year,month,state,fips,dead
2005,02,Minnesota,27,3361
2005,02,Mississippi,28,2510
2005,02,Missouri,29,4671
2005,02,Montana,30,815
2005,02,Nebraska,31,1385
2005,02,Nevada,32,1583
2005,02,New Hampshire,33,906
2005,02,New Jersey,34,6433
2005,02,New Mexico,35,1262
2005,02,New York,36,13285
2005,02,North Carolina,37,6416
2005,02,North Dakota,38,533
2005,02,Ohio,39,9572
2005,02,Oklahoma,40,3083
2005,02,Oregon,41,2700
2005,02,Pennsylvania,42,11813
2005,02,Rhode Island,44,953
2005,02,South Carolina,45,3441
2005,02,South Dakota,46,614
2005,02,Tennessee,47,4945
2005,02,Texas,48,14292
2005,02,Utah,49,1066
2005,02,Vermont,50,436
2005,02,Virginia,51,5246
2005,02,Washington,53,4055
2005,02,West Virginia,54,1845
2005,02,Wisconsin,55,4348
2005,02,Wyoming,56,318
2005,03,Alabama,01,4376
2005,03,Alaska,02,282
2005,03,Arizona,04,4035
2005,03,Arkansas,05,2794
2005,03,California,06,21093
2005,03,Colorado,08,2758
2005,03,Connecticut,09,2754
2005,03,Delaware,10,710
2005,03,District of Columbia,11,540
2005,03,Florida,12,15815
2005,03,Georgia,13,6256
2005,03,Hawaii,15,840
2005,03,Idaho,16,981
2005,03,Illinois,17,10216
2005,03,Indiana,18,5483
2005,03,Iowa,19,2683
2005,03,Kansas,20,2469
2005,03,Kentucky,21,4024
2005,03,Louisiana,22,3876
2005,03,Maine,23,1201
2005,03,Maryland,24,4119
2005,03,Massachusetts,25,5016
2005,03,Michigan,26,7955
2005,03,Minnesota,27,3568
2005,03,Mississippi,28,2753
2005,03,Missouri,29,5501
2005,03,Montana,30,833
2005,03,Nebraska,31,1382
2005,03,Nevada,32,1710
2005,03,New Hampshire,33,937
2005,03,New Jersey,34,6914
2005,03,New Mexico,35,1448
2005,03,New York,36,13855
2005,03,North Carolina,37,7345
2005,03,North Dakota,38,586
2005,03,Ohio,39,11267
2005,03,Oklahoma,40,3438
2005,03,Oregon,41,2901
2005,03,Pennsylvania,42,12701
2005,03,Rhode Island,44,900
2005,03,South Carolina,45,3802
2005,03,South Dakota,46,673
2005,03,Tennessee,47,5537
2005,03,Texas,48,14395
2005,03,Utah,49,1169
2005,03,Vermont,50,469
2005,03,Virginia,51,5535
2005,03,Washington,53,4404
2005,03,West Virginia,54,2086
2005,03,Wisconsin,55,4325
2005,03,Wyoming,56,385
2005,04,Alabama,01,3813
2005,04,Alaska,02,270
2005,04,Arizona,04,4011
2005,04,Arkansas,05,2449
2005,04,California,06,19747
2005,04,Colorado,08,2457
2005,04,Connecticut,09,2411
2005,04,Delaware,10,620
2005,04,District of Columbia,11,467
2005,04,Florida,12,14655
2005,04,Georgia,13,5423
2005,04,Hawaii,15,755
2005,04,Idaho,16,872
2005,04,Illinois,17,8607
2005,04,Indiana,18,4775
2005,04,Iowa,19,2331
2005,04,Kansas,20,2065
2005,04,Kentucky,21,3402
2005,04,Louisiana,22,3449
2005,04,Maine,23,1099
2005,04,Maryland,24,3616
2005,04,Massachusetts,25,4478
2005,04,Michigan,26,7256
2005,04,Minnesota,27,3155
2005,04,Mississippi,28,2291
2005,04,Missouri,29,4607
2005,04,Montana,30,694
2005,04,Nebraska,31,1239
2005,04,Nevada,32,1661
2005,04,New Hampshire,33,793
2005,04,New Jersey,34,5909
2005,04,New Mexico,35,1285
2005,04,New York,36,12684
2005,04,North Carolina,37,6444
2005,04,North Dakota,38,478
2005,04,Ohio,39,9486
2005,04,Oklahoma,40,3050
2005,04,Oregon,41,2543
2005,04,Pennsylvania,42,10969
2005,04,Rhode Island,44,823
2005,04,South Carolina,45,3164
2005,04,South Dakota,46,583
2005,04,Tennessee,47,4741
2005,04,Texas,48,12825
2005,04,Utah,49,1195
2005,04,Vermont,50,447
2005,04,Virginia,51,4746
2005,04,Washington,53,3878
2005,04,West Virginia,54,1885
2005,04,Wisconsin,55,3860
2005,04,Wyoming,56,372
2005,05,Alabama,01,3942
2005,05,Alaska,02,268
2005,05,Arizona,04,4038
2005,05,Arkansas,05,2224
2005,05,California,06,19754
2005,05,Colorado,08,2590
2005,05,Connecticut,09,2384
2005,05,Delaware,10,591
2005,05,District of Columbia,11,425
2005,05,Florida,12,14237
2005,05,Georgia,13,5441
2005,05,Hawaii,15,828
2005,05,Idaho,16,833
2005,05,Illinois,17,8546
2005,05,Indiana,18,4612
2005,05,Iowa,19,2197
2005,05,Kansas,20,2018
2005,05,Kentucky,21,3444
2005,05,Louisiana,22,3654
2005,05,Maine,23,1009
2005,05,Maryland,24,3541
2005,05,Massachusetts,25,4302
2005,05,Michigan,26,7228
2005,05,Minnesota,27,2828
2005,05,Mississippi,28,2419
2005,05,Missouri,29,4483
2005,05,Montana,30,703
2005,05,Nebraska,31,1217
2005,05,Nevada,32,1595
2005,05,New Hampshire,33,783
2005,05,New Jersey,34,5771
2005,05,New Mexico,35,1249
2005,05,New York,36,12320
2005,05,North Carolina,37,6092
2005,05,North Dakota,38,476
2005,05,Ohio,39,8922
2005,05,Oklahoma,40,3102
2005,05,Oregon,41,2561
2005,05,Pennsylvania,42,10432
2005,05,Rhode Island,44,838
2005,05,South Carolina,45,3095
2005,05,South Dakota,46,554
2005,05,Tennessee,47,4730
2005,05,Texas,48,12653
2005,05,Utah,49,1084
2005,05,Vermont,50,442
2005,05,Virginia,51,4720
2005,05,Washington,53,3820
2005,05,West Virginia,54,1691
2005,05,Wisconsin,55,3786
2005,05,Wyoming,56,354
2005,06,Alabama,01,3685
2005,06,Alaska,02,248
2005,06,Arizona,04,3564
2005,06,Arkansas,05,2165
2005,06,California,06,18106
2005,06,Colorado,08,2251
2005,06,Connecticut,09,2226
2005,06,Delaware,10,562
2005,06,District of Columbia,11,432
2005,06,Florida,12,13219
2005,06,Georgia,13,5038
2005,06,Hawaii,15,709
2005,06,Idaho,16,826
2005,06,Illinois,17,7903
2005,06,Indiana,18,4211
2005,06,Iowa,19,2137
2005,06,Kansas,20,1907
2005,06,Kentucky,21,3144
2005,06,Louisiana,22,3339
2005,06,Maine,23,982
2005,06,Maryland,24,3260
2005,06,Massachusetts,25,4010
2005,06,Michigan,26,6993
2005,06,Minnesota,27,2726
2005,06,Mississippi,28,2231
2005,06,Missouri,29,4156
2005,06,Montana,30,617
2005,06,Nebraska,31,1084
2005,06,Nevada,32,1525
2005,06,New Hampshire,33,727
2005,06,New Jersey,34,5467
2005,06,New Mexico,35,1080
2005,06,New York,36,11753
2005,06,North Carolina,37,5752
2005,06,North Dakota,38,393
2005,06,Ohio,39,8512
2005,06,Oklahoma,40,2790
2005,06,Oregon,41,2412
2005,06,Pennsylvania,42,9755
2005,06,Rhode Island,44,796
2005,06,South Carolina,45,2978
2005,06,South Dakota,46,530
2005,06,Tennessee,47,4394
2005,06,Texas,48,12098
2005,06,Utah,49,1026
2005,06,Vermont,50,416
2005,06,Virginia,51,4368
2005,06,Washington,53,3597
2005,06,West Virginia,54,1575
2005,06,Wisconsin,55,3384
2005,06,Wyoming,56,316
2005,07,Alabama,01,3770
2005,07,Alaska,02,253
2005,07,Arizona,04,3652
2005,07,Arkansas,05,2198
2005,07,California,06,19207
2005,07,Colorado,08,2340
2005,07,Connecticut,09,2165
2005,07,Delaware,10,575
2005,07,District of Columbia,11,426
2005,07,Florida,12,13789
2005,07,Georgia,13,5341
2005,07,Hawaii,15,720
2005,07,Idaho,16,853
2005,07,Illinois,17,8049
2005,07,Indiana,18,4227
2005,07,Iowa,19,2186
2005,07,Kansas,20,1869
2005,07,Kentucky,21,3106
2005,07,Louisiana,22,3458
2005,07,Maine,23,975
2005,07,Maryland,24,3457
2005,07,Massachusetts,25,4033
2005,07,Michigan,26,6705
2005,07,Minnesota,27,2894
2005,07,Mississippi,28,2391
2005,07,Missouri,29,4247
2005,07,Montana,30,709
2005,07,Nebraska,31,1131
2005,07,Nevada,32,1456
2005,07,New Hampshire,33,801
2005,07,New Jersey,34,5640
2005,07,New Mexico,35,1209
2005,07,New York,36,11642
2005,07,North Carolina,37,5881
2005,07,North Dakota,38,471
2005,07,Ohio,39,8282
2005,07,Oklahoma,40,2827
2005,07,Oregon,41,2416
2005,07,Pennsylvania,42,9807
2005,07,Rhode Island,44,748
2005,07,South Carolina,45,3049
2005,07,South Dakota,46,563
2005,07,Tennessee,47,4512
2005,07,Texas,48,12275
2005,07,Utah,49,1095
2005,07,Vermont,50,417
2005,07,Virginia,51,4499
2005,07,Washington,53,3573
2005,07,West Virginia,54,1578
2005,07,Wisconsin,55,3589
2005,07,Wyoming,56,310
2005,08,Alabama,01,3753
2005,08,Alaska,02,283
2005,08,Arizona,04,3636
2005,08,Arkansas,05,2183
2005,08,California,06,18826
2005,08,Colorado,08,2353
2005,08,Connecticut,09,2256
2005,08,Delaware,10,608
2005,08,District of Columbia,11,441
2005,08,Florida,12,13770
2005,08,Georgia,13,5416
2005,08,Hawaii,15,753
2005,08,Idaho,16,863
2005,08,Illinois,17,7966
2005,08,Indiana,18,4233
2005,08,Iowa,19,2089
2005,08,Kansas,20,1840
2005,08,Kentucky,21,3016
2005,08,Louisiana,22,4126
2005,08,Maine,23,967
2005,08,Maryland,24,3469
2005,08,Massachusetts,25,4159
2005,08,Michigan,26,6688
2005,08,Minnesota,27,2838
2005,08,Mississippi,28,2440
2005,08,Missouri,29,4314
2005,08,Montana,30,680
2005,08,Nebraska,31,1209
2005,08,Nevada,32,1447
2005,08,New Hampshire,33,746
2005,08,New Jersey,34,5466
2005,08,New Mexico,35,1207
2005,08,New York,36,11752
2005,08,North Carolina,37,5612
2005,08,North Dakota,38,426
2005,08,Ohio,39,8246
2005,08,Oklahoma,40,2773
2005,08,Oregon,41,2425
2005,08,Pennsylvania,42,9851
2005,08,Rhode Island,44,727
2005,08,South Carolina,45,2947
2005,08,South Dakota,46,533
2005,08,Tennessee,47,4539
2005,08,Texas,48,12043
2005,08,Utah,49,1076
2005,08,Vermont,50,389
2005,08,Virginia,51,4525
2005,08,Washington,53,3533
2005,08,West Virginia,54,1516
2005,08,Wisconsin,55,3522
2005,08,Wyoming,56,315
2005,09,Alabama,01,3554
2005,09,Alaska,02,271
2005,09,Arizona,04,3469
2005,09,Arkansas,05,2093
2005,09,California,06,18240
2005,09,Colorado,08,2307
2005,09,Connecticut,09,2138
2005,09,Delaware,10,555
2005,09,District of Columbia,11,399
2005,09,Florida,12,13407
2005,09,Georgia,13,5226
2005,09,Hawaii,15,720
2005,09,Idaho,16,820
2005,09,Illinois,17,7673
2005,09,Indiana,18,4248
2005,09,Iowa,19,2080
2005,09,Kansas,20,1829
2005,09,Kentucky,21,2979
2005,09,Louisiana,22,3536
2005,09,Maine,23,905
2005,09,Maryland,24,3311
2005,09,Massachusetts,25,4030
2005,09,Michigan,26,6523
2005,09,Minnesota,27,2826
2005,09,Mississippi,28,2380
2005,09,Missouri,29,4226
2005,09,Montana,30,642
2005,09,Nebraska,31,1151
2005,09,Nevada,32,1442
2005,09,New Hampshire,33,815
2005,09,New Jersey,34,5171
2005,09,New Mexico,35,1123
2005,09,New York,36,11172
2005,09,North Carolina,37,5453
2005,09,North Dakota,38,406
2005,09,Ohio,39,8051
2005,09,Oklahoma,40,2740
2005,09,Oregon,41,2378
2005,09,Pennsylvania,42,9729
2005,09,Rhode Island,44,704
2005,09,South Carolina,45,3001
2005,09,South Dakota,46,539
2005,09,Tennessee,47,4323
2005,09,Texas,48,12345
2005,09,Utah,49,1081
2005,09,Vermont,50,352
2005,09,Virginia,51,4367
2005,09,Washington,53,3434
2005,09,West Virginia,54,1562
2005,09,Wisconsin,55,3464
2005,09,Wyoming,56,290
2005,10,Alabama,01,3768
2005,10,Alaska,02,258
2005,10,Arizona,04,3585
2005,10,Arkansas,05,2238
2005,10,California,06,19171
2005,10,Colorado,08,2396
2005,10,Connecticut,09,2354
2005,10,Delaware,10,616
2005,10,District of Columbia,11,444
2005,10,Florida,12,13627
2005,10,Georgia,13,5252
2005,10,Hawaii,15,742
2005,10,Idaho,16,853
2005,10,Illinois,17,8594
2005,10,Indiana,18,4569
2005,10,Iowa,19,2290
2005,10,Kansas,20,2065
2005,10,Kentucky,21,3192
2005,10,Louisiana,22,3726
2005,10,Maine,23,1095
2005,10,Maryland,24,3541
2005,10,Massachusetts,25,4338
2005,10,Michigan,26,7123
2005,10,Minnesota,27,3065
2005,10,Mississippi,28,2306
2005,10,Missouri,29,4441
2005,10,Montana,30,645
2005,10,Nebraska,31,1262
2005,10,Nevada,32,1537
2005,10,New Hampshire,33,848
2005,10,New Jersey,34,5900
2005,10,New Mexico,35,1178
2005,10,New York,36,12421
2005,10,North Carolina,37,6058
2005,10,North Dakota,38,469
2005,10,Ohio,39,8494
2005,10,Oklahoma,40,2890
2005,10,Oregon,41,2572
2005,10,Pennsylvania,42,10505
2005,10,Rhode Island,44,740
2005,10,South Carolina,45,3124
2005,10,South Dakota,46,597
2005,10,Tennessee,47,4577
2005,10,Texas,48,12785
2005,10,Utah,49,1093
2005,10,Vermont,50,410
2005,10,Virginia,51,4639
2005,10,Washington,53,3732
2005,10,West Virginia,54,1657
2005,10,Wisconsin,55,3898
2005,10,Wyoming,56,334
2005,11,Alabama,01,3917
2005,11,Alaska,02,235
2005,11,Arizona,04,3699
2005,11,Arkansas,05,2272
2005,11,California,06,18997
2005,11,Colorado,08,2372
2005,11,Connecticut,09,2413
2005,11,Delaware,10,595
2005,11,District of Columbia,11,456
2005,11,Florida,12,13829
2005,11,Georgia,13,5590
2005,11,Hawaii,15,730
2005,11,Idaho,16,854
2005,11,Illinois,17,8485
2005,11,Indiana,18,4458
2005,11,Iowa,19,2278
2005,11,Kansas,20,1910
2005,11,Kentucky,21,3223
2005,11,Louisiana,22,3554
2005,11,Maine,23,1009
2005,11,Maryland,24,3527
2005,11,Massachusetts,25,4480
2005,11,Michigan,26,7061
2005,11,Minnesota,27,3089
2005,11,Mississippi,28,2368
2005,11,Missouri,29,4374
2005,11,Montana,30,694
2005,11,Nebraska,31,1234
2005,11,Nevada,32,1537
2005,11,New Hampshire,33,837
2005,11,New Jersey,34,5759
2005,11,New Mexico,35,1242
2005,11,New York,36,12436
2005,11,North Carolina,37,6168
2005,11,North Dakota,38,465
2005,11,Ohio,39,8941
2005,11,Oklahoma,40,3004
2005,11,Oregon,41,2537
2005,11,Pennsylvania,42,10441
2005,11,Rhode Island,44,814
2005,11,South Carolina,45,3154
2005,11,South Dakota,46,589
2005,11,Tennessee,47,4728
2005,11,Texas,48,12376
2005,11,Utah,49,1123
2005,11,Vermont,50,392
2005,11,Virginia,51,4791
2005,11,Washington,53,3662
2005,11,West Virginia,54,1731
2005,11,Wisconsin,55,3835
2005,11,Wyoming,56,348
2005,12,Alabama,01,4261
2005,12,Alaska,02,275
2005,12,Arizona,04,4659
2005,12,Arkansas,05,2495
2005,12,California,06,23255
2005,12,Colorado,08,2590
2005,12,Connecticut,09,2690
2005,12,Delaware,10,683
2005,12,District of Columbia,11,468
2005,12,Florida,12,14955
2005,12,Georgia,13,6034
2005,12,Hawaii,15,763
2005,12,Idaho,16,913
2005,12,Illinois,17,9112
2005,12,Indiana,18,4895
2005,12,Iowa,19,2485
2005,12,Kansas,20,2340
2005,12,Kentucky,21,3640
2005,12,Louisiana,22,3886
2005,12,Maine,23,1090
2005,12,Maryland,24,3793
2005,12,Massachusetts,25,4649
2005,12,Michigan,26,7394
2005,12,Minnesota,27,3360
2005,12,Mississippi,28,2513
2005,12,Missouri,29,4882
2005,12,Montana,30,718
2005,12,Nebraska,31,1298
2005,12,Nevada,32,1842
2005,12,New Hampshire,33,927
2005,12,New Jersey,34,6262
2005,12,New Mexico,35,1379
2005,12,New York,36,13347
2005,12,North Carolina,37,6659
2005,12,North Dakota,38,524
2005,12,Ohio,39,9548
2005,12,Oklahoma,40,3334
2005,12,Oregon,41,2746
2005,12,Pennsylvania,42,11347
2005,12,Rhode Island,44,877
2005,12,South Carolina,45,3549
2005,12,South Dakota,46,631
2005,12,Tennessee,47,5148
2005,12,Texas,48,14201
2005,12,Utah,49,1263
2005,12,Vermont,50,412
2005,12,Virginia,51,5125
2005,12,Washington,53,4202
2005,12,West Virginia,54,1840
2005,12,Wisconsin,55,4213
2005,12,Wyoming,56,381
2006,01,Alabama,01,4151
2006,01,Alaska,02,273
2006,01,Arizona,04,4669
2006,01,Arkansas,05,2475
2006,01,California,06,22627
2006,01,Colorado,08,2641
2006,01,Connecticut,09,2674
2006,01,Delaware,10,641
2006,01,District of Columbia,11,479
2006,01,Florida,12,15575
2006,01,Georgia,13,6123
2006,01,Hawaii,15,759
2006,01,Idaho,16,943
2006,01,Illinois,17,9020
2006,01,Indiana,18,4801
2006,01,Iowa,19,2349
2006,01,Kansas,20,2360
2006,01,Kentucky,21,3629
2006,01,Louisiana,22,3760
2006,01,Maine,23,1092
2006,01,Maryland,24,3907
2006,01,Massachusetts,25,4808
2006,01,Michigan,26,7482
2006,01,Minnesota,27,3185
2006,01,Mississippi,28,2618
2006,01,Missouri,29,5015
2006,01,Montana,30,721
2006,01,Nebraska,31,1339
2006,01,Nevada,32,1769
2006,01,New Hampshire,33,864
2006,01,New Jersey,34,6225
2006,01,New Mexico,35,1526
2006,01,New York,36,13350
2006,01,North Carolina,37,6849
2006,01,North Dakota,38,509
2006,01,Ohio,39,9158
2006,01,Oklahoma,40,3372
2006,01,Oregon,41,2781
2006,01,Pennsylvania,42,11104
2006,01,Rhode Island,44,783
2006,01,South Carolina,45,3495
2006,01,South Dakota,46,620
2006,01,Tennessee,47,4913
2006,01,Texas,48,15115
2006,01,Utah,49,1339
2006,01,Vermont,50,475
2006,01,Virginia,51,5218
2006,01,Washington,53,4169
2006,01,West Virginia,54,1856
2006,01,Wisconsin,55,4073
2006,01,Wyoming,56,406
2006,02,Alabama,01,4050
2006,02,Alaska,02,239
2006,02,Arizona,04,4051
2006,02,Arkansas,05,2402
2006,02,California,06,19981
2006,02,Colorado,08,2433
2006,02,Connecticut,09,2420
2006,02,Delaware,10,564
2006,02,District of Columbia,11,423
2006,02,Florida,12,14621
2006,02,Georgia,13,5764
2006,02,Hawaii,15,772
2006,02,Idaho,16,852
2006,02,Illinois,17,8404
2006,02,Indiana,18,4454
2006,02,Iowa,19,2175
2006,02,Kansas,20,2106
2006,02,Kentucky,21,3314
2006,02,Louisiana,22,3390
2006,02,Maine,23,978
2006,02,Maryland,24,3613
2006,02,Massachusetts,25,4384
2006,02,Michigan,26,6942
2006,02,Minnesota,27,3106
2006,02,Mississippi,28,2283
2006,02,Missouri,29,4735
2006,02,Montana,30,703
2006,02,Nebraska,31,1304
2006,02,Nevada,32,1504
2006,02,New Hampshire,33,821
2006,02,New Jersey,34,5808
2006,02,New Mexico,35,1326
2006,02,New York,36,12178
2006,02,North Carolina,37,6053
2006,02,North Dakota,38,432
2006,02,Ohio,39,8597
2006,02,Oklahoma,40,3194
2006,02,Oregon,41,2465
2006,02,Pennsylvania,42,10222
2006,02,Rhode Island,44,755
2006,02,South Carolina,45,3133
2006,02,South Dakota,46,563
2006,02,Tennessee,47,4735
2006,02,Texas,48,13269
2006,02,Utah,49,1083
2006,02,Vermont,50,394
2006,02,Virginia,51,4628
2006,02,Washington,53,3729
2006,02,West Virginia,54,1708
2006,02,Wisconsin,55,3629
2006,02,Wyoming,56,345
2006,03,Alabama,01,4368
2006,03,Alaska,02,300
2006,03,Arizona,04,4185
2006,03,Arkansas,05,2493
2006,03,California,06,21622
2006,03,Colorado,08,2722
2006,03,Connecticut,09,2775
2006,03,Delaware,10,622
2006,03,District of Columbia,11,509
2006,03,Florida,12,15442
2006,03,Georgia,13,6071
2006,03,Hawaii,15,800
2006,03,Idaho,16,933
2006,03,Illinois,17,9685
2006,03,Indiana,18,5294
2006,03,Iowa,19,2627
2006,03,Kansas,20,2248
2006,03,Kentucky,21,3690
2006,03,Louisiana,22,3601
2006,03,Maine,23,1086
2006,03,Maryland,24,3922
2006,03,Massachusetts,25,5129
2006,03,Michigan,26,7779
2006,03,Minnesota,27,3320
2006,03,Mississippi,28,2571
2006,03,Missouri,29,5037
2006,03,Montana,30,771
2006,03,Nebraska,31,1397
2006,03,Nevada,32,1705
2006,03,New Hampshire,33,948
2006,03,New Jersey,34,6403
2006,03,New Mexico,35,1369
2006,03,New York,36,13505
2006,03,North Carolina,37,7002
2006,03,North Dakota,38,533
2006,03,Ohio,39,10025
2006,03,Oklahoma,40,3265
2006,03,Oregon,41,2848
2006,03,Pennsylvania,42,11743
2006,03,Rhode Island,44,922
2006,03,South Carolina,45,3548
2006,03,South Dakota,46,647
2006,03,Tennessee,47,5050
2006,03,Texas,48,13969
2006,03,Utah,49,1136
2006,03,Vermont,50,461
2006,03,Virginia,51,5511
2006,03,Washington,53,4151
2006,03,West Virginia,54,1879
2006,03,Wisconsin,55,4192
2006,03,Wyoming,56,387
2006,04,Alabama,01,3782
2006,04,Alaska,02,285
2006,04,Arizona,04,3815
2006,04,Arkansas,05,2251
2006,04,California,06,20030
2006,04,Colorado,08,2465
2006,04,Connecticut,09,2597
2006,04,Delaware,10,618
2006,04,District of Columbia,11,452
2006,04,Florida,12,14152
2006,04,Georgia,13,5497
2006,04,Hawaii,15,816
2006,04,Idaho,16,873
2006,04,Illinois,17,8522
2006,04,Indiana,18,4745
2006,04,Iowa,19,2321
2006,04,Kansas,20,2008
2006,04,Kentucky,21,3293
2006,04,Louisiana,22,3333
2006,04,Maine,23,1094
2006,04,Maryland,24,3548
2006,04,Massachusetts,25,4707
2006,04,Michigan,26,7188
2006,04,Minnesota,27,3090
2006,04,Mississippi,28,2336
2006,04,Missouri,29,4344
2006,04,Montana,30,724
2006,04,Nebraska,31,1260
2006,04,Nevada,32,1589
2006,04,New Hampshire,33,830
2006,04,New Jersey,34,5929
2006,04,New Mexico,35,1298
2006,04,New York,36,12339
2006,04,North Carolina,37,6027
2006,04,North Dakota,38,487
2006,04,Ohio,39,9102
2006,04,Oklahoma,40,2770
2006,04,Oregon,41,2622
2006,04,Pennsylvania,42,10789
2006,04,Rhode Island,44,875
2006,04,South Carolina,45,3113
2006,04,South Dakota,46,564
2006,04,Tennessee,47,4671
2006,04,Texas,48,12787
2006,04,Utah,49,1154
2006,04,Vermont,50,416
2006,04,Virginia,51,4807
2006,04,Washington,53,3789
2006,04,West Virginia,54,1777
2006,04,Wisconsin,55,3847
2006,04,Wyoming,56,357
2006,05,Alabama,01,3906
2006,05,Alaska,02,279
2006,05,Arizona,04,3803
2006,05,Arkansas,05,2221
2006,05,California,06,19293
2006,05,Colorado,08,2513
2006,05,Connecticut,09,2456
2006,05,Delaware,10,619
2006,05,District of Columbia,11,488
2006,05,Florida,12,14118
2006,05,Georgia,13,5530
2006,05,Hawaii,15,856
2006,05,Idaho,16,863
2006,05,Illinois,17,8619
2006,05,Indiana,18,4644
2006,05,Iowa,19,2236
2006,05,Kansas,20,1966
2006,05,Kentucky,21,3384
2006,05,Louisiana,22,3353
2006,05,Maine,23,1061
2006,05,Maryland,24,3603
2006,05,Massachusetts,25,4450
2006,05,Michigan,26,7265
2006,05,Minnesota,27,2999
2006,05,Mississippi,28,2368
2006,05,Missouri,29,4469
2006,05,Montana,30,698
2006,05,Nebraska,31,1213
2006,05,Nevada,32,1527
2006,05,New Hampshire,33,841
2006,05,New Jersey,34,5900
2006,05,New Mexico,35,1243
2006,05,New York,36,12252
2006,05,North Carolina,37,6053
2006,05,North Dakota,38,518
2006,05,Ohio,39,8828
2006,05,Oklahoma,40,2922
2006,05,Oregon,41,2631
2006,05,Pennsylvania,42,10477
2006,05,Rhode Island,44,823
2006,05,South Carolina,45,3210
2006,05,South Dakota,46,565
2006,05,Tennessee,47,4703
2006,05,Texas,48,12824
2006,05,Utah,49,1122
2006,05,Vermont,50,412
2006,05,Virginia,51,4705
2006,05,Washington,53,3863
2006,05,West Virginia,54,1744
2006,05,Wisconsin,55,3869
2006,05,Wyoming,56,323
2006,06,Alabama,01,3823
2006,06,Alaska,02,227
2006,06,Arizona,04,3568
2006,06,Arkansas,05,2291
2006,06,California,06,18513
2006,06,Colorado,08,2267
2006,06,Connecticut,09,2203
2006,06,Delaware,10,576
2006,06,District of Columbia,11,429
2006,06,Florida,12,13441
2006,06,Georgia,13,5363
2006,06,Hawaii,15,776
2006,06,Idaho,16,823
2006,06,Illinois,17,7713
2006,06,Indiana,18,4263
2006,06,Iowa,19,2073
2006,06,Kansas,20,1860
2006,06,Kentucky,21,3066
2006,06,Louisiana,22,3206
2006,06,Maine,23,959
2006,06,Maryland,24,3238
2006,06,Massachusetts,25,4200
2006,06,Michigan,26,6721
2006,06,Minnesota,27,2755
2006,06,Mississippi,28,2246
2006,06,Missouri,29,4210
2006,06,Montana,30,632
2006,06,Nebraska,31,1107
2006,06,Nevada,32,1524
2006,06,New Hampshire,33,761
2006,06,New Jersey,34,5484
2006,06,New Mexico,35,1119
2006,06,New York,36,11634
2006,06,North Carolina,37,5867
2006,06,North Dakota,38,462
2006,06,Ohio,39,8090
2006,06,Oklahoma,40,2685
2006,06,Oregon,41,2500
2006,06,Pennsylvania,42,9658
2006,06,Rhode Island,44,736
2006,06,South Carolina,45,3025
2006,06,South Dakota,46,508
2006,06,Tennessee,47,4545
2006,06,Texas,48,12271
2006,06,Utah,49,1058
2006,06,Vermont,50,406
2006,06,Virginia,51,4380
2006,06,Washington,53,3624
2006,06,West Virginia,54,1590
