year,month,age,pop,pop0,dead,date,persondays
2008,4,39,,,580,2008-04,
2008,4,40,,,581,2008-04,
2008,4,41,,,663,2008-04,
2008,4,42,,,785,2008-04,
2008,4,43,,,833,2008-04,
2008,4,44,,,958,2008-04,
2008,4,45,,,1058,2008-04,
2008,4,46,,,1211,2008-04,
2008,4,47,,,1277,2008-04,
2008,4,48,,,1351,2008-04,
2008,4,49,,,1459,2008-04,
2008,4,50,,,1581,2008-04,
2008,4,51,,,1717,2008-04,
2008,4,52,,,1780,2008-04,
2008,4,53,,,1882,2008-04,
2008,4,54,,,1978,2008-04,
2008,4,55,,,2022,2008-04,
2008,4,56,,,2119,2008-04,
2008,4,57,,,2201,2008-04,
2008,4,58,,,2319,2008-04,
2008,4,59,,,2398,2008-04,
2008,4,60,,,2651,2008-04,
2008,4,61,,,2808,2008-04,
2008,4,62,,,2326,2008-04,
2008,4,63,,,2556,2008-04,
2008,4,64,,,2869,2008-04,
2008,4,65,,,3145,2008-04,
2008,4,66,,,2871,2008-04,
2008,4,67,,,2839,2008-04,
2008,4,68,,,2917,2008-04,
2008,4,69,,,3181,2008-04,
2008,4,70,,,3255,2008-04,
2008,4,71,,,3414,2008-04,
2008,4,72,,,3567,2008-04,
2008,4,73,,,3946,2008-04,
2008,4,74,,,3937,2008-04,
2008,4,75,,,4187,2008-04,
2008,4,76,,,4462,2008-04,
2008,4,77,,,4826,2008-04,
2008,4,78,,,5132,2008-04,
2008,4,79,,,5489,2008-04,
2008,4,80,,,5650,2008-04,
2008,4,81,,,5931,2008-04,
2008,4,82,,,6134,2008-04,
2008,4,83,,,6644,2008-04,
2008,4,84,,,6646,2008-04,
2008,4,85,,,6539,2008-04,
2008,4,86,,,6803,2008-04,
2008,4,87,,,6582,2008-04,
2008,4,88,,,6190,2008-04,
2008,4,89,,,5784,2008-04,
2008,4,90,,,5293,2008-04,
2008,4,91,,,4784,2008-04,
2008,4,92,,,4390,2008-04,
2008,4,93,,,3726,2008-04,
2008,4,94,,,3273,2008-04,
2008,4,95,,,2673,2008-04,
2008,4,96,,,2072,2008-04,
2008,4,97,,,1645,2008-04,
2008,4,98,,,1238,2008-04,
2008,4,99,,,863,2008-04,
2008,4,100,,,1734,2008-04,
2008,5,0,,,2424,2008-05,
2008,5,1,,,158,2008-05,
2008,5,2,,,108,2008-05,
2008,5,3,,,78,2008-05,
2008,5,4,,,57,2008-05,
2008,5,5,,,55,2008-05,
2008,5,6,,,54,2008-05,
2008,5,7,,,51,2008-05,
2008,5,8,,,36,2008-05,
2008,5,9,,,35,2008-05,
2008,5,10,,,46,2008-05,
2008,5,11,,,35,2008-05,
2008,5,12,,,47,2008-05,
2008,5,13,,,47,2008-05,
2008,5,14,,,69,2008-05,
2008,5,15,,,133,2008-05,
2008,5,16,,,150,2008-05,
2008,5,17,,,197,2008-05,
2008,5,18,,,295,2008-05,
2008,5,19,,,301,2008-05,
2008,5,20,,,305,2008-05,
2008,5,21,,,335,2008-05,
2008,5,22,,,329,2008-05,
2008,5,23,,,366,2008-05,
2008,5,24,,,308,2008-05,
2008,5,25,,,369,2008-05,
2008,5,26,,,364,2008-05,
2008,5,27,,,380,2008-05,
2008,5,28,,,385,2008-05,
2008,5,29,,,375,2008-05,
2008,5,30,,,365,2008-05,
2008,5,31,,,330,2008-05,
2008,5,32,,,345,2008-05,
2008,5,33,,,350,2008-05,
2008,5,34,,,403,2008-05,
2008,5,35,,,399,2008-05,
2008,5,36,,,446,2008-05,
2008,5,37,,,521,2008-05,
2008,5,38,,,575,2008-05,
2008,5,39,,,555,2008-05,
2008,5,40,,,647,2008-05,
2008,5,41,,,662,2008-05,
2008,5,42,,,743,2008-05,
2008,5,43,,,890,2008-05,
2008,5,44,,,960,2008-05,
2008,5,45,,,1104,2008-05,
2008,5,46,,,1148,2008-05,
2008,5,47,,,1349,2008-05,
2008,5,48,,,1394,2008-05,
2008,5,49,,,1489,2008-05,
2008,5,50,,,1579,2008-05,
2008,5,51,,,1716,2008-05,
2008,5,52,,,1757,2008-05,
2008,5,53,,,1878,2008-05,
2008,5,54,,,2019,2008-05,
2008,5,55,,,2054,2008-05,
2008,5,56,,,2174,2008-05,
2008,5,57,,,2272,2008-05,
2008,5,58,,,2323,2008-05,
2008,5,59,,,2397,2008-05,
2008,5,60,,,2606,2008-05,
2008,5,61,,,2870,2008-05,
2008,5,62,,,2301,2008-05,
2008,5,63,,,2639,2008-05,
2008,5,64,,,2795,2008-05,
2008,5,65,,,3028,2008-05,
2008,5,66,,,2967,2008-05,
2008,5,67,,,2969,2008-05,
2008,5,68,,,2964,2008-05,
2008,5,69,,,3203,2008-05,
2008,5,70,,,3312,2008-05,
2008,5,71,,,3382,2008-05,
2008,5,72,,,3654,2008-05,
2008,5,73,,,3838,2008-05,
2008,5,74,,,3803,2008-05,
2008,5,75,,,4214,2008-05,
2008,5,76,,,4462,2008-05,
2008,5,77,,,4661,2008-05,
2008,5,78,,,5141,2008-05,
2008,5,79,,,5189,2008-05,
2008,5,80,,,5611,2008-05,
2008,5,81,,,5752,2008-05,
2008,5,82,,,5821,2008-05,
2008,5,83,,,6291,2008-05,
2008,5,84,,,6277,2008-05,
2008,5,85,,,6260,2008-05,
2008,5,86,,,6519,2008-05,
2008,5,87,,,6179,2008-05,
2008,5,88,,,5881,2008-05,
2008,5,89,,,5402,2008-05,
2008,5,90,,,5105,2008-05,
2008,5,91,,,4510,2008-05,
2008,5,92,,,4016,2008-05,
2008,5,93,,,3545,2008-05,
2008,5,94,,,3026,2008-05,
2008,5,95,,,2446,2008-05,
2008,5,96,,,1923,2008-05,
2008,5,97,,,1534,2008-05,
2008,5,98,,,1122,2008-05,
2008,5,99,,,818,2008-05,
2008,5,100,,,1643,2008-05,
2008,6,0,,,2273,2008-06,
2008,6,1,,,159,2008-06,
2008,6,2,,,96,2008-06,
2008,6,3,,,81,2008-06,
2008,6,4,,,66,2008-06,
2008,6,5,,,44,2008-06,
2008,6,6,,,55,2008-06,
2008,6,7,,,47,2008-06,
2008,6,8,,,35,2008-06,
2008,6,9,,,43,2008-06,
2008,6,10,,,37,2008-06,
2008,6,11,,,58,2008-06,
2008,6,12,,,37,2008-06,
2008,6,13,,,68,2008-06,
2008,6,14,,,69,2008-06,
2008,6,15,,,103,2008-06,
2008,6,16,,,161,2008-06,
2008,6,17,,,222,2008-06,
2008,6,18,,,264,2008-06,
2008,6,19,,,308,2008-06,
2008,6,20,,,343,2008-06,
2008,6,21,,,354,2008-06,
2008,6,22,,,359,2008-06,
2008,6,23,,,339,2008-06,
2008,6,24,,,323,2008-06,
2008,6,25,,,324,2008-06,
2008,6,26,,,353,2008-06,
2008,6,27,,,334,2008-06,
2008,6,28,,,350,2008-06,
2008,6,29,,,358,2008-06,
2008,6,30,,,359,2008-06,
2008,6,31,,,355,2008-06,
2008,6,32,,,357,2008-06,
2008,6,33,,,382,2008-06,
2008,6,34,,,362,2008-06,
2008,6,35,,,395,2008-06,
2008,6,36,,,473,2008-06,
2008,6,37,,,515,2008-06,
2008,6,38,,,557,2008-06,
2008,6,39,,,530,2008-06,
2008,6,40,,,560,2008-06,
2008,6,41,,,655,2008-06,
2008,6,42,,,703,2008-06,
2008,6,43,,,819,2008-06,
2008,6,44,,,1007,2008-06,
2008,6,45,,,1019,2008-06,
2008,6,46,,,1166,2008-06,
2008,6,47,,,1288,2008-06,
2008,6,48,,,1323,2008-06,
2008,6,49,,,1449,2008-06,
2008,6,50,,,1617,2008-06,
2008,6,51,,,1664,2008-06,
2008,6,52,,,1764,2008-06,
2008,6,53,,,1825,2008-06,
2008,6,54,,,1926,2008-06,
2008,6,55,,,1983,2008-06,
2008,6,56,,,2052,2008-06,
2008,6,57,,,2134,2008-06,
2008,6,58,,,2244,2008-06,
2008,6,59,,,2306,2008-06,
2008,6,60,,,2417,2008-06,
2008,6,61,,,2883,2008-06,
2008,6,62,,,2302,2008-06,
2008,6,63,,,2434,2008-06,
2008,6,64,,,2690,2008-06,
2008,6,65,,,2909,2008-06,
2008,6,66,,,2775,2008-06,
2008,6,67,,,2762,2008-06,
2008,6,68,,,2914,2008-06,
2008,6,69,,,3009,2008-06,
2008,6,70,,,3147,2008-06,
2008,6,71,,,3178,2008-06,
2008,6,72,,,3368,2008-06,
2008,6,73,,,3609,2008-06,
2008,6,74,,,3676,2008-06,
2008,6,75,,,3864,2008-06,
2008,6,76,,,4084,2008-06,
2008,6,77,,,4498,2008-06,
2008,6,78,,,4658,2008-06,
2008,6,79,,,4862,2008-06,
2008,6,80,,,5314,2008-06,
2008,6,81,,,5397,2008-06,
2008,6,82,,,5585,2008-06,
2008,6,83,,,5816,2008-06,
2008,6,84,,,5885,2008-06,
2008,6,85,,,5847,2008-06,
2008,6,86,,,6049,2008-06,
2008,6,87,,,5680,2008-06,
2008,6,88,,,5483,2008-06,
2008,6,89,,,4935,2008-06,
2008,6,90,,,4668,2008-06,
2008,6,91,,,4042,2008-06,
2008,6,92,,,3709,2008-06,
2008,6,93,,,3218,2008-06,
2008,6,94,,,2810,2008-06,
2008,6,95,,,2293,2008-06,
2008,6,96,,,1771,2008-06,
2008,6,97,,,1411,2008-06,
2008,6,98,,,990,2008-06,
2008,6,99,,,755,2008-06,
2008,6,100,,,1433,2008-06,
2008,7,0,,,2323,2008-07,
2008,7,1,,,152,2008-07,
2008,7,2,,,90,2008-07,
2008,7,3,,,72,2008-07,
2008,7,4,,,58,2008-07,
2008,7,5,,,53,2008-07,
2008,7,6,,,38,2008-07,
2008,7,7,,,44,2008-07,
2008,7,8,,,54,2008-07,
2008,7,9,,,49,2008-07,
2008,7,10,,,48,2008-07,
2008,7,11,,,49,2008-07,
2008,7,12,,,58,2008-07,
2008,7,13,,,48,2008-07,
2008,7,14,,,72,2008-07,
2008,7,15,,,102,2008-07,
2008,7,16,,,165,2008-07,
2008,7,17,,,221,2008-07,
2008,7,18,,,295,2008-07,
2008,7,19,,,334,2008-07,
2008,7,20,,,337,2008-07,
2008,7,21,,,328,2008-07,
2008,7,22,,,351,2008-07,
2008,7,23,,,332,2008-07,
2008,7,24,,,351,2008-07,
2008,7,25,,,400,2008-07,
2008,7,26,,,362,2008-07,
2008,7,27,,,349,2008-07,
2008,7,28,,,373,2008-07,
2008,7,29,,,374,2008-07,
2008,7,30,,,365,2008-07,
2008,7,31,,,379,2008-07,
2008,7,32,,,376,2008-07,
2008,7,33,,,412,2008-07,
2008,7,34,,,393,2008-07,
2008,7,35,,,431,2008-07,
2008,7,36,,,425,2008-07,
2008,7,37,,,515,2008-07,
2008,7,38,,,565,2008-07,
2008,7,39,,,583,2008-07,
2008,7,40,,,585,2008-07,
2008,7,41,,,676,2008-07,
2008,7,42,,,772,2008-07,
2008,7,43,,,895,2008-07,
2008,7,44,,,992,2008-07,
2008,7,45,,,1002,2008-07,
2008,7,46,,,1090,2008-07,
2008,7,47,,,1288,2008-07,
2008,7,48,,,1375,2008-07,
2008,7,49,,,1480,2008-07,
2008,7,50,,,1686,2008-07,
2008,7,51,,,1670,2008-07,
2008,7,52,,,1776,2008-07,
2008,7,53,,,1896,2008-07,
2008,7,54,,,1951,2008-07,
2008,7,55,,,2028,2008-07,
2008,7,56,,,2113,2008-07,
2008,7,57,,,2069,2008-07,
2008,7,58,,,2231,2008-07,
2008,7,59,,,2378,2008-07,
2008,7,60,,,2551,2008-07,
2008,7,61,,,2843,2008-07,
2008,7,62,,,2348,2008-07,
2008,7,63,,,2576,2008-07,
2008,7,64,,,2694,2008-07,
2008,7,65,,,2889,2008-07,
2008,7,66,,,2814,2008-07,
2008,7,67,,,2801,2008-07,
2008,7,68,,,2977,2008-07,
2008,7,69,,,3081,2008-07,
2008,7,70,,,3120,2008-07,
2008,7,71,,,3151,2008-07,
2008,7,72,,,3377,2008-07,
2008,7,73,,,3684,2008-07,
2008,7,74,,,3690,2008-07,
2008,7,75,,,3942,2008-07,
2008,7,76,,,4180,2008-07,
2008,7,77,,,4385,2008-07,
2008,7,78,,,4729,2008-07,
2008,7,79,,,4930,2008-07,
2008,7,80,,,5162,2008-07,
2008,7,81,,,5375,2008-07,
2008,7,82,,,5551,2008-07,
2008,7,83,,,5779,2008-07,
2008,7,84,,,6007,2008-07,
2008,7,85,,,5872,2008-07,
2008,7,86,,,5871,2008-07,
2008,7,87,,,5771,2008-07,
2008,7,88,,,5406,2008-07,
2008,7,89,,,4843,2008-07,
2008,7,90,,,4621,2008-07,
2008,7,91,,,4180,2008-07,
2008,7,92,,,3736,2008-07,
2008,7,93,,,3327,2008-07,
2008,7,94,,,2772,2008-07,
2008,7,95,,,2211,2008-07,
2008,7,96,,,1780,2008-07,
2008,7,97,,,1439,2008-07,
2008,7,98,,,1054,2008-07,
2008,7,99,,,699,2008-07,
2008,7,100,,,1483,2008-07,
2008,8,0,,,2423,2008-08,
2008,8,1,,,156,2008-08,
2008,8,2,,,98,2008-08,
2008,8,3,,,92,2008-08,
2008,8,4,,,58,2008-08,
2008,8,5,,,44,2008-08,
2008,8,6,,,37,2008-08,
2008,8,7,,,39,2008-08,
2008,8,8,,,29,2008-08,
2008,8,9,,,44,2008-08,
2008,8,10,,,43,2008-08,
2008,8,11,,,33,2008-08,
2008,8,12,,,60,2008-08,
2008,8,13,,,51,2008-08,
2008,8,14,,,94,2008-08,
2008,8,15,,,110,2008-08,
2008,8,16,,,151,2008-08,
2008,8,17,,,214,2008-08,
2008,8,18,,,305,2008-08,
2008,8,19,,,302,2008-08,
2008,8,20,,,349,2008-08,
2008,8,21,,,350,2008-08,
2008,8,22,,,374,2008-08,
2008,8,23,,,371,2008-08,
2008,8,24,,,333,2008-08,
2008,8,25,,,386,2008-08,
2008,8,26,,,361,2008-08,
2008,8,27,,,353,2008-08,
2008,8,28,,,367,2008-08,
2008,8,29,,,358,2008-08,
2008,8,30,,,348,2008-08,
2008,8,31,,,363,2008-08,
2008,8,32,,,371,2008-08,
2008,8,33,,,360,2008-08,
2008,8,34,,,376,2008-08,
2008,8,35,,,439,2008-08,
2008,8,36,,,469,2008-08,
2008,8,37,,,493,2008-08,
2008,8,38,,,557,2008-08,
2008,8,39,,,566,2008-08,
2008,8,40,,,625,2008-08,
2008,8,41,,,656,2008-08,
2008,8,42,,,781,2008-08,
2008,8,43,,,868,2008-08,
2008,8,44,,,931,2008-08,
2008,8,45,,,1091,2008-08,
2008,8,46,,,1152,2008-08,
2008,8,47,,,1272,2008-08,
2008,8,48,,,1401,2008-08,
2008,8,49,,,1444,2008-08,
2008,8,50,,,1576,2008-08,
2008,8,51,,,1683,2008-08,
2008,8,52,,,1781,2008-08,
2008,8,53,,,1882,2008-08,
2008,8,54,,,1936,2008-08,
2008,8,55,,,2108,2008-08,
2008,8,56,,,2181,2008-08,
2008,8,57,,,2125,2008-08,
2008,8,58,,,2201,2008-08,
2008,8,59,,,2423,2008-08,
2008,8,60,,,2453,2008-08,
2008,8,61,,,2848,2008-08,
2008,8,62,,,2354,2008-08,
2008,8,63,,,2468,2008-08,
2008,8,64,,,2637,2008-08,
2008,8,65,,,2991,2008-08,
2008,8,66,,,2805,2008-08,
2008,8,67,,,2854,2008-08,
2008,8,68,,,2954,2008-08,
2008,8,69,,,2983,2008-08,
2008,8,70,,,3191,2008-08,
2008,8,71,,,3187,2008-08,
2008,8,72,,,3508,2008-08,
2008,8,73,,,3706,2008-08,
2008,8,74,,,3654,2008-08,
2008,8,75,,,3944,2008-08,
2008,8,76,,,4127,2008-08,
2008,8,77,,,4472,2008-08,
2008,8,78,,,4791,2008-08,
2008,8,79,,,4965,2008-08,
2008,8,80,,,5131,2008-08,
2008,8,81,,,5512,2008-08,
2008,8,82,,,5427,2008-08,
2008,8,83,,,5795,2008-08,
2008,8,84,,,5767,2008-08,
2008,8,85,,,5819,2008-08,
2008,8,86,,,5870,2008-08,
2008,8,87,,,5787,2008-08,
2008,8,88,,,5480,2008-08,
2008,8,89,,,4720,2008-08,
2008,8,90,,,4647,2008-08,
2008,8,91,,,4112,2008-08,
2008,8,92,,,3746,2008-08,
2008,8,93,,,3291,2008-08,
2008,8,94,,,2679,2008-08,
2008,8,95,,,2260,2008-08,
2008,8,96,,,1800,2008-08,
2008,8,97,,,1430,2008-08,
2008,8,98,,,1030,2008-08,
2008,8,99,,,759,2008-08,
2008,8,100,,,1520,2008-08,
2008,9,0,,,2210,2008-09,
2008,9,1,,,147,2008-09,
2008,9,2,,,82,2008-09,
2008,9,3,,,71,2008-09,
2008,9,4,,,53,2008-09,
2008,9,5,,,48,2008-09,
2008,9,6,,,27,2008-09,
2008,9,7,,,33,2008-09,
2008,9,8,,,34,2008-09,
2008,9,9,,,32,2008-09,
2008,9,10,,,40,2008-09,
2008,9,11,,,27,2008-09,
2008,9,12,,,46,2008-09,
2008,9,13,,,68,2008-09,
2008,9,14,,,55,2008-09,
2008,9,15,,,93,2008-09,
2008,9,16,,,149,2008-09,
2008,9,17,,,181,2008-09,
2008,9,18,,,278,2008-09,
2008,9,19,,,307,2008-09,
2008,9,20,,,311,2008-09,
2008,9,21,,,358,2008-09,
2008,9,22,,,314,2008-09,
2008,9,23,,,348,2008-09,
2008,9,24,,,340,2008-09,
2008,9,25,,,371,2008-09,
2008,9,26,,,316,2008-09,
2008,9,27,,,342,2008-09,
2008,9,28,,,326,2008-09,
2008,9,29,,,320,2008-09,
2008,9,30,,,316,2008-09,
2008,9,31,,,352,2008-09,
2008,9,32,,,335,2008-09,
2008,9,33,,,362,2008-09,
2008,9,34,,,378,2008-09,
2008,9,35,,,418,2008-09,
2008,9,36,,,403,2008-09,
2008,9,37,,,503,2008-09,
2008,9,38,,,542,2008-09,
2008,9,39,,,519,2008-09,
2008,9,40,,,568,2008-09,
2008,9,41,,,677,2008-09,
2008,9,42,,,689,2008-09,
2008,9,43,,,805,2008-09,
2008,9,44,,,947,2008-09,
2008,9,45,,,1024,2008-09,
2008,9,46,,,1118,2008-09,
2008,9,47,,,1243,2008-09,
2008,9,48,,,1330,2008-09,
2008,9,49,,,1465,2008-09,
2008,9,50,,,1566,2008-09,
2008,9,51,,,1609,2008-09,
2008,9,52,,,1719,2008-09,
2008,9,53,,,1808,2008-09,
2008,9,54,,,1964,2008-09,
2008,9,55,,,1892,2008-09,
2008,9,56,,,2020,2008-09,
2008,9,57,,,2082,2008-09,
2008,9,58,,,2242,2008-09,
2008,9,59,,,2274,2008-09,
2008,9,60,,,2493,2008-09,
2008,9,61,,,2824,2008-09,
2008,9,62,,,2321,2008-09,
2008,9,63,,,2383,2008-09,
2008,9,64,,,2550,2008-09,
2008,9,65,,,2921,2008-09,
2008,9,66,,,2781,2008-09,
2008,9,67,,,2929,2008-09,
2008,9,68,,,2822,2008-09,
2008,9,69,,,2886,2008-09,
2008,9,70,,,3020,2008-09,
2008,9,71,,,3094,2008-09,
2008,9,72,,,3383,2008-09,
2008,9,73,,,3602,2008-09,
2008,9,74,,,3528,2008-09,
2008,9,75,,,3810,2008-09,
2008,9,76,,,4050,2008-09,
2008,9,77,,,4302,2008-09,
2008,9,78,,,4767,2008-09,
2008,9,79,,,4782,2008-09,
2008,9,80,,,5095,2008-09,
2008,9,81,,,5337,2008-09,
2008,9,82,,,5514,2008-09,
2008,9,83,,,5768,2008-09,
2008,9,84,,,5874,2008-09,
2008,9,85,,,5745,2008-09,
2008,9,86,,,5757,2008-09,
2008,9,87,,,5641,2008-09,
2008,9,88,,,5675,2008-09,
2008,9,89,,,4690,2008-09,
2008,9,90,,,4658,2008-09,
2008,9,91,,,4134,2008-09,
2008,9,92,,,3507,2008-09,
2008,9,93,,,3165,2008-09,
2008,9,94,,,2827,2008-09,
2008,9,95,,,2275,2008-09,
2008,9,96,,,1753,2008-09,
2008,9,97,,,1344,2008-09,
2008,9,98,,,1077,2008-09,
2008,9,99,,,744,2008-09,
2008,9,100,,,1443,2008-09,
2008,10,0,,,2307,2008-10,
2008,10,1,,,137,2008-10,
2008,10,2,,,92,2008-10,
2008,10,3,,,60,2008-10,
2008,10,4,,,61,2008-10,
2008,10,5,,,33,2008-10,
2008,10,6,,,34,2008-10,
2008,10,7,,,37,2008-10,
2008,10,8,,,40,2008-10,
2008,10,9,,,28,2008-10,
2008,10,10,,,36,2008-10,
2008,10,11,,,41,2008-10,
2008,10,12,,,44,2008-10,
2008,10,13,,,48,2008-10,
2008,10,14,,,79,2008-10,
2008,10,15,,,98,2008-10,
2008,10,16,,,168,2008-10,
2008,10,17,,,223,2008-10,
2008,10,18,,,253,2008-10,
2008,10,19,,,284,2008-10,
2008,10,20,,,333,2008-10,
2008,10,21,,,325,2008-10,
2008,10,22,,,320,2008-10,
2008,10,23,,,315,2008-10,
2008,10,24,,,346,2008-10,
2008,10,25,,,297,2008-10,
2008,10,26,,,337,2008-10,
2008,10,27,,,324,2008-10,
2008,10,28,,,337,2008-10,
2008,10,29,,,366,2008-10,
2008,10,30,,,397,2008-10,
2008,10,31,,,362,2008-10,
2008,10,32,,,350,2008-10,
2008,10,33,,,352,2008-10,
2008,10,34,,,378,2008-10,
2008,10,35,,,394,2008-10,
2008,10,36,,,418,2008-10,
2008,10,37,,,529,2008-10,
2008,10,38,,,502,2008-10,
2008,10,39,,,564,2008-10,
2008,10,40,,,621,2008-10,
2008,10,41,,,681,2008-10,
2008,10,42,,,644,2008-10,
2008,10,43,,,818,2008-10,
2008,10,44,,,967,2008-10,
2008,10,45,,,1091,2008-10,
2008,10,46,,,1118,2008-10,
2008,10,47,,,1248,2008-10,
2008,10,48,,,1338,2008-10,
2008,10,49,,,1513,2008-10,
2008,10,50,,,1601,2008-10,
2008,10,51,,,1686,2008-10,
2008,10,52,,,1786,2008-10,
2008,10,53,,,1870,2008-10,
2008,10,54,,,2030,2008-10,
2008,10,55,,,2164,2008-10,
2008,10,56,,,2187,2008-10,
2008,10,57,,,2232,2008-10,
2008,10,58,,,2264,2008-10,
2008,10,59,,,2432,2008-10,
2008,10,60,,,2540,2008-10,
2008,10,61,,,2897,2008-10,
2008,10,62,,,2540,2008-10,
2008,10,63,,,2516,2008-10,
2008,10,64,,,2678,2008-10,
2008,10,65,,,3064,2008-10,
2008,10,66,,,3019,2008-10,
2008,10,67,,,2905,2008-10,
2008,10,68,,,2946,2008-10,
2008,10,69,,,3155,2008-10,
2008,10,70,,,3377,2008-10,
2008,10,71,,,3369,2008-10,
2008,10,72,,,3463,2008-10,
2008,10,73,,,3735,2008-10,
2008,10,74,,,3904,2008-10,
2008,10,75,,,4073,2008-10,
2008,10,76,,,4406,2008-10,
2008,10,77,,,4635,2008-10,
2008,10,78,,,5077,2008-10,
2008,10,79,,,5080,2008-10,
2008,10,80,,,5261,2008-10,
2008,10,81,,,5819,2008-10,
2008,10,82,,,5989,2008-10,
2008,10,83,,,6065,2008-10,
2008,10,84,,,6364,2008-10,
2008,10,85,,,6210,2008-10,
2008,10,86,,,6273,2008-10,
2008,10,87,,,6196,2008-10,
2008,10,88,,,6220,2008-10,
2008,10,89,,,5041,2008-10,
2008,10,90,,,5007,2008-10,
2008,10,91,,,4534,2008-10,
2008,10,92,,,3988,2008-10,
2008,10,93,,,3604,2008-10,
2008,10,94,,,2998,2008-10,
2008,10,95,,,2523,2008-10,
2008,10,96,,,1935,2008-10,
2008,10,97,,,1585,2008-10,
2008,10,98,,,1160,2008-10,
2008,10,99,,,792,2008-10,
2008,10,100,,,1637,2008-10,
2008,11,0,,,2255,2008-11,
2008,11,1,,,155,2008-11,
2008,11,2,,,105,2008-11,
2008,11,3,,,76,2008-11,
2008,11,4,,,44,2008-11,
2008,11,5,,,35,2008-11,
2008,11,6,,,33,2008-11,
2008,11,7,,,30,2008-11,
2008,11,8,,,35,2008-11,
2008,11,9,,,33,2008-11,
2008,11,10,,,32,2008-11,
2008,11,11,,,33,2008-11,
2008,11,12,,,42,2008-11,
2008,11,13,,,52,2008-11,
2008,11,14,,,85,2008-11,
2008,11,15,,,109,2008-11,
2008,11,16,,,165,2008-11,
2008,11,17,,,197,2008-11,
2008,11,18,,,265,2008-11,
2008,11,19,,,304,2008-11,
2008,11,20,,,296,2008-11,
2008,11,21,,,322,2008-11,
2008,11,22,,,325,2008-11,
2008,11,23,,,312,2008-11,
2008,11,24,,,349,2008-11,
2008,11,25,,,336,2008-11,
2008,11,26,,,313,2008-11,
2008,11,27,,,341,2008-11,
2008,11,28,,,335,2008-11,
2008,11,29,,,338,2008-11,
2008,11,30,,,356,2008-11,
2008,11,31,,,353,2008-11,
2008,11,32,,,339,2008-11,
2008,11,33,,,363,2008-11,
2008,11,34,,,339,2008-11,
2008,11,35,,,389,2008-11,
2008,11,36,,,430,2008-11,
2008,11,37,,,473,2008-11,
2008,11,38,,,540,2008-11,
2008,11,39,,,528,2008-11,
2008,11,40,,,538,2008-11,
2008,11,41,,,687,2008-11,
2008,11,42,,,711,2008-11,
2008,11,43,,,778,2008-11,
2008,11,44,,,957,2008-11,
2008,11,45,,,1033,2008-11,
2008,11,46,,,1204,2008-11,
2008,11,47,,,1240,2008-11,
2008,11,48,,,1310,2008-11,
2008,11,49,,,1474,2008-11,
2008,11,50,,,1520,2008-11,
2008,11,51,,,1761,2008-11,
2008,11,52,,,1778,2008-11,
2008,11,53,,,1836,2008-11,
2008,11,54,,,1947,2008-11,
2008,11,55,,,2114,2008-11,
2008,11,56,,,2106,2008-11,
2008,11,57,,,2199,2008-11,
2008,11,58,,,2242,2008-11,
2008,11,59,,,2340,2008-11,
2008,11,60,,,2677,2008-11,
2008,11,61,,,2911,2008-11,
2008,11,62,,,2662,2008-11,
2008,11,63,,,2515,2008-11,
2008,11,64,,,2773,2008-11,
2008,11,65,,,3046,2008-11,
2008,11,66,,,2950,2008-11,
2008,11,67,,,3002,2008-11,
2008,11,68,,,3061,2008-11,
2008,11,69,,,3117,2008-11,
2008,11,70,,,3278,2008-11,
2008,11,71,,,3342,2008-11,
2008,11,72,,,3572,2008-11,
2008,11,73,,,3737,2008-11,
2008,11,74,,,3955,2008-11,
2008,11,75,,,4013,2008-11,
2008,11,76,,,4270,2008-11,
2008,11,77,,,4600,2008-11,
2008,11,78,,,5063,2008-11,
2008,11,79,,,5275,2008-11,
2008,11,80,,,5504,2008-11,
2008,11,81,,,5764,2008-11,
2008,11,82,,,5931,2008-11,
2008,11,83,,,6187,2008-11,
2008,11,84,,,6465,2008-11,
2008,11,85,,,6359,2008-11,
2008,11,86,,,6336,2008-11,
2008,11,87,,,6368,2008-11,
2008,11,88,,,6020,2008-11,
2008,11,89,,,5156,2008-11,
2008,11,90,,,5120,2008-11,
2008,11,91,,,4602,2008-11,
2008,11,92,,,4034,2008-11,
2008,11,93,,,3699,2008-11,
2008,11,94,,,3121,2008-11,
2008,11,95,,,2530,2008-11,
2008,11,96,,,2045,2008-11,
2008,11,97,,,1515,2008-11,
2008,11,98,,,1193,2008-11,
2008,11,99,,,824,2008-11,
2008,11,100,,,1711,2008-11,
2008,12,0,,,2287,2008-12,
2008,12,1,,,174,2008-12,
2008,12,2,,,88,2008-12,
2008,12,3,,,76,2008-12,
2008,12,4,,,53,2008-12,
2008,12,5,,,52,2008-12,
2008,12,6,,,33,2008-12,
2008,12,7,,,41,2008-12,
2008,12,8,,,43,2008-12,
2008,12,9,,,33,2008-12,
2008,12,10,,,37,2008-12,
2008,12,11,,,43,2008-12,
2008,12,12,,,33,2008-12,
2008,12,13,,,51,2008-12,
2008,12,14,,,68,2008-12,
2008,12,15,,,109,2008-12,
2008,12,16,,,142,2008-12,
2008,12,17,,,207,2008-12,
2008,12,18,,,275,2008-12,
2008,12,19,,,314,2008-12,
2008,12,20,,,306,2008-12,
2008,12,21,,,309,2008-12,
2008,12,22,,,350,2008-12,
2008,12,23,,,338,2008-12,
2008,12,24,,,300,2008-12,
2008,12,25,,,309,2008-12,
