age,date,year,week,dead
0,2019-05-18,2019,20,410
0,2019-05-25,2019,21,414
0,2019-06-01,2019,22,427
0,2019-06-08,2019,23,418
0,2019-06-15,2019,24,449
0,2019-06-22,2019,25,399
0,2019-06-29,2019,26,397
0,2019-07-06,2019,27,390
0,2019-07-13,2019,28,382
0,2019-07-20,2019,29,414
0,2019-07-27,2019,30,417
0,2019-08-03,2019,31,381
0,2019-08-10,2019,32,408
0,2019-08-17,2019,33,411
0,2019-08-24,2019,34,402
0,2019-08-31,2019,35,393
0,2019-09-07,2019,36,395
0,2019-09-14,2019,37,396
0,2019-09-21,2019,38,418
0,2019-09-28,2019,39,400
0,2019-10-05,2019,40,394
0,2019-10-12,2019,41,390
0,2019-10-19,2019,42,398
0,2019-10-26,2019,43,386
0,2019-11-02,2019,44,349
0,2019-11-09,2019,45,389
0,2019-11-16,2019,46,416
0,2019-11-23,2019,47,391
0,2019-11-30,2019,48,395
0,2019-12-07,2019,49,366
0,2019-12-14,2019,50,402
0,2019-12-21,2019,51,418
0,2019-12-28,2019,52,389
0,2020-01-04,2020,1,403
0,2020-01-11,2020,2,394
0,2020-01-18,2020,3,434
0,2020-01-25,2020,4,400
0,2020-02-01,2020,5,394
0,2020-02-08,2020,6,440
0,2020-02-15,2020,7,383
0,2020-02-22,2020,8,371
0,2020-02-29,2020,9,418
0,2020-03-07,2020,10,372
0,2020-03-14,2020,11,364
0,2020-03-21,2020,12,395
0,2020-03-28,2020,13,374
0,2020-04-04,2020,14,342
0,2020-04-11,2020,15,390
0,2020-04-18,2020,16,356
0,2020-04-25,2020,17,373
0,2020-05-02,2020,18,340
0,2020-05-09,2020,19,371
0,2020-05-16,2020,20,403
0,2020-05-23,2020,21,386
0,2020-05-30,2020,22,381
0,2020-06-06,2020,23,410
0,2020-06-13,2020,24,387
0,2020-06-20,2020,25,400
0,2020-06-27,2020,26,355
0,2020-07-04,2020,27,397
0,2020-07-11,2020,28,400
0,2020-07-18,2020,29,339
0,2020-07-25,2020,30,382
0,2020-08-01,2020,31,345
0,2020-08-08,2020,32,398
0,2020-08-15,2020,33,353
0,2020-08-22,2020,34,359
0,2020-08-29,2020,35,364
0,2020-09-05,2020,36,366
0,2020-09-12,2020,37,395
0,2020-09-19,2020,38,386
0,2020-09-26,2020,39,357
0,2020-10-03,2020,40,358
0,2020-10-10,2020,41,375
0,2020-10-17,2020,42,359
0,2020-10-24,2020,43,320
0,2020-10-31,2020,44,378
0,2020-11-07,2020,45,388
0,2020-11-14,2020,46,357
0,2020-11-21,2020,47,384
0,2020-11-28,2020,48,336
0,2020-12-05,2020,49,322
0,2020-12-12,2020,50,368
0,2020-12-19,2020,51,345
0,2020-12-26,2020,52,335
0,2021-01-02,2020,53,378
0,2021-01-09,2021,1,359
0,2021-01-16,2021,2,377
0,2021-01-23,2021,3,365
0,2021-01-30,2021,4,407
0,2021-02-06,2021,5,347
0,2021-02-13,2021,6,365
0,2021-02-20,2021,7,374
0,2021-02-27,2021,8,398
0,2021-03-06,2021,9,348
0,2021-03-13,2021,10,372
0,2021-03-20,2021,11,365
0,2021-03-27,2021,12,409
0,2021-04-03,2021,13,354
0,2021-04-10,2021,14,432
0,2021-04-17,2021,15,388
0,2021-04-24,2021,16,373
0,2021-05-01,2021,17,367
0,2021-05-08,2021,18,399
0,2021-05-15,2021,19,412
0,2021-05-22,2021,20,388
0,2021-05-29,2021,21,356
0,2021-06-05,2021,22,396
0,2021-06-12,2021,23,376
0,2021-06-19,2021,24,354
0,2021-06-26,2021,25,376
0,2021-07-03,2021,26,394
0,2021-07-10,2021,27,364
0,2021-07-17,2021,28,351
0,2021-07-24,2021,29,395
0,2021-07-31,2021,30,400
0,2021-08-07,2021,31,361
0,2021-08-14,2021,32,387
0,2021-08-21,2021,33,437
0,2021-08-28,2021,34,369
0,2021-09-04,2021,35,381
0,2021-09-11,2021,36,387
0,2021-09-18,2021,37,408
0,2021-09-25,2021,38,400
0,2021-10-02,2021,39,423
0,2021-10-09,2021,40,400
0,2021-10-16,2021,41,372
0,2021-10-23,2021,42,410
0,2021-10-30,2021,43,359
0,2021-11-06,2021,44,371
0,2021-11-13,2021,45,368
0,2021-11-20,2021,46,361
0,2021-11-27,2021,47,402
0,2021-12-04,2021,48,368
0,2021-12-11,2021,49,408
0,2021-12-18,2021,50,387
0,2021-12-25,2021,51,376
0,2022-01-01,2021,52,367
0,2022-01-08,2022,1,394
0,2022-01-15,2022,2,375
0,2022-01-22,2022,3,384
0,2022-01-29,2022,4,372
0,2022-02-05,2022,5,348
0,2022-02-12,2022,6,357
0,2022-02-19,2022,7,380
0,2022-02-26,2022,8,414
0,2022-03-05,2022,9,350
0,2022-03-12,2022,10,360
0,2022-03-19,2022,11,422
0,2022-03-26,2022,12,376
0,2022-04-02,2022,13,367
0,2022-04-09,2022,14,353
0,2022-04-16,2022,15,383
0,2022-04-23,2022,16,418
0,2022-04-30,2022,17,379
0,2022-05-07,2022,18,394
0,2022-05-14,2022,19,402
0,2022-05-21,2022,20,391
0,2022-05-28,2022,21,389
0,2022-06-04,2022,22,386
0,2022-06-11,2022,23,414
0,2022-06-18,2022,24,403
0,2022-06-25,2022,25,407
0,2022-07-02,2022,26,408
0,2022-07-09,2022,27,382
0,2022-07-16,2022,28,400
0,2022-07-23,2022,29,386
0,2022-07-30,2022,30,423
0,2022-08-06,2022,31,443
0,2022-08-13,2022,32,401
0,2022-08-20,2022,33,403
0,2022-08-27,2022,34,408
0,2022-09-03,2022,35,402
0,2022-09-10,2022,36,403
0,2022-09-17,2022,37,418
0,2022-09-24,2022,38,380
0,2022-10-01,2022,39,408
0,2022-10-08,2022,40,389
0,2022-10-15,2022,41,429
0,2022-10-22,2022,42,425
0,2022-10-29,2022,43,395
0,2022-11-05,2022,44,421
0,2022-11-12,2022,45,413
0,2022-11-19,2022,46,382
0,2022-11-26,2022,47,383
0,2022-12-03,2022,48,411
0,2022-12-10,2022,49,365
0,2022-12-17,2022,50,410
0,2022-12-24,2022,51,407
0,2022-12-31,2022,52,386
0,2023-01-07,2023,1,369
0,2023-01-14,2023,2,395
0,2023-01-21,2023,3,435
0,2023-01-28,2023,4,379
0,2023-02-04,2023,5,373
0,2023-02-11,2023,6,372
0,2023-02-18,2023,7,391
0,2023-02-25,2023,8,383
0,2023-03-04,2023,9,409
0,2023-03-11,2023,10,386
0,2023-03-18,2023,11,398
0,2023-03-25,2023,12,419
0,2023-04-01,2023,13,407
0,2023-04-08,2023,14,381
0,2023-04-15,2023,15,369
0,2023-04-22,2023,16,407
0,2023-04-29,2023,17,394
0,2023-05-06,2023,18,382
0,2023-05-13,2023,19,397
0,2023-05-20,2023,20,368
0,2023-05-27,2023,21,385
0,2023-06-03,2023,22,386
0,2023-06-10,2023,23,399
0,2023-06-17,2023,24,366
0,2023-06-24,2023,25,402
0,2023-07-01,2023,26,372
0,2023-07-08,2023,27,355
0,2023-07-15,2023,28,393
0,2023-07-22,2023,29,406
0,2023-07-29,2023,30,341
0,2023-08-05,2023,31,399
0,2023-08-12,2023,32,401
0,2023-08-19,2023,33,362
0,2023-08-26,2023,34,395
0,2023-09-02,2023,35,386
0,2023-09-09,2023,36,353
0,2023-09-16,2023,37,361
0,2023-09-23,2023,38,425
0,2023-09-30,2023,39,393
0,2023-10-07,2023,40,383
0,2023-10-14,2023,41,394
0,2023-10-21,2023,42,352
0,2023-10-28,2023,43,396
0,2023-11-04,2023,44,401
0,2023-11-11,2023,45,387
0,2023-11-18,2023,46,374
0,2023-11-25,2023,47,370
0,2023-12-02,2023,48,351
0,2023-12-09,2023,49,405
0,2023-12-16,2023,50,390
0,2023-12-23,2023,51,394
0,2023-12-30,2023,52,402
0,2024-01-06,2024,1,362
0,2024-01-13,2024,2,389
0,2024-01-20,2024,3,346
0,2024-01-27,2024,4,397
0,2024-02-03,2024,5,412
0,2024-02-10,2024,6,400
0,2024-02-17,2024,7,359
0,2024-02-24,2024,8,359
0,2024-03-02,2024,9,365
0,2024-03-09,2024,10,385
0,2024-03-16,2024,11,387
0,2024-03-23,2024,12,390
0,2024-03-30,2024,13,393
0,2024-04-06,2024,14,369
0,2024-04-13,2024,15,389
0,2024-04-20,2024,16,378
0,2024-04-27,2024,17,344
0,2024-05-04,2024,18,361
0,2024-05-11,2024,19,371
0,2024-05-18,2024,20,412
0,2024-05-25,2024,21,376
0,2024-06-01,2024,22,369
0,2024-06-08,2024,23,349
0,2024-06-15,2024,24,382
0,2024-06-22,2024,25,346
0,2024-06-29,2024,26,365
0,2024-07-06,2024,27,334
0,2024-07-13,2024,28,338
0,2024-07-20,2024,29,342
0,2024-07-27,2024,30,354
0,2024-08-03,2024,31,358
0,2024-08-10,2024,32,321
0,2024-08-17,2024,33,336
0,2024-08-24,2024,34,316
0,2024-08-31,2024,35,290
0,2024-09-07,2024,36,321
0,2024-09-14,2024,37,329
0,2024-09-21,2024,38,276
0,2024-09-28,2024,39,236
0,2024-10-05,2024,40,157
0,2024-10-12,2024,41,88
1,2018-01-06,2018,1,24
1,2018-01-13,2018,2,33
1,2018-01-20,2018,3,37
1,2018-01-27,2018,4,38
1,2018-02-03,2018,5,30
1,2018-02-10,2018,6,31
1,2018-02-17,2018,7,27
1,2018-02-24,2018,8,33
1,2018-03-03,2018,9,33
1,2018-03-10,2018,10,26
1,2018-03-17,2018,11,29
1,2018-03-24,2018,12,21
1,2018-03-31,2018,13,24
1,2018-04-07,2018,14,21
1,2018-04-14,2018,15,19
1,2018-04-21,2018,16,33
1,2018-04-28,2018,17,21
1,2018-05-05,2018,18,32
1,2018-05-12,2018,19,27
1,2018-05-19,2018,20,25
1,2018-05-26,2018,21,41
1,2018-06-02,2018,22,36
1,2018-06-09,2018,23,27
1,2018-06-16,2018,24,23
1,2018-06-23,2018,25,33
1,2018-06-30,2018,26,19
1,2018-07-07,2018,27,34
1,2018-07-14,2018,28,24
1,2018-07-21,2018,29,32
1,2018-07-28,2018,30,34
1,2018-08-04,2018,31,28
1,2018-08-11,2018,32,31
1,2018-08-18,2018,33,31
1,2018-08-25,2018,34,28
1,2018-09-01,2018,35,22
1,2018-09-08,2018,36,17
1,2018-09-15,2018,37,29
1,2018-09-22,2018,38,28
1,2018-09-29,2018,39,26
1,2018-10-06,2018,40,26
1,2018-10-13,2018,41,32
1,2018-10-20,2018,42,26
1,2018-10-27,2018,43,26
1,2018-11-03,2018,44,25
1,2018-11-10,2018,45,25
1,2018-11-17,2018,46,30
1,2018-11-24,2018,47,22
1,2018-12-01,2018,48,30
1,2018-12-08,2018,49,27
1,2018-12-15,2018,50,20
1,2018-12-22,2018,51,23
1,2018-12-29,2018,52,24
1,2019-01-05,2019,1,28
1,2019-01-12,2019,2,29
1,2019-01-19,2019,3,32
1,2019-01-26,2019,4,22
1,2019-02-02,2019,5,23
1,2019-02-09,2019,6,35
1,2019-02-16,2019,7,41
1,2019-02-23,2019,8,27
1,2019-03-02,2019,9,38
1,2019-03-09,2019,10,25
1,2019-03-16,2019,11,25
1,2019-03-23,2019,12,27
1,2019-03-30,2019,13,31
1,2019-04-06,2019,14,35
1,2019-04-13,2019,15,22
1,2019-04-20,2019,16,36
1,2019-04-27,2019,17,38
1,2019-05-04,2019,18,27
1,2019-05-11,2019,19,38
1,2019-05-18,2019,20,30
1,2019-05-25,2019,21,32
1,2019-06-01,2019,22,24
1,2019-06-08,2019,23,33
1,2019-06-15,2019,24,25
1,2019-06-22,2019,25,22
1,2019-06-29,2019,26,31
1,2019-07-06,2019,27,29
1,2019-07-13,2019,28,30
1,2019-07-20,2019,29,33
1,2019-07-27,2019,30,22
1,2019-08-03,2019,31,28
1,2019-08-10,2019,32,22
1,2019-08-17,2019,33,31
1,2019-08-24,2019,34,26
1,2019-08-31,2019,35,29
1,2019-09-07,2019,36,36
1,2019-09-14,2019,37,24
1,2019-09-21,2019,38,32
1,2019-09-28,2019,39,21
1,2019-10-05,2019,40,20
1,2019-10-12,2019,41,28
1,2019-10-19,2019,42,23
1,2019-10-26,2019,43,13
1,2019-11-02,2019,44,23
1,2019-11-09,2019,45,28
1,2019-11-16,2019,46,20
1,2019-11-23,2019,47,30
1,2019-11-30,2019,48,26
1,2019-12-07,2019,49,31
1,2019-12-14,2019,50,35
1,2019-12-21,2019,51,26
1,2019-12-28,2019,52,21
1,2020-01-04,2020,1,32
1,2020-01-11,2020,2,27
1,2020-01-18,2020,3,25
1,2020-01-25,2020,4,35
1,2020-02-01,2020,5,25
1,2020-02-08,2020,6,31
1,2020-02-15,2020,7,31
1,2020-02-22,2020,8,23
1,2020-02-29,2020,9,28
1,2020-03-07,2020,10,30
1,2020-03-14,2020,11,30
1,2020-03-21,2020,12,30
1,2020-03-28,2020,13,38
1,2020-04-04,2020,14,25
1,2020-04-11,2020,15,22
1,2020-04-18,2020,16,16
1,2020-04-25,2020,17,20
1,2020-05-02,2020,18,24
1,2020-05-09,2020,19,31
1,2020-05-16,2020,20,30
1,2020-05-23,2020,21,30
1,2020-05-30,2020,22,26
1,2020-06-06,2020,23,29
1,2020-06-13,2020,24,30
1,2020-06-20,2020,25,33
1,2020-06-27,2020,26,20
1,2020-07-04,2020,27,29
1,2020-07-11,2020,28,28
1,2020-07-18,2020,29,29
1,2020-07-25,2020,30,26
1,2020-08-01,2020,31,25
1,2020-08-08,2020,32,29
1,2020-08-15,2020,33,21
1,2020-08-22,2020,34,23
1,2020-08-29,2020,35,26
1,2020-09-05,2020,36,22
1,2020-09-12,2020,37,25
1,2020-09-19,2020,38,26
1,2020-09-26,2020,39,20
1,2020-10-03,2020,40,21
1,2020-10-10,2020,41,25
1,2020-10-17,2020,42,31
1,2020-10-24,2020,43,20
1,2020-10-31,2020,44,24
1,2020-11-07,2020,45,33
1,2020-11-14,2020,46,31
1,2020-11-21,2020,47,24
1,2020-11-28,2020,48,20
1,2020-12-05,2020,49,29
1,2020-12-12,2020,50,30
1,2020-12-19,2020,51,15
1,2020-12-26,2020,52,21
1,2021-01-02,2020,53,12
1,2021-01-09,2021,1,21
1,2021-01-16,2021,2,24
1,2021-01-23,2021,3,20
1,2021-01-30,2021,4,23
1,2021-02-06,2021,5,35
1,2021-02-13,2021,6,19
1,2021-02-20,2021,7,30
1,2021-02-27,2021,8,29
1,2021-03-06,2021,9,18
1,2021-03-13,2021,10,19
1,2021-03-20,2021,11,26
1,2021-03-27,2021,12,25
1,2021-04-03,2021,13,29
1,2021-04-10,2021,14,30
1,2021-04-17,2021,15,21
1,2021-04-24,2021,16,37
1,2021-05-01,2021,17,31
1,2021-05-08,2021,18,26
1,2021-05-15,2021,19,31
1,2021-05-22,2021,20,33
1,2021-05-29,2021,21,38
1,2021-06-05,2021,22,23
1,2021-06-12,2021,23,28
1,2021-06-19,2021,24,25
1,2021-06-26,2021,25,29
1,2021-07-03,2021,26,20
1,2021-07-10,2021,27,31
1,2021-07-17,2021,28,26
1,2021-07-24,2021,29,33
1,2021-07-31,2021,30,31
1,2021-08-07,2021,31,33
1,2021-08-14,2021,32,27
1,2021-08-21,2021,33,28
1,2021-08-28,2021,34,28
1,2021-09-04,2021,35,33
1,2021-09-11,2021,36,41
1,2021-09-18,2021,37,30
1,2021-09-25,2021,38,29
1,2021-10-02,2021,39,30
1,2021-10-09,2021,40,40
1,2021-10-16,2021,41,25
1,2021-10-23,2021,42,23
1,2021-10-30,2021,43,25
1,2021-11-06,2021,44,31
1,2021-11-13,2021,45,41
1,2021-11-20,2021,46,30
1,2021-11-27,2021,47,30
1,2021-12-04,2021,48,41
1,2021-12-11,2021,49,25
1,2021-12-18,2021,50,28
1,2021-12-25,2021,51,28
1,2022-01-01,2021,52,32
1,2022-01-08,2022,1,28
1,2022-01-15,2022,2,36
1,2022-01-22,2022,3,31
1,2022-01-29,2022,4,30
1,2022-02-05,2022,5,30
1,2022-02-12,2022,6,25
1,2022-02-19,2022,7,29
1,2022-02-26,2022,8,31
1,2022-03-05,2022,9,30
1,2022-03-12,2022,10,26
1,2022-03-19,2022,11,29
1,2022-03-26,2022,12,20
1,2022-04-02,2022,13,32
1,2022-04-09,2022,14,33
1,2022-04-16,2022,15,33
1,2022-04-23,2022,16,26
1,2022-04-30,2022,17,33
1,2022-05-07,2022,18,21
1,2022-05-14,2022,19,24
1,2022-05-21,2022,20,39
1,2022-05-28,2022,21,30
1,2022-06-04,2022,22,31
1,2022-06-11,2022,23,24
1,2022-06-18,2022,24,32
1,2022-06-25,2022,25,40
1,2022-07-02,2022,26,31
1,2022-07-09,2022,27,44
1,2022-07-16,2022,28,31
1,2022-07-23,2022,29,38
1,2022-07-30,2022,30,25
1,2022-08-06,2022,31,40
1,2022-08-13,2022,32,15
1,2022-08-20,2022,33,35
1,2022-08-27,2022,34,30
1,2022-09-03,2022,35,25
1,2022-09-10,2022,36,29
1,2022-09-17,2022,37,30
1,2022-09-24,2022,38,36
1,2022-10-01,2022,39,28
1,2022-10-08,2022,40,27
1,2022-10-15,2022,41,21
1,2022-10-22,2022,42,25
1,2022-10-29,2022,43,30
1,2022-11-05,2022,44,37
1,2022-11-12,2022,45,43
1,2022-11-19,2022,46,37
1,2022-11-26,2022,47,41
1,2022-12-03,2022,48,37
1,2022-12-10,2022,49,29
1,2022-12-17,2022,50,36
1,2022-12-24,2022,51,31
1,2022-12-31,2022,52,35
1,2023-01-07,2023,1,37
1,2023-01-14,2023,2,30
1,2023-01-21,2023,3,25
1,2023-01-28,2023,4,31
1,2023-02-04,2023,5,25
1,2023-02-11,2023,6,27
1,2023-02-18,2023,7,30
1,2023-02-25,2023,8,36
1,2023-03-04,2023,9,19
1,2023-03-11,2023,10,39
1,2023-03-18,2023,11,34
1,2023-03-25,2023,12,39
1,2023-04-01,2023,13,23
1,2023-04-08,2023,14,26
1,2023-04-15,2023,15,27
1,2023-04-22,2023,16,29
1,2023-04-29,2023,17,25
1,2023-05-06,2023,18,36
1,2023-05-13,2023,19,29
1,2023-05-20,2023,20,36
1,2023-05-27,2023,21,37
1,2023-06-03,2023,22,39
1,2023-06-10,2023,23,30
1,2023-06-17,2023,24,35
1,2023-06-24,2023,25,20
1,2023-07-01,2023,26,34
1,2023-07-08,2023,27,34
1,2023-07-15,2023,28,37
1,2023-07-22,2023,29,31
1,2023-07-29,2023,30,30
1,2023-08-05,2023,31,25
1,2023-08-12,2023,32,38
1,2023-08-19,2023,33,32
1,2023-08-26,2023,34,35
1,2023-09-02,2023,35,27
1,2023-09-09,2023,36,35
1,2023-09-16,2023,37,25
1,2023-09-23,2023,38,36
1,2023-09-30,2023,39,31
1,2023-10-07,2023,40,29
1,2023-10-14,2023,41,27
1,2023-10-21,2023,42,21
1,2023-10-28,2023,43,20
1,2023-11-04,2023,44,31
1,2023-11-11,2023,45,36
1,2023-11-18,2023,46,25
1,2023-11-25,2023,47,24
1,2023-12-02,2023,48,35
1,2023-12-09,2023,49,34
1,2023-12-16,2023,50,22
1,2023-12-23,2023,51,40
1,2023-12-30,2023,52,32
1,2024-01-06,2024,1,26
1,2024-01-13,2024,2,29
1,2024-01-20,2024,3,24
1,2024-01-27,2024,4,32
1,2024-02-03,2024,5,32
1,2024-02-10,2024,6,38
1,2024-02-17,2024,7,40
1,2024-02-24,2024,8,36
1,2024-03-02,2024,9,32
1,2024-03-09,2024,10,22
1,2024-03-16,2024,11,24
1,2024-03-23,2024,12,22
1,2024-03-30,2024,13,33
1,2024-04-06,2024,14,29
1,2024-04-13,2024,15,30
1,2024-04-20,2024,16,20
1,2024-04-27,2024,17,23
1,2024-05-04,2024,18,25
1,2024-05-11,2024,19,23
1,2024-05-18,2024,20,24
1,2024-05-25,2024,21,31
1,2024-06-01,2024,22,35
1,2024-06-08,2024,23,30
1,2024-06-15,2024,24,24
1,2024-06-22,2024,25,31
1,2024-06-29,2024,26,25
1,2024-07-06,2024,27,32
1,2024-07-13,2024,28,28
1,2024-07-20,2024,29,19
1,2024-07-27,2024,30,29
1,2024-08-03,2024,31,23
1,2024-08-10,2024,32,28
1,2024-08-17,2024,33,25
1,2024-08-24,2024,34,25
1,2024-08-31,2024,35,20
1,2024-09-07,2024,36,26
1,2024-09-14,2024,37,18
1,2024-09-21,2024,38,16
1,2024-09-28,2024,39,17
1,2024-10-05,2024,40,14
2,2018-01-06,2018,1,21
2,2018-01-13,2018,2,18
2,2018-01-20,2018,3,21
2,2018-01-27,2018,4,20
2,2018-02-03,2018,5,13
2,2018-02-10,2018,6,17
2,2018-02-17,2018,7,15
2,2018-02-24,2018,8,14
2,2018-03-03,2018,9,19
2,2018-03-10,2018,10,20
2,2018-03-17,2018,11,23
2,2018-03-24,2018,12,25
2,2018-03-31,2018,13,22
2,2018-04-07,2018,14,13
2,2018-04-14,2018,15,19
2,2018-04-21,2018,16,29
2,2018-04-28,2018,17,23
2,2018-05-05,2018,18,17
2,2018-05-12,2018,19,31
2,2018-05-19,2018,20,18
2,2018-05-26,2018,21,29
2,2018-06-02,2018,22,20
2,2018-06-09,2018,23,24
2,2018-06-16,2018,24,29
2,2018-06-23,2018,25,25
2,2018-06-30,2018,26,23
2,2018-07-07,2018,27,28
2,2018-07-14,2018,28,22
2,2018-07-21,2018,29,26
2,2018-07-28,2018,30,25
2,2018-08-04,2018,31,14
2,2018-08-11,2018,32,20
2,2018-08-18,2018,33,20
2,2018-08-25,2018,34,27
2,2018-09-01,2018,35,26
2,2018-09-08,2018,36,26
2,2018-09-15,2018,37,22
2,2018-09-22,2018,38,22
2,2018-09-29,2018,39,16
2,2018-10-06,2018,40,14
2,2018-10-13,2018,41,16
2,2018-10-20,2018,42,12
2,2018-10-27,2018,43,14
2,2018-11-03,2018,44,11
2,2018-11-10,2018,45,33
2,2018-11-17,2018,46,22
2,2018-11-24,2018,47,15
2,2018-12-01,2018,48,18
2,2018-12-08,2018,49,10
2,2018-12-15,2018,50,13
2,2018-12-22,2018,51,13
2,2018-12-29,2018,52,12
2,2019-01-05,2019,1,11
2,2019-01-12,2019,2,14
2,2019-01-19,2019,3,24
2,2019-01-26,2019,4,20
2,2019-02-02,2019,5,13
2,2019-02-09,2019,6,16
2,2019-02-16,2019,7,24
2,2019-02-23,2019,8,19
2,2019-03-02,2019,9,13
2,2019-03-09,2019,10,15
2,2019-03-16,2019,11,18
2,2019-03-23,2019,12,18
2,2019-03-30,2019,13,17
2,2019-04-06,2019,14,20
2,2019-04-13,2019,15,24
2,2019-04-20,2019,16,19
2,2019-04-27,2019,17,18
2,2019-05-04,2019,18,19
2,2019-05-11,2019,19,17
2,2019-05-18,2019,20,16
2,2019-05-25,2019,21,16
2,2019-06-01,2019,22,18
2,2019-06-08,2019,23,25
2,2019-06-15,2019,24,16
2,2019-06-22,2019,25,20
2,2019-06-29,2019,26,25
2,2019-07-06,2019,27,20
2,2019-07-13,2019,28,17
2,2019-07-20,2019,29,14
2,2019-07-27,2019,30,21
2,2019-08-03,2019,31,25
2,2019-08-10,2019,32,19
2,2019-08-17,2019,33,15
2,2019-08-24,2019,34,14
2,2019-08-31,2019,35,22
2,2019-09-07,2019,36,16
2,2019-09-14,2019,37,14
2,2019-09-21,2019,38,20
2,2019-09-28,2019,39,14
2,2019-10-05,2019,40,17
2,2019-10-12,2019,41,18
2,2019-10-19,2019,42,11
2,2019-10-26,2019,43,15
2,2019-11-02,2019,44,13
2,2019-11-09,2019,45,13
2,2019-11-16,2019,46,16
2,2019-11-23,2019,47,14
2,2019-11-30,2019,48,12
2,2019-12-07,2019,49,21
2,2019-12-14,2019,50,18
2,2019-12-21,2019,51,13
2,2019-12-28,2019,52,25
2,2020-01-04,2020,1,18
2,2020-01-11,2020,2,26
2,2020-01-18,2020,3,16
2,2020-01-25,2020,4,14
2,2020-02-01,2020,5,15
2,2020-02-08,2020,6,27
2,2020-02-15,2020,7,15
2,2020-02-22,2020,8,19
2,2020-02-29,2020,9,23
2,2020-03-07,2020,10,22
2,2020-03-14,2020,11,14
2,2020-03-21,2020,12,20
2,2020-03-28,2020,13,12
2,2020-04-04,2020,14,10
2,2020-04-11,2020,15,13
2,2020-04-18,2020,16,17
2,2020-04-25,2020,17,19
2,2020-05-02,2020,18,19
2,2020-05-09,2020,19,13
2,2020-05-16,2020,20,19
2,2020-05-23,2020,21,12
2,2020-05-30,2020,22,19
2,2020-06-06,2020,23,27
2,2020-06-13,2020,24,17
2,2020-06-20,2020,25,18
2,2020-06-27,2020,26,14
2,2020-07-04,2020,27,25
2,2020-07-11,2020,28,18
2,2020-07-18,2020,29,22
2,2020-07-25,2020,30,27
2,2020-08-01,2020,31,18
2,2020-08-08,2020,32,20
2,2020-08-15,2020,33,21
2,2020-08-22,2020,34,16
2,2020-08-29,2020,35,17
2,2020-09-05,2020,36,22
2,2020-09-12,2020,37,15
2,2020-09-19,2020,38,20
2,2020-09-26,2020,39,13
2,2020-10-03,2020,40,11
2,2020-10-10,2020,41,18
2,2020-10-17,2020,42,13
2,2020-10-24,2020,43,11
2,2020-10-31,2020,44,12
2,2020-11-07,2020,45,13
2,2020-11-14,2020,46,10
2,2020-11-28,2020,48,15
2,2020-12-05,2020,49,17
2,2020-12-12,2020,50,14
2,2020-12-19,2020,51,15
2,2020-12-26,2020,52,15
2,2021-01-02,2020,53,14
2,2021-01-09,2021,1,15
2,2021-01-16,2021,2,19
2,2021-01-23,2021,3,12
2,2021-01-30,2021,4,16
2,2021-02-06,2021,5,13
2,2021-02-13,2021,6,17
2,2021-02-20,2021,7,15
2,2021-03-06,2021,9,10
2,2021-03-13,2021,10,17
2,2021-03-20,2021,11,18
2,2021-03-27,2021,12,20
2,2021-04-03,2021,13,19
2,2021-04-10,2021,14,15
2,2021-04-17,2021,15,16
2,2021-04-24,2021,16,17
2,2021-05-01,2021,17,30
2,2021-05-08,2021,18,22
2,2021-05-15,2021,19,14
2,2021-05-22,2021,20,14
2,2021-05-29,2021,21,23
2,2021-06-05,2021,22,25
2,2021-06-12,2021,23,20
2,2021-06-19,2021,24,24
2,2021-06-26,2021,25,22
2,2021-07-03,2021,26,17
2,2021-07-10,2021,27,19
2,2021-07-17,2021,28,23
2,2021-07-24,2021,29,14
2,2021-07-31,2021,30,17
2,2021-08-07,2021,31,20
2,2021-08-14,2021,32,23
2,2021-08-21,2021,33,15
2,2021-08-28,2021,34,27
2,2021-09-04,2021,35,15
2,2021-09-11,2021,36,26
2,2021-09-18,2021,37,24
2,2021-09-25,2021,38,17
2,2021-10-02,2021,39,23
2,2021-10-09,2021,40,23
2,2021-10-16,2021,41,21
2,2021-10-23,2021,42,15
2,2021-10-30,2021,43,17
2,2021-11-06,2021,44,21
2,2021-11-13,2021,45,17
2,2021-11-20,2021,46,15
2,2021-11-27,2021,47,13
2,2021-12-04,2021,48,15
2,2021-12-11,2021,49,23
2,2021-12-18,2021,50,19
2,2021-12-25,2021,51,17
2,2022-01-01,2021,52,20
2,2022-01-08,2022,1,15
2,2022-01-15,2022,2,24
2,2022-01-22,2022,3,11
2,2022-01-29,2022,4,15
2,2022-02-05,2022,5,14
2,2022-02-12,2022,6,26
2,2022-02-19,2022,7,16
2,2022-02-26,2022,8,23
2,2022-03-05,2022,9,19
2,2022-03-12,2022,10,18
2,2022-03-19,2022,11,23
2,2022-03-26,2022,12,22
2,2022-04-02,2022,13,18
2,2022-04-09,2022,14,17
2,2022-04-16,2022,15,18
2,2022-04-23,2022,16,21
2,2022-04-30,2022,17,22
2,2022-05-07,2022,18,28
2,2022-05-14,2022,19,19
2,2022-05-21,2022,20,26
2,2022-05-28,2022,21,25
2,2022-06-04,2022,22,23
2,2022-06-11,2022,23,20
2,2022-06-18,2022,24,19
2,2022-06-25,2022,25,20
2,2022-07-02,2022,26,30
2,2022-07-09,2022,27,23
2,2022-07-16,2022,28,19
2,2022-07-23,2022,29,21
2,2022-07-30,2022,30,19
2,2022-08-06,2022,31,24
