cause,year,age,dead
UCD C00-D48 (Neoplasms),2017,30,362
UCD C00-D48 (Neoplasms),2017,31,392
UCD C00-D48 (Neoplasms),2017,32,453
UCD C00-D48 (Neoplasms),2017,33,576
UCD C00-D48 (Neoplasms),2017,34,614
UCD C00-D48 (Neoplasms),2017,35,653
UCD C00-D48 (Neoplasms),2017,36,760
UCD C00-D48 (Neoplasms),2017,37,903
UCD C00-D48 (Neoplasms),2017,38,888
UCD C00-D48 (Neoplasms),2017,39,988
UCD C00-D48 (Neoplasms),2017,40,1147
UCD C00-D48 (Neoplasms),2017,41,1193
UCD C00-D48 (Neoplasms),2017,42,1400
UCD C00-D48 (Neoplasms),2017,43,1494
UCD C00-D48 (Neoplasms),2017,44,1678
UCD C00-D48 (Neoplasms),2017,45,2033
UCD C00-D48 (Neoplasms),2017,46,2428
UCD C00-D48 (Neoplasms),2017,47,2695
UCD C00-D48 (Neoplasms),2017,48,2940
UCD C00-D48 (Neoplasms),2017,49,3242
UCD C00-D48 (Neoplasms),2017,50,3938
UCD C00-D48 (Neoplasms),2017,51,4499
UCD C00-D48 (Neoplasms),2017,52,5242
UCD C00-D48 (Neoplasms),2017,53,5963
UCD C00-D48 (Neoplasms),2017,54,6853
UCD C00-D48 (Neoplasms),2017,55,7860
UCD C00-D48 (Neoplasms),2017,56,8709
UCD C00-D48 (Neoplasms),2017,57,9709
UCD C00-D48 (Neoplasms),2017,58,10562
UCD C00-D48 (Neoplasms),2017,59,11413
UCD C00-D48 (Neoplasms),2017,60,12326
UCD C00-D48 (Neoplasms),2017,61,12994
UCD C00-D48 (Neoplasms),2017,62,13576
UCD C00-D48 (Neoplasms),2017,63,14204
UCD C00-D48 (Neoplasms),2017,64,14985
UCD C00-D48 (Neoplasms),2017,65,15530
UCD C00-D48 (Neoplasms),2017,66,15667
UCD C00-D48 (Neoplasms),2017,67,16330
UCD C00-D48 (Neoplasms),2017,68,17204
UCD C00-D48 (Neoplasms),2017,69,18208
UCD C00-D48 (Neoplasms),2017,70,19685
UCD C00-D48 (Neoplasms),2017,71,16194
UCD C00-D48 (Neoplasms),2017,72,16617
UCD C00-D48 (Neoplasms),2017,73,17444
UCD C00-D48 (Neoplasms),2017,74,18687
UCD C00-D48 (Neoplasms),2017,75,17370
UCD C00-D48 (Neoplasms),2017,76,16679
UCD C00-D48 (Neoplasms),2017,77,16706
UCD C00-D48 (Neoplasms),2017,78,16791
UCD C00-D48 (Neoplasms),2017,79,16624
UCD C00-D48 (Neoplasms),2017,80,16179
UCD C00-D48 (Neoplasms),2017,81,15721
UCD C00-D48 (Neoplasms),2017,82,15484
UCD C00-D48 (Neoplasms),2017,83,14830
UCD C00-D48 (Neoplasms),2017,84,14268
UCD C00-D48 (Neoplasms),2017,85,13962
UCD C00-D48 (Neoplasms),2017,86,13432
UCD C00-D48 (Neoplasms),2017,87,12688
UCD C00-D48 (Neoplasms),2017,88,11551
UCD C00-D48 (Neoplasms),2017,89,10682
UCD C00-D48 (Neoplasms),2017,90,9563
UCD C00-D48 (Neoplasms),2017,91,8078
UCD C00-D48 (Neoplasms),2017,92,6996
UCD C00-D48 (Neoplasms),2017,93,5770
UCD C00-D48 (Neoplasms),2017,94,4627
UCD C00-D48 (Neoplasms),2017,95,3591
UCD C00-D48 (Neoplasms),2017,96,2626
UCD C00-D48 (Neoplasms),2017,97,1858
UCD C00-D48 (Neoplasms),2017,98,1269
UCD C00-D48 (Neoplasms),2017,99,851
UCD C00-D48 (Neoplasms),2017,100,1289
UCD C00-D48 (Neoplasms),2018,0,92
UCD C00-D48 (Neoplasms),2018,1,73
UCD C00-D48 (Neoplasms),2018,2,93
UCD C00-D48 (Neoplasms),2018,3,97
UCD C00-D48 (Neoplasms),2018,4,102
UCD C00-D48 (Neoplasms),2018,5,73
UCD C00-D48 (Neoplasms),2018,6,83
UCD C00-D48 (Neoplasms),2018,7,90
UCD C00-D48 (Neoplasms),2018,8,78
UCD C00-D48 (Neoplasms),2018,9,88
UCD C00-D48 (Neoplasms),2018,10,85
UCD C00-D48 (Neoplasms),2018,11,80
UCD C00-D48 (Neoplasms),2018,12,94
UCD C00-D48 (Neoplasms),2018,13,111
UCD C00-D48 (Neoplasms),2018,14,110
UCD C00-D48 (Neoplasms),2018,15,135
UCD C00-D48 (Neoplasms),2018,16,119
UCD C00-D48 (Neoplasms),2018,17,143
UCD C00-D48 (Neoplasms),2018,18,143
UCD C00-D48 (Neoplasms),2018,19,121
UCD C00-D48 (Neoplasms),2018,20,131
UCD C00-D48 (Neoplasms),2018,21,141
UCD C00-D48 (Neoplasms),2018,22,162
UCD C00-D48 (Neoplasms),2018,23,155
UCD C00-D48 (Neoplasms),2018,24,202
UCD C00-D48 (Neoplasms),2018,25,178
UCD C00-D48 (Neoplasms),2018,26,256
UCD C00-D48 (Neoplasms),2018,27,264
UCD C00-D48 (Neoplasms),2018,28,320
UCD C00-D48 (Neoplasms),2018,29,327
UCD C00-D48 (Neoplasms),2018,30,414
UCD C00-D48 (Neoplasms),2018,31,388
UCD C00-D48 (Neoplasms),2018,32,503
UCD C00-D48 (Neoplasms),2018,33,557
UCD C00-D48 (Neoplasms),2018,34,600
UCD C00-D48 (Neoplasms),2018,35,695
UCD C00-D48 (Neoplasms),2018,36,748
UCD C00-D48 (Neoplasms),2018,37,819
UCD C00-D48 (Neoplasms),2018,38,926
UCD C00-D48 (Neoplasms),2018,39,1044
UCD C00-D48 (Neoplasms),2018,40,1030
UCD C00-D48 (Neoplasms),2018,41,1186
UCD C00-D48 (Neoplasms),2018,42,1279
UCD C00-D48 (Neoplasms),2018,43,1479
UCD C00-D48 (Neoplasms),2018,44,1647
UCD C00-D48 (Neoplasms),2018,45,1938
UCD C00-D48 (Neoplasms),2018,46,2228
UCD C00-D48 (Neoplasms),2018,47,2643
UCD C00-D48 (Neoplasms),2018,48,2997
UCD C00-D48 (Neoplasms),2018,49,3319
UCD C00-D48 (Neoplasms),2018,50,3603
UCD C00-D48 (Neoplasms),2018,51,4083
UCD C00-D48 (Neoplasms),2018,52,4709
UCD C00-D48 (Neoplasms),2018,53,5585
UCD C00-D48 (Neoplasms),2018,54,6733
UCD C00-D48 (Neoplasms),2018,55,7545
UCD C00-D48 (Neoplasms),2018,56,8437
UCD C00-D48 (Neoplasms),2018,57,9584
UCD C00-D48 (Neoplasms),2018,58,10360
UCD C00-D48 (Neoplasms),2018,59,11256
UCD C00-D48 (Neoplasms),2018,60,11958
UCD C00-D48 (Neoplasms),2018,61,13064
UCD C00-D48 (Neoplasms),2018,62,13696
UCD C00-D48 (Neoplasms),2018,63,14598
UCD C00-D48 (Neoplasms),2018,64,14917
UCD C00-D48 (Neoplasms),2018,65,15469
UCD C00-D48 (Neoplasms),2018,66,15643
UCD C00-D48 (Neoplasms),2018,67,16357
UCD C00-D48 (Neoplasms),2018,68,16805
UCD C00-D48 (Neoplasms),2018,69,17638
UCD C00-D48 (Neoplasms),2018,70,18558
UCD C00-D48 (Neoplasms),2018,71,20231
UCD C00-D48 (Neoplasms),2018,72,16620
UCD C00-D48 (Neoplasms),2018,73,17095
UCD C00-D48 (Neoplasms),2018,74,17814
UCD C00-D48 (Neoplasms),2018,75,18964
UCD C00-D48 (Neoplasms),2018,76,17617
UCD C00-D48 (Neoplasms),2018,77,16959
UCD C00-D48 (Neoplasms),2018,78,16471
UCD C00-D48 (Neoplasms),2018,79,16549
UCD C00-D48 (Neoplasms),2018,80,16529
UCD C00-D48 (Neoplasms),2018,81,15759
UCD C00-D48 (Neoplasms),2018,82,15535
UCD C00-D48 (Neoplasms),2018,83,15101
UCD C00-D48 (Neoplasms),2018,84,14059
UCD C00-D48 (Neoplasms),2018,85,13591
UCD C00-D48 (Neoplasms),2018,86,13221
UCD C00-D48 (Neoplasms),2018,87,12647
UCD C00-D48 (Neoplasms),2018,88,11613
UCD C00-D48 (Neoplasms),2018,89,10587
UCD C00-D48 (Neoplasms),2018,90,9577
UCD C00-D48 (Neoplasms),2018,91,8160
UCD C00-D48 (Neoplasms),2018,92,6832
UCD C00-D48 (Neoplasms),2018,93,5768
UCD C00-D48 (Neoplasms),2018,94,4522
UCD C00-D48 (Neoplasms),2018,95,3650
UCD C00-D48 (Neoplasms),2018,96,2736
UCD C00-D48 (Neoplasms),2018,97,1981
UCD C00-D48 (Neoplasms),2018,98,1385
UCD C00-D48 (Neoplasms),2018,99,813
UCD C00-D48 (Neoplasms),2018,100,1335
UCD C00-D48 (Neoplasms),2019,0,97
UCD C00-D48 (Neoplasms),2019,1,87
UCD C00-D48 (Neoplasms),2019,2,77
UCD C00-D48 (Neoplasms),2019,3,80
UCD C00-D48 (Neoplasms),2019,4,90
UCD C00-D48 (Neoplasms),2019,5,94
UCD C00-D48 (Neoplasms),2019,6,82
UCD C00-D48 (Neoplasms),2019,7,81
UCD C00-D48 (Neoplasms),2019,8,81
UCD C00-D48 (Neoplasms),2019,9,64
UCD C00-D48 (Neoplasms),2019,10,83
UCD C00-D48 (Neoplasms),2019,11,85
UCD C00-D48 (Neoplasms),2019,12,93
UCD C00-D48 (Neoplasms),2019,13,76
UCD C00-D48 (Neoplasms),2019,14,102
UCD C00-D48 (Neoplasms),2019,15,119
UCD C00-D48 (Neoplasms),2019,16,92
UCD C00-D48 (Neoplasms),2019,17,123
UCD C00-D48 (Neoplasms),2019,18,153
UCD C00-D48 (Neoplasms),2019,19,130
UCD C00-D48 (Neoplasms),2019,20,157
UCD C00-D48 (Neoplasms),2019,21,143
UCD C00-D48 (Neoplasms),2019,22,160
UCD C00-D48 (Neoplasms),2019,23,176
UCD C00-D48 (Neoplasms),2019,24,201
UCD C00-D48 (Neoplasms),2019,25,244
UCD C00-D48 (Neoplasms),2019,26,223
UCD C00-D48 (Neoplasms),2019,27,274
UCD C00-D48 (Neoplasms),2019,28,311
UCD C00-D48 (Neoplasms),2019,29,351
UCD C00-D48 (Neoplasms),2019,30,375
UCD C00-D48 (Neoplasms),2019,31,390
UCD C00-D48 (Neoplasms),2019,32,466
UCD C00-D48 (Neoplasms),2019,33,524
UCD C00-D48 (Neoplasms),2019,34,531
UCD C00-D48 (Neoplasms),2019,35,661
UCD C00-D48 (Neoplasms),2019,36,716
UCD C00-D48 (Neoplasms),2019,37,851
UCD C00-D48 (Neoplasms),2019,38,926
UCD C00-D48 (Neoplasms),2019,39,1059
UCD C00-D48 (Neoplasms),2019,40,1134
UCD C00-D48 (Neoplasms),2019,41,1208
UCD C00-D48 (Neoplasms),2019,42,1308
UCD C00-D48 (Neoplasms),2019,43,1437
UCD C00-D48 (Neoplasms),2019,44,1622
UCD C00-D48 (Neoplasms),2019,45,1839
UCD C00-D48 (Neoplasms),2019,46,2131
UCD C00-D48 (Neoplasms),2019,47,2480
UCD C00-D48 (Neoplasms),2019,48,2997
UCD C00-D48 (Neoplasms),2019,49,3313
UCD C00-D48 (Neoplasms),2019,50,3640
UCD C00-D48 (Neoplasms),2019,51,4021
UCD C00-D48 (Neoplasms),2019,52,4400
UCD C00-D48 (Neoplasms),2019,53,5151
UCD C00-D48 (Neoplasms),2019,54,6148
UCD C00-D48 (Neoplasms),2019,55,7244
UCD C00-D48 (Neoplasms),2019,56,7865
UCD C00-D48 (Neoplasms),2019,57,8915
UCD C00-D48 (Neoplasms),2019,58,9930
UCD C00-D48 (Neoplasms),2019,59,10994
UCD C00-D48 (Neoplasms),2019,60,11817
UCD C00-D48 (Neoplasms),2019,61,13262
UCD C00-D48 (Neoplasms),2019,62,13841
UCD C00-D48 (Neoplasms),2019,63,14410
UCD C00-D48 (Neoplasms),2019,64,14962
UCD C00-D48 (Neoplasms),2019,65,15465
UCD C00-D48 (Neoplasms),2019,66,16071
UCD C00-D48 (Neoplasms),2019,67,16307
UCD C00-D48 (Neoplasms),2019,68,16927
UCD C00-D48 (Neoplasms),2019,69,17412
UCD C00-D48 (Neoplasms),2019,70,18282
UCD C00-D48 (Neoplasms),2019,71,18938
UCD C00-D48 (Neoplasms),2019,72,20522
UCD C00-D48 (Neoplasms),2019,73,17195
UCD C00-D48 (Neoplasms),2019,74,17042
UCD C00-D48 (Neoplasms),2019,75,18059
UCD C00-D48 (Neoplasms),2019,76,19131
UCD C00-D48 (Neoplasms),2019,77,17607
UCD C00-D48 (Neoplasms),2019,78,16831
UCD C00-D48 (Neoplasms),2019,79,16445
UCD C00-D48 (Neoplasms),2019,80,16365
UCD C00-D48 (Neoplasms),2019,81,15803
UCD C00-D48 (Neoplasms),2019,82,15495
UCD C00-D48 (Neoplasms),2019,83,15232
UCD C00-D48 (Neoplasms),2019,84,14464
UCD C00-D48 (Neoplasms),2019,85,13368
UCD C00-D48 (Neoplasms),2019,86,12977
UCD C00-D48 (Neoplasms),2019,87,12616
UCD C00-D48 (Neoplasms),2019,88,11606
UCD C00-D48 (Neoplasms),2019,89,10753
UCD C00-D48 (Neoplasms),2019,90,9353
UCD C00-D48 (Neoplasms),2019,91,8274
UCD C00-D48 (Neoplasms),2019,92,7111
UCD C00-D48 (Neoplasms),2019,93,5817
UCD C00-D48 (Neoplasms),2019,94,4717
UCD C00-D48 (Neoplasms),2019,95,3781
UCD C00-D48 (Neoplasms),2019,96,2722
UCD C00-D48 (Neoplasms),2019,97,2034
UCD C00-D48 (Neoplasms),2019,98,1435
UCD C00-D48 (Neoplasms),2019,99,891
UCD C00-D48 (Neoplasms),2019,100,1434
UCD C00-D48 (Neoplasms),2020,0,93
UCD C00-D48 (Neoplasms),2020,1,71
UCD C00-D48 (Neoplasms),2020,2,85
UCD C00-D48 (Neoplasms),2020,3,87
UCD C00-D48 (Neoplasms),2020,4,99
UCD C00-D48 (Neoplasms),2020,5,97
UCD C00-D48 (Neoplasms),2020,6,83
UCD C00-D48 (Neoplasms),2020,7,86
UCD C00-D48 (Neoplasms),2020,8,79
UCD C00-D48 (Neoplasms),2020,9,65
UCD C00-D48 (Neoplasms),2020,10,74
UCD C00-D48 (Neoplasms),2020,11,83
UCD C00-D48 (Neoplasms),2020,12,86
UCD C00-D48 (Neoplasms),2020,13,93
UCD C00-D48 (Neoplasms),2020,14,101
UCD C00-D48 (Neoplasms),2020,15,105
UCD C00-D48 (Neoplasms),2020,16,119
UCD C00-D48 (Neoplasms),2020,17,102
UCD C00-D48 (Neoplasms),2020,18,120
UCD C00-D48 (Neoplasms),2020,19,132
UCD C00-D48 (Neoplasms),2020,20,124
UCD C00-D48 (Neoplasms),2020,21,151
UCD C00-D48 (Neoplasms),2020,22,164
UCD C00-D48 (Neoplasms),2020,23,175
UCD C00-D48 (Neoplasms),2020,24,179
UCD C00-D48 (Neoplasms),2020,25,225
UCD C00-D48 (Neoplasms),2020,26,210
UCD C00-D48 (Neoplasms),2020,27,241
UCD C00-D48 (Neoplasms),2020,28,303
UCD C00-D48 (Neoplasms),2020,29,354
UCD C00-D48 (Neoplasms),2020,30,376
UCD C00-D48 (Neoplasms),2020,31,407
UCD C00-D48 (Neoplasms),2020,32,455
UCD C00-D48 (Neoplasms),2020,33,560
UCD C00-D48 (Neoplasms),2020,34,573
UCD C00-D48 (Neoplasms),2020,35,629
UCD C00-D48 (Neoplasms),2020,36,725
UCD C00-D48 (Neoplasms),2020,37,853
UCD C00-D48 (Neoplasms),2020,38,861
UCD C00-D48 (Neoplasms),2020,39,1026
UCD C00-D48 (Neoplasms),2020,40,1107
UCD C00-D48 (Neoplasms),2020,41,1268
UCD C00-D48 (Neoplasms),2020,42,1338
UCD C00-D48 (Neoplasms),2020,43,1508
UCD C00-D48 (Neoplasms),2020,44,1666
UCD C00-D48 (Neoplasms),2020,45,1898
UCD C00-D48 (Neoplasms),2020,46,2047
UCD C00-D48 (Neoplasms),2020,47,2455
UCD C00-D48 (Neoplasms),2020,48,2750
UCD C00-D48 (Neoplasms),2020,49,3216
UCD C00-D48 (Neoplasms),2020,50,3618
UCD C00-D48 (Neoplasms),2020,51,3984
UCD C00-D48 (Neoplasms),2020,52,4449
UCD C00-D48 (Neoplasms),2020,53,4961
UCD C00-D48 (Neoplasms),2020,54,5702
UCD C00-D48 (Neoplasms),2020,55,6785
UCD C00-D48 (Neoplasms),2020,56,7802
UCD C00-D48 (Neoplasms),2020,57,8662
UCD C00-D48 (Neoplasms),2020,58,9482
UCD C00-D48 (Neoplasms),2020,59,10650
UCD C00-D48 (Neoplasms),2020,60,11990
UCD C00-D48 (Neoplasms),2020,61,12758
UCD C00-D48 (Neoplasms),2020,62,13623
UCD C00-D48 (Neoplasms),2020,63,14859
UCD C00-D48 (Neoplasms),2020,64,15171
UCD C00-D48 (Neoplasms),2020,65,15666
UCD C00-D48 (Neoplasms),2020,66,16236
UCD C00-D48 (Neoplasms),2020,67,16900
UCD C00-D48 (Neoplasms),2020,68,17176
UCD C00-D48 (Neoplasms),2020,69,17331
UCD C00-D48 (Neoplasms),2020,70,18052
UCD C00-D48 (Neoplasms),2020,71,18894
UCD C00-D48 (Neoplasms),2020,72,19721
UCD C00-D48 (Neoplasms),2020,73,21206
UCD C00-D48 (Neoplasms),2020,74,17560
UCD C00-D48 (Neoplasms),2020,75,17586
UCD C00-D48 (Neoplasms),2020,76,18130
UCD C00-D48 (Neoplasms),2020,77,19374
UCD C00-D48 (Neoplasms),2020,78,17965
UCD C00-D48 (Neoplasms),2020,79,17012
UCD C00-D48 (Neoplasms),2020,80,16531
UCD C00-D48 (Neoplasms),2020,81,16099
UCD C00-D48 (Neoplasms),2020,82,15896
UCD C00-D48 (Neoplasms),2020,83,14853
UCD C00-D48 (Neoplasms),2020,84,14511
UCD C00-D48 (Neoplasms),2020,85,13945
UCD C00-D48 (Neoplasms),2020,86,12592
UCD C00-D48 (Neoplasms),2020,87,11932
UCD C00-D48 (Neoplasms),2020,88,11307
UCD C00-D48 (Neoplasms),2020,89,10510
UCD C00-D48 (Neoplasms),2020,90,9373
UCD C00-D48 (Neoplasms),2020,91,8006
UCD C00-D48 (Neoplasms),2020,92,6916
UCD C00-D48 (Neoplasms),2020,93,5931
UCD C00-D48 (Neoplasms),2020,94,4667
UCD C00-D48 (Neoplasms),2020,95,3741
UCD C00-D48 (Neoplasms),2020,96,2756
UCD C00-D48 (Neoplasms),2020,97,2056
UCD C00-D48 (Neoplasms),2020,98,1468
UCD C00-D48 (Neoplasms),2020,99,971
UCD C00-D48 (Neoplasms),2020,100,1506
UCD C00-D48 (Neoplasms),2021,0,78
UCD C00-D48 (Neoplasms),2021,1,70
UCD C00-D48 (Neoplasms),2021,2,88
UCD C00-D48 (Neoplasms),2021,3,80
UCD C00-D48 (Neoplasms),2021,4,81
UCD C00-D48 (Neoplasms),2021,5,78
UCD C00-D48 (Neoplasms),2021,6,76
UCD C00-D48 (Neoplasms),2021,7,80
UCD C00-D48 (Neoplasms),2021,8,67
UCD C00-D48 (Neoplasms),2021,9,70
UCD C00-D48 (Neoplasms),2021,10,83
UCD C00-D48 (Neoplasms),2021,11,81
UCD C00-D48 (Neoplasms),2021,12,95
UCD C00-D48 (Neoplasms),2021,13,125
UCD C00-D48 (Neoplasms),2021,14,95
UCD C00-D48 (Neoplasms),2021,15,107
UCD C00-D48 (Neoplasms),2021,16,125
UCD C00-D48 (Neoplasms),2021,17,139
UCD C00-D48 (Neoplasms),2021,18,131
UCD C00-D48 (Neoplasms),2021,19,133
UCD C00-D48 (Neoplasms),2021,20,137
UCD C00-D48 (Neoplasms),2021,21,161
UCD C00-D48 (Neoplasms),2021,22,163
UCD C00-D48 (Neoplasms),2021,23,152
UCD C00-D48 (Neoplasms),2021,24,158
UCD C00-D48 (Neoplasms),2021,25,202
UCD C00-D48 (Neoplasms),2021,26,241
UCD C00-D48 (Neoplasms),2021,27,273
UCD C00-D48 (Neoplasms),2021,28,271
UCD C00-D48 (Neoplasms),2021,29,332
UCD C00-D48 (Neoplasms),2021,30,384
UCD C00-D48 (Neoplasms),2021,31,431
UCD C00-D48 (Neoplasms),2021,32,474
UCD C00-D48 (Neoplasms),2021,33,543
UCD C00-D48 (Neoplasms),2021,34,590
UCD C00-D48 (Neoplasms),2021,35,666
UCD C00-D48 (Neoplasms),2021,36,742
UCD C00-D48 (Neoplasms),2021,37,791
UCD C00-D48 (Neoplasms),2021,38,916
UCD C00-D48 (Neoplasms),2021,39,1088
UCD C00-D48 (Neoplasms),2021,40,1197
UCD C00-D48 (Neoplasms),2021,41,1352
UCD C00-D48 (Neoplasms),2021,42,1489
UCD C00-D48 (Neoplasms),2021,43,1564
UCD C00-D48 (Neoplasms),2021,44,1629
UCD C00-D48 (Neoplasms),2021,45,1863
UCD C00-D48 (Neoplasms),2021,46,2094
UCD C00-D48 (Neoplasms),2021,47,2295
UCD C00-D48 (Neoplasms),2021,48,2664
UCD C00-D48 (Neoplasms),2021,49,3075
UCD C00-D48 (Neoplasms),2021,50,3671
UCD C00-D48 (Neoplasms),2021,51,3998
UCD C00-D48 (Neoplasms),2021,52,4406
UCD C00-D48 (Neoplasms),2021,53,4773
UCD C00-D48 (Neoplasms),2021,54,5275
UCD C00-D48 (Neoplasms),2021,55,6304
UCD C00-D48 (Neoplasms),2021,56,7320
UCD C00-D48 (Neoplasms),2021,57,8245
UCD C00-D48 (Neoplasms),2021,58,9148
UCD C00-D48 (Neoplasms),2021,59,10528
UCD C00-D48 (Neoplasms),2021,60,11396
UCD C00-D48 (Neoplasms),2021,61,12760
UCD C00-D48 (Neoplasms),2021,62,13536
UCD C00-D48 (Neoplasms),2021,63,14441
UCD C00-D48 (Neoplasms),2021,64,15785
UCD C00-D48 (Neoplasms),2021,65,15879
UCD C00-D48 (Neoplasms),2021,66,16542
UCD C00-D48 (Neoplasms),2021,67,17044
UCD C00-D48 (Neoplasms),2021,68,17233
UCD C00-D48 (Neoplasms),2021,69,17959
UCD C00-D48 (Neoplasms),2021,70,18060
UCD C00-D48 (Neoplasms),2021,71,18558
UCD C00-D48 (Neoplasms),2021,72,19236
UCD C00-D48 (Neoplasms),2021,73,20229
UCD C00-D48 (Neoplasms),2021,74,21844
UCD C00-D48 (Neoplasms),2021,75,17928
UCD C00-D48 (Neoplasms),2021,76,17395
UCD C00-D48 (Neoplasms),2021,77,18259
UCD C00-D48 (Neoplasms),2021,78,19641
UCD C00-D48 (Neoplasms),2021,79,17959
UCD C00-D48 (Neoplasms),2021,80,17094
UCD C00-D48 (Neoplasms),2021,81,16169
UCD C00-D48 (Neoplasms),2021,82,15670
UCD C00-D48 (Neoplasms),2021,83,15385
UCD C00-D48 (Neoplasms),2021,84,14429
UCD C00-D48 (Neoplasms),2021,85,13988
UCD C00-D48 (Neoplasms),2021,86,13071
UCD C00-D48 (Neoplasms),2021,87,12015
UCD C00-D48 (Neoplasms),2021,88,11154
UCD C00-D48 (Neoplasms),2021,89,10115
UCD C00-D48 (Neoplasms),2021,90,9130
UCD C00-D48 (Neoplasms),2021,91,8108
UCD C00-D48 (Neoplasms),2021,92,6701
UCD C00-D48 (Neoplasms),2021,93,5954
UCD C00-D48 (Neoplasms),2021,94,4732
UCD C00-D48 (Neoplasms),2021,95,3783
UCD C00-D48 (Neoplasms),2021,96,2769
UCD C00-D48 (Neoplasms),2021,97,2104
UCD C00-D48 (Neoplasms),2021,98,1421
UCD C00-D48 (Neoplasms),2021,99,962
UCD C00-D48 (Neoplasms),2021,100,1518
UCD C00-D48 (Neoplasms),2022,0,72
UCD C00-D48 (Neoplasms),2022,1,71
UCD C00-D48 (Neoplasms),2022,2,74
UCD C00-D48 (Neoplasms),2022,3,87
UCD C00-D48 (Neoplasms),2022,4,71
UCD C00-D48 (Neoplasms),2022,5,95
UCD C00-D48 (Neoplasms),2022,6,87
UCD C00-D48 (Neoplasms),2022,7,78
UCD C00-D48 (Neoplasms),2022,8,74
UCD C00-D48 (Neoplasms),2022,9,75
UCD C00-D48 (Neoplasms),2022,10,74
UCD C00-D48 (Neoplasms),2022,11,89
UCD C00-D48 (Neoplasms),2022,12,88
UCD C00-D48 (Neoplasms),2022,13,107
UCD C00-D48 (Neoplasms),2022,14,119
UCD C00-D48 (Neoplasms),2022,15,139
UCD C00-D48 (Neoplasms),2022,16,112
UCD C00-D48 (Neoplasms),2022,17,116
UCD C00-D48 (Neoplasms),2022,18,155
UCD C00-D48 (Neoplasms),2022,19,150
UCD C00-D48 (Neoplasms),2022,20,132
UCD C00-D48 (Neoplasms),2022,21,156
UCD C00-D48 (Neoplasms),2022,22,151
UCD C00-D48 (Neoplasms),2022,23,201
UCD C00-D48 (Neoplasms),2022,24,183
UCD C00-D48 (Neoplasms),2022,25,232
UCD C00-D48 (Neoplasms),2022,26,209
UCD C00-D48 (Neoplasms),2022,27,253
UCD C00-D48 (Neoplasms),2022,28,273
UCD C00-D48 (Neoplasms),2022,29,350
UCD C00-D48 (Neoplasms),2022,30,370
UCD C00-D48 (Neoplasms),2022,31,393
UCD C00-D48 (Neoplasms),2022,32,495
UCD C00-D48 (Neoplasms),2022,33,568
UCD C00-D48 (Neoplasms),2022,34,604
UCD C00-D48 (Neoplasms),2022,35,649
UCD C00-D48 (Neoplasms),2022,36,759
UCD C00-D48 (Neoplasms),2022,37,890
UCD C00-D48 (Neoplasms),2022,38,914
UCD C00-D48 (Neoplasms),2022,39,1086
UCD C00-D48 (Neoplasms),2022,40,1187
UCD C00-D48 (Neoplasms),2022,41,1260
UCD C00-D48 (Neoplasms),2022,42,1430
UCD C00-D48 (Neoplasms),2022,43,1547
UCD C00-D48 (Neoplasms),2022,44,1711
UCD C00-D48 (Neoplasms),2022,45,1881
UCD C00-D48 (Neoplasms),2022,46,2008
UCD C00-D48 (Neoplasms),2022,47,2351
UCD C00-D48 (Neoplasms),2022,48,2569
UCD C00-D48 (Neoplasms),2022,49,2895
UCD C00-D48 (Neoplasms),2022,50,3511
UCD C00-D48 (Neoplasms),2022,51,4124
UCD C00-D48 (Neoplasms),2022,52,4479
UCD C00-D48 (Neoplasms),2022,53,4748
UCD C00-D48 (Neoplasms),2022,54,5300
UCD C00-D48 (Neoplasms),2022,55,5996
UCD C00-D48 (Neoplasms),2022,56,6726
UCD C00-D48 (Neoplasms),2022,57,7892
UCD C00-D48 (Neoplasms),2022,58,8988
UCD C00-D48 (Neoplasms),2022,59,10066
UCD C00-D48 (Neoplasms),2022,60,11223
UCD C00-D48 (Neoplasms),2022,61,12280
UCD C00-D48 (Neoplasms),2022,62,13401
UCD C00-D48 (Neoplasms),2022,63,14520
UCD C00-D48 (Neoplasms),2022,64,15478
UCD C00-D48 (Neoplasms),2022,65,16282
UCD C00-D48 (Neoplasms),2022,66,16754
UCD C00-D48 (Neoplasms),2022,67,17172
UCD C00-D48 (Neoplasms),2022,68,17610
UCD C00-D48 (Neoplasms),2022,69,18219
UCD C00-D48 (Neoplasms),2022,70,18335
UCD C00-D48 (Neoplasms),2022,71,18793
UCD C00-D48 (Neoplasms),2022,72,18768
UCD C00-D48 (Neoplasms),2022,73,19762
UCD C00-D48 (Neoplasms),2022,74,20541
UCD C00-D48 (Neoplasms),2022,75,22136
UCD C00-D48 (Neoplasms),2022,76,17915
UCD C00-D48 (Neoplasms),2022,77,17931
UCD C00-D48 (Neoplasms),2022,78,18702
UCD C00-D48 (Neoplasms),2022,79,19444
UCD C00-D48 (Neoplasms),2022,80,17657
UCD C00-D48 (Neoplasms),2022,81,16720
UCD C00-D48 (Neoplasms),2022,82,15892
UCD C00-D48 (Neoplasms),2022,83,15394
UCD C00-D48 (Neoplasms),2022,84,14998
UCD C00-D48 (Neoplasms),2022,85,14034
UCD C00-D48 (Neoplasms),2022,86,13060
UCD C00-D48 (Neoplasms),2022,87,12143
UCD C00-D48 (Neoplasms),2022,88,10883
UCD C00-D48 (Neoplasms),2022,89,10067
UCD C00-D48 (Neoplasms),2022,90,9073
UCD C00-D48 (Neoplasms),2022,91,7826
UCD C00-D48 (Neoplasms),2022,92,7115
