type,year,month,state,dead
drug,2019,03,New Mexico,18
drug,2019,03,New York,149
drug,2019,03,North Carolina,127
drug,2019,03,Ohio,207
drug,2019,03,Oklahoma,19
drug,2019,03,Oregon,23
drug,2019,03,Pennsylvania,183
drug,2019,03,Rhode Island,23
drug,2019,03,South Carolina,38
drug,2019,03,Tennessee,92
drug,2019,03,Texas,99
drug,2019,03,Utah,25
drug,2019,03,Virginia,78
drug,2019,03,Washington,40
drug,2019,03,West Virginia,45
drug,2019,03,Wisconsin,58
drug,2019,04,Alabama,33
drug,2019,04,Arizona,57
drug,2019,04,Arkansas,17
drug,2019,04,California,177
drug,2019,04,Colorado,42
drug,2019,04,Connecticut,36
drug,2019,04,Delaware,19
drug,2019,04,Florida,210
drug,2019,04,Georgia,55
drug,2019,04,Illinois,78
drug,2019,04,Indiana,69
drug,2019,04,Iowa,12
drug,2019,04,Kansas,24
drug,2019,04,Kentucky,64
drug,2019,04,Louisiana,38
drug,2019,04,Maine,15
drug,2019,04,Maryland,96
drug,2019,04,Massachusetts,83
drug,2019,04,Michigan,88
drug,2019,04,Minnesota,34
drug,2019,04,Mississippi,12
drug,2019,04,Missouri,44
drug,2019,04,Nevada,14
drug,2019,04,New Hampshire,17
drug,2019,04,New Jersey,95
drug,2019,04,New Mexico,25
drug,2019,04,New York,142
drug,2019,04,North Carolina,101
drug,2019,04,Ohio,181
drug,2019,04,Oklahoma,10
drug,2019,04,Oregon,23
drug,2019,04,Pennsylvania,185
drug,2019,04,South Carolina,37
drug,2019,04,Tennessee,82
drug,2019,04,Texas,115
drug,2019,04,Utah,25
drug,2019,04,Virginia,57
drug,2019,04,Washington,28
drug,2019,04,West Virginia,36
drug,2019,04,Wisconsin,48
drug,2019,05,Alabama,41
drug,2019,05,Arizona,71
drug,2019,05,Arkansas,23
drug,2019,05,California,199
drug,2019,05,Colorado,46
drug,2019,05,Connecticut,54
drug,2019,05,Delaware,26
drug,2019,05,Florida,184
drug,2019,05,Georgia,60
drug,2019,05,Illinois,121
drug,2019,05,Indiana,76
drug,2019,05,Iowa,12
drug,2019,05,Kansas,13
drug,2019,05,Kentucky,50
drug,2019,05,Louisiana,42
drug,2019,05,Maine,24
drug,2019,05,Maryland,71
drug,2019,05,Massachusetts,100
drug,2019,05,Michigan,107
drug,2019,05,Minnesota,35
drug,2019,05,Mississippi,19
drug,2019,05,Missouri,54
drug,2019,05,Nevada,13
drug,2019,05,New Hampshire,16
drug,2019,05,New Jersey,116
drug,2019,05,New Mexico,34
drug,2019,05,New York,133
drug,2019,05,North Carolina,89
drug,2019,05,Ohio,178
drug,2019,05,Oklahoma,21
drug,2019,05,Oregon,22
drug,2019,05,Pennsylvania,192
drug,2019,05,Rhode Island,18
drug,2019,05,South Carolina,39
drug,2019,05,Tennessee,79
drug,2019,05,Texas,125
drug,2019,05,Utah,13
drug,2019,05,Virginia,68
drug,2019,05,Washington,35
drug,2019,05,West Virginia,26
drug,2019,05,Wisconsin,47
drug,2019,06,Alabama,40
drug,2019,06,Arizona,61
drug,2019,06,Arkansas,11
drug,2019,06,California,191
drug,2019,06,Colorado,46
drug,2019,06,Connecticut,47
drug,2019,06,Delaware,22
drug,2019,06,Florida,236
drug,2019,06,Georgia,45
drug,2019,06,Idaho,15
drug,2019,06,Illinois,93
drug,2019,06,Indiana,74
drug,2019,06,Kansas,19
drug,2019,06,Kentucky,51
drug,2019,06,Louisiana,43
drug,2019,06,Maine,23
drug,2019,06,Maryland,85
drug,2019,06,Massachusetts,92
drug,2019,06,Michigan,97
drug,2019,06,Minnesota,32
drug,2019,06,Mississippi,17
drug,2019,06,Missouri,61
drug,2019,06,Nevada,18
drug,2019,06,New Hampshire,13
drug,2019,06,New Jersey,132
drug,2019,06,New Mexico,31
drug,2019,06,New York,146
drug,2019,06,North Carolina,110
drug,2019,06,Ohio,188
drug,2019,06,Oklahoma,24
drug,2019,06,Oregon,27
drug,2019,06,Pennsylvania,172
drug,2019,06,South Carolina,39
drug,2019,06,Tennessee,86
drug,2019,06,Texas,107
drug,2019,06,Utah,26
drug,2019,06,Virginia,51
drug,2019,06,Washington,46
drug,2019,06,West Virginia,39
drug,2019,06,Wisconsin,45
drug,2019,07,Alabama,26
drug,2019,07,Arizona,86
drug,2019,07,Arkansas,15
drug,2019,07,California,204
drug,2019,07,Colorado,38
drug,2019,07,Connecticut,61
drug,2019,07,Delaware,18
drug,2019,07,Florida,235
drug,2019,07,Georgia,46
drug,2019,07,Illinois,109
drug,2019,07,Indiana,80
drug,2019,07,Iowa,11
drug,2019,07,Kansas,20
drug,2019,07,Kentucky,59
drug,2019,07,Louisiana,49
drug,2019,07,Maine,14
drug,2019,07,Maryland,88
drug,2019,07,Massachusetts,90
drug,2019,07,Michigan,86
drug,2019,07,Minnesota,40
drug,2019,07,Mississippi,22
drug,2019,07,Missouri,64
drug,2019,07,Montana,14
drug,2019,07,Nevada,33
drug,2019,07,New Hampshire,15
drug,2019,07,New Jersey,116
drug,2019,07,New Mexico,28
drug,2019,07,New York,156
drug,2019,07,North Carolina,97
drug,2019,07,Ohio,211
drug,2019,07,Oklahoma,20
drug,2019,07,Oregon,19
drug,2019,07,Pennsylvania,188
drug,2019,07,Rhode Island,11
drug,2019,07,South Carolina,40
drug,2019,07,Tennessee,79
drug,2019,07,Texas,127
drug,2019,07,Utah,27
drug,2019,07,Virginia,42
drug,2019,07,Washington,52
drug,2019,07,West Virginia,48
drug,2019,07,Wisconsin,54
drug,2019,08,Alabama,41
drug,2019,08,Arizona,73
drug,2019,08,Arkansas,15
drug,2019,08,California,234
drug,2019,08,Colorado,47
drug,2019,08,Connecticut,66
drug,2019,08,Delaware,28
drug,2019,08,Florida,222
drug,2019,08,Georgia,56
drug,2019,08,Hawaii,11
drug,2019,08,Illinois,118
drug,2019,08,Indiana,77
drug,2019,08,Iowa,16
drug,2019,08,Kansas,17
drug,2019,08,Kentucky,47
drug,2019,08,Louisiana,65
drug,2019,08,Maine,24
drug,2019,08,Maryland,94
drug,2019,08,Massachusetts,105
drug,2019,08,Michigan,77
drug,2019,08,Minnesota,30
drug,2019,08,Mississippi,15
drug,2019,08,Missouri,73
drug,2019,08,Nevada,22
drug,2019,08,New Hampshire,18
drug,2019,08,New Jersey,145
drug,2019,08,New Mexico,27
drug,2019,08,New York,145
drug,2019,08,North Carolina,94
drug,2019,08,Ohio,163
drug,2019,08,Oklahoma,26
drug,2019,08,Oregon,22
drug,2019,08,Pennsylvania,193
drug,2019,08,Rhode Island,13
drug,2019,08,South Carolina,51
drug,2019,08,Tennessee,81
drug,2019,08,Texas,128
drug,2019,08,Utah,21
drug,2019,08,Virginia,65
drug,2019,08,Washington,54
drug,2019,08,West Virginia,48
drug,2019,08,Wisconsin,56
drug,2019,09,Alabama,25
drug,2019,09,Arizona,79
drug,2019,09,Arkansas,15
drug,2019,09,California,197
drug,2019,09,Colorado,37
drug,2019,09,Connecticut,43
drug,2019,09,Delaware,22
drug,2019,09,District of Columbia,10
drug,2019,09,Florida,243
drug,2019,09,Georgia,54
drug,2019,09,Illinois,128
drug,2019,09,Indiana,88
drug,2019,09,Iowa,24
drug,2019,09,Kansas,13
drug,2019,09,Kentucky,58
drug,2019,09,Louisiana,57
drug,2019,09,Maine,11
drug,2019,09,Maryland,90
drug,2019,09,Massachusetts,99
drug,2019,09,Michigan,92
drug,2019,09,Minnesota,26
drug,2019,09,Mississippi,10
drug,2019,09,Missouri,71
drug,2019,09,Nevada,22
drug,2019,09,New Hampshire,21
drug,2019,09,New Jersey,95
drug,2019,09,New Mexico,21
drug,2019,09,New York,138
drug,2019,09,North Carolina,102
drug,2019,09,Ohio,180
drug,2019,09,Oklahoma,34
drug,2019,09,Oregon,15
drug,2019,09,Pennsylvania,187
drug,2019,09,South Carolina,58
drug,2019,09,Tennessee,81
drug,2019,09,Texas,117
drug,2019,09,Utah,22
drug,2019,09,Virginia,73
drug,2019,09,Washington,44
drug,2019,09,West Virginia,37
drug,2019,09,Wisconsin,51
drug,2019,10,Alabama,38
drug,2019,10,Alaska,10
drug,2019,10,Arizona,66
drug,2019,10,Arkansas,15
drug,2019,10,California,177
drug,2019,10,Colorado,44
drug,2019,10,Connecticut,46
drug,2019,10,Delaware,21
drug,2019,10,District of Columbia,11
drug,2019,10,Florida,268
drug,2019,10,Georgia,54
drug,2019,10,Idaho,12
drug,2019,10,Illinois,100
drug,2019,10,Indiana,89
drug,2019,10,Iowa,13
drug,2019,10,Kentucky,71
drug,2019,10,Louisiana,78
drug,2019,10,Maine,26
drug,2019,10,Maryland,83
drug,2019,10,Massachusetts,110
drug,2019,10,Michigan,102
drug,2019,10,Minnesota,30
drug,2019,10,Mississippi,11
drug,2019,10,Missouri,72
drug,2019,10,Nevada,12
drug,2019,10,New Hampshire,21
drug,2019,10,New Jersey,115
drug,2019,10,New Mexico,22
drug,2019,10,New York,145
drug,2019,10,North Carolina,115
drug,2019,10,Ohio,184
drug,2019,10,Oklahoma,19
drug,2019,10,Oregon,14
drug,2019,10,Pennsylvania,184
drug,2019,10,Rhode Island,11
drug,2019,10,South Carolina,54
drug,2019,10,Tennessee,88
drug,2019,10,Texas,116
drug,2019,10,Utah,21
drug,2019,10,Virginia,76
drug,2019,10,Washington,41
drug,2019,10,West Virginia,41
drug,2019,10,Wisconsin,38
drug,2019,11,Alabama,25
drug,2019,11,Arizona,70
drug,2019,11,Arkansas,14
drug,2019,11,California,204
drug,2019,11,Colorado,41
drug,2019,11,Connecticut,54
drug,2019,11,Delaware,16
drug,2019,11,Florida,235
drug,2019,11,Georgia,50
drug,2019,11,Illinois,114
drug,2019,11,Indiana,73
drug,2019,11,Iowa,11
drug,2019,11,Kansas,16
drug,2019,11,Kentucky,59
drug,2019,11,Louisiana,77
drug,2019,11,Maine,14
drug,2019,11,Maryland,82
drug,2019,11,Massachusetts,95
drug,2019,11,Michigan,100
drug,2019,11,Minnesota,24
drug,2019,11,Mississippi,17
drug,2019,11,Missouri,67
drug,2019,11,Nevada,21
drug,2019,11,New Hampshire,10
drug,2019,11,New Jersey,117
drug,2019,11,New Mexico,27
drug,2019,11,New York,122
drug,2019,11,North Carolina,102
drug,2019,11,Ohio,214
drug,2019,11,Oklahoma,21
drug,2019,11,Oregon,22
drug,2019,11,Pennsylvania,205
drug,2019,11,Rhode Island,13
drug,2019,11,South Carolina,53
drug,2019,11,Tennessee,91
drug,2019,11,Texas,124
drug,2019,11,Utah,25
drug,2019,11,Virginia,65
drug,2019,11,Washington,39
drug,2019,11,West Virginia,50
drug,2019,11,Wisconsin,61
drug,2019,12,Alabama,38
drug,2019,12,Arizona,68
drug,2019,12,Arkansas,13
drug,2019,12,California,203
drug,2019,12,Colorado,61
drug,2019,12,Connecticut,45
drug,2019,12,Delaware,30
drug,2019,12,District of Columbia,11
drug,2019,12,Florida,236
drug,2019,12,Georgia,44
drug,2019,12,Idaho,11
drug,2019,12,Illinois,101
drug,2019,12,Indiana,76
drug,2019,12,Iowa,14
drug,2019,12,Kansas,13
drug,2019,12,Kentucky,77
drug,2019,12,Louisiana,63
drug,2019,12,Maryland,87
drug,2019,12,Massachusetts,98
drug,2019,12,Michigan,98
drug,2019,12,Minnesota,28
drug,2019,12,Mississippi,17
drug,2019,12,Missouri,75
drug,2019,12,Nevada,19
drug,2019,12,New Hampshire,33
drug,2019,12,New Jersey,136
drug,2019,12,New Mexico,19
drug,2019,12,New York,136
drug,2019,12,North Carolina,85
drug,2019,12,Ohio,205
drug,2019,12,Oklahoma,30
drug,2019,12,Oregon,22
drug,2019,12,Pennsylvania,223
drug,2019,12,Rhode Island,16
drug,2019,12,South Carolina,54
drug,2019,12,Tennessee,93
drug,2019,12,Texas,121
drug,2019,12,Utah,20
drug,2019,12,Virginia,70
drug,2019,12,Washington,38
drug,2019,12,West Virginia,43
drug,2019,12,Wisconsin,44
drug,2020,01,Alabama,22
drug,2020,01,Alaska,10
drug,2020,01,Arizona,88
drug,2020,01,Arkansas,19
drug,2020,01,California,226
drug,2020,01,Colorado,54
drug,2020,01,Connecticut,61
drug,2020,01,Delaware,20
drug,2020,01,Florida,259
drug,2020,01,Georgia,56
drug,2020,01,Illinois,122
drug,2020,01,Indiana,95
drug,2020,01,Kansas,24
drug,2020,01,Kentucky,47
drug,2020,01,Louisiana,64
drug,2020,01,Maine,23
drug,2020,01,Maryland,84
drug,2020,01,Massachusetts,85
drug,2020,01,Michigan,81
drug,2020,01,Minnesota,36
drug,2020,01,Mississippi,20
drug,2020,01,Missouri,71
drug,2020,01,Nevada,13
drug,2020,01,New Hampshire,19
drug,2020,01,New Jersey,113
drug,2020,01,New Mexico,26
drug,2020,01,New York,156
drug,2020,01,North Carolina,120
drug,2020,01,Ohio,197
drug,2020,01,Oklahoma,14
drug,2020,01,Oregon,21
drug,2020,01,Pennsylvania,195
drug,2020,01,Rhode Island,12
drug,2020,01,South Carolina,62
drug,2020,01,Tennessee,107
drug,2020,01,Texas,126
drug,2020,01,Utah,22
drug,2020,01,Virginia,78
drug,2020,01,Washington,47
drug,2020,01,West Virginia,43
drug,2020,01,Wisconsin,47
drug,2020,02,Alabama,31
drug,2020,02,Arizona,69
drug,2020,02,Arkansas,22
drug,2020,02,California,230
drug,2020,02,Colorado,43
drug,2020,02,Connecticut,50
drug,2020,02,Delaware,18
drug,2020,02,Florida,238
drug,2020,02,Georgia,64
drug,2020,02,Illinois,116
drug,2020,02,Indiana,75
drug,2020,02,Iowa,18
drug,2020,02,Kansas,11
drug,2020,02,Kentucky,84
drug,2020,02,Louisiana,53
drug,2020,02,Maine,17
drug,2020,02,Maryland,86
drug,2020,02,Massachusetts,104
drug,2020,02,Michigan,89
drug,2020,02,Minnesota,28
drug,2020,02,Mississippi,18
drug,2020,02,Missouri,81
drug,2020,02,Nevada,23
drug,2020,02,New Hampshire,17
drug,2020,02,New Jersey,107
drug,2020,02,New Mexico,26
drug,2020,02,New York,168
drug,2020,02,North Carolina,132
drug,2020,02,Ohio,171
drug,2020,02,Oklahoma,23
drug,2020,02,Oregon,19
drug,2020,02,Pennsylvania,179
drug,2020,02,Rhode Island,14
drug,2020,02,South Carolina,44
drug,2020,02,Tennessee,89
drug,2020,02,Texas,117
drug,2020,02,Utah,22
drug,2020,02,Virginia,75
drug,2020,02,Washington,39
drug,2020,02,West Virginia,48
drug,2020,02,Wisconsin,68
drug,2020,03,Alabama,39
drug,2020,03,Arizona,87
drug,2020,03,Arkansas,20
drug,2020,03,California,254
drug,2020,03,Colorado,63
drug,2020,03,Connecticut,42
drug,2020,03,Delaware,19
drug,2020,03,Florida,335
drug,2020,03,Georgia,72
drug,2020,03,Idaho,13
drug,2020,03,Illinois,132
drug,2020,03,Indiana,93
drug,2020,03,Iowa,20
drug,2020,03,Kansas,12
drug,2020,03,Kentucky,83
drug,2020,03,Louisiana,63
drug,2020,03,Maine,28
drug,2020,03,Maryland,106
drug,2020,03,Massachusetts,98
drug,2020,03,Michigan,98
drug,2020,03,Minnesota,40
drug,2020,03,Mississippi,18
drug,2020,03,Missouri,90
drug,2020,03,Nebraska,11
drug,2020,03,Nevada,19
drug,2020,03,New Hampshire,24
drug,2020,03,New Jersey,108
drug,2020,03,New Mexico,28
drug,2020,03,New York,204
drug,2020,03,North Carolina,139
drug,2020,03,Ohio,201
drug,2020,03,Oklahoma,21
drug,2020,03,Oregon,25
drug,2020,03,Pennsylvania,203
drug,2020,03,Rhode Island,16
drug,2020,03,South Carolina,82
drug,2020,03,Tennessee,117
drug,2020,03,Texas,151
drug,2020,03,Utah,22
drug,2020,03,Virginia,74
drug,2020,03,Washington,59
drug,2020,03,West Virginia,33
drug,2020,03,Wisconsin,54
drug,2020,04,Alabama,53
drug,2020,04,Arizona,76
drug,2020,04,Arkansas,21
drug,2020,04,California,287
drug,2020,04,Colorado,72
drug,2020,04,Connecticut,51
drug,2020,04,Delaware,23
drug,2020,04,District of Columbia,14
drug,2020,04,Florida,339
drug,2020,04,Georgia,104
drug,2020,04,Illinois,161
drug,2020,04,Indiana,120
drug,2020,04,Iowa,19
drug,2020,04,Kansas,16
drug,2020,04,Kentucky,98
drug,2020,04,Louisiana,97
drug,2020,04,Maine,13
drug,2020,04,Maryland,85
drug,2020,04,Massachusetts,127
drug,2020,04,Michigan,119
drug,2020,04,Minnesota,52
drug,2020,04,Mississippi,31
drug,2020,04,Missouri,122
drug,2020,04,Nebraska,14
drug,2020,04,Nevada,40
drug,2020,04,New Hampshire,15
drug,2020,04,New Jersey,120
drug,2020,04,New Mexico,29
drug,2020,04,New York,197
drug,2020,04,North Carolina,154
drug,2020,04,Ohio,257
drug,2020,04,Oklahoma,24
drug,2020,04,Oregon,30
drug,2020,04,Pennsylvania,255
drug,2020,04,Rhode Island,16
drug,2020,04,South Carolina,73
drug,2020,04,Tennessee,131
drug,2020,04,Texas,155
drug,2020,04,Utah,23
drug,2020,04,Vermont,11
drug,2020,04,Virginia,103
drug,2020,04,Washington,69
drug,2020,04,West Virginia,61
drug,2020,04,Wisconsin,76
drug,2020,05,Alabama,71
drug,2020,05,Alaska,15
drug,2020,05,Arizona,103
drug,2020,05,Arkansas,30
drug,2020,05,California,315
