group,date,age,dead
top17,2009-10,15,23
top17,2009-10,20,33
top17,2009-10,25,49
top17,2009-10,30,77
top17,2009-10,35,144
top17,2009-10,40,311
top17,2009-10,45,627
top17,2009-10,50,1145
top17,2009-10,55,1613
top17,2009-10,60,2117
top17,2009-10,65,2489
top17,2009-10,70,2705
top17,2009-10,75,3075
top17,2009-10,80,3370
top17,2009-10,85,2627
top17,2009-10,90,1206
top17,2009-10,95,337
top17,2009-10,100,48
top17,2009-11,1,11
top17,2009-11,5,24
top17,2009-11,10,18
top17,2009-11,15,16
top17,2009-11,20,38
top17,2009-11,25,55
top17,2009-11,30,79
top17,2009-11,35,134
top17,2009-11,40,276
top17,2009-11,45,599
top17,2009-11,50,1100
top17,2009-11,55,1565
top17,2009-11,60,2078
top17,2009-11,65,2341
top17,2009-11,70,2482
top17,2009-11,75,2832
top17,2009-11,80,3092
top17,2009-11,85,2384
top17,2009-11,90,1202
top17,2009-11,95,328
top17,2009-11,100,48
top17,2009-12,1,10
top17,2009-12,5,15
top17,2009-12,10,15
top17,2009-12,15,18
top17,2009-12,20,31
top17,2009-12,25,51
top17,2009-12,30,75
top17,2009-12,35,143
top17,2009-12,40,305
top17,2009-12,45,580
top17,2009-12,50,1096
top17,2009-12,55,1665
top17,2009-12,60,2152
top17,2009-12,65,2457
top17,2009-12,70,2652
top17,2009-12,75,3011
top17,2009-12,80,3242
top17,2009-12,85,2584
top17,2009-12,90,1237
top17,2009-12,95,337
top17,2009-12,100,52
top17,2010-01,1,14
top17,2010-01,5,14
top17,2010-01,10,27
top17,2010-01,15,26
top17,2010-01,20,37
top17,2010-01,25,49
top17,2010-01,30,68
top17,2010-01,35,138
top17,2010-01,40,289
top17,2010-01,45,621
top17,2010-01,50,1149
top17,2010-01,55,1613
top17,2010-01,60,2189
top17,2010-01,65,2501
top17,2010-01,70,2658
top17,2010-01,75,3060
top17,2010-01,80,3266
top17,2010-01,85,2649
top17,2010-01,90,1247
top17,2010-01,95,378
top17,2010-01,100,44
top17,2010-02,5,18
top17,2010-02,10,15
top17,2010-02,15,21
top17,2010-02,20,40
top17,2010-02,25,42
top17,2010-02,30,52
top17,2010-02,35,127
top17,2010-02,40,260
top17,2010-02,45,559
top17,2010-02,50,995
top17,2010-02,55,1444
top17,2010-02,60,2010
top17,2010-02,65,2226
top17,2010-02,70,2390
top17,2010-02,75,2767
top17,2010-02,80,2894
top17,2010-02,85,2337
top17,2010-02,90,1116
top17,2010-02,95,327
top17,2010-02,100,44
top17,2010-03,5,15
top17,2010-03,10,18
top17,2010-03,15,20
top17,2010-03,20,30
top17,2010-03,25,49
top17,2010-03,30,79
top17,2010-03,35,151
top17,2010-03,40,293
top17,2010-03,45,639
top17,2010-03,50,1031
top17,2010-03,55,1664
top17,2010-03,60,2142
top17,2010-03,65,2510
top17,2010-03,70,2651
top17,2010-03,75,3033
top17,2010-03,80,3193
top17,2010-03,85,2653
top17,2010-03,90,1251
top17,2010-03,95,354
top17,2010-03,100,43
top17,2010-04,1,16
top17,2010-04,5,12
top17,2010-04,10,19
top17,2010-04,15,26
top17,2010-04,20,37
top17,2010-04,25,51
top17,2010-04,30,68
top17,2010-04,35,133
top17,2010-04,40,278
top17,2010-04,45,557
top17,2010-04,50,1030
top17,2010-04,55,1571
top17,2010-04,60,2058
top17,2010-04,65,2368
top17,2010-04,70,2485
top17,2010-04,75,2807
top17,2010-04,80,3065
top17,2010-04,85,2478
top17,2010-04,90,1197
top17,2010-04,95,353
top17,2010-04,100,47
top17,2010-05,1,10
top17,2010-05,5,15
top17,2010-05,10,12
top17,2010-05,15,35
top17,2010-05,20,43
top17,2010-05,25,50
top17,2010-05,30,71
top17,2010-05,35,117
top17,2010-05,40,237
top17,2010-05,45,576
top17,2010-05,50,1059
top17,2010-05,55,1572
top17,2010-05,60,2100
top17,2010-05,65,2414
top17,2010-05,70,2615
top17,2010-05,75,2848
top17,2010-05,80,3166
top17,2010-05,85,2559
top17,2010-05,90,1177
top17,2010-05,95,334
top17,2010-05,100,40
top17,2010-06,5,10
top17,2010-06,10,20
top17,2010-06,15,26
top17,2010-06,20,37
top17,2010-06,25,51
top17,2010-06,30,71
top17,2010-06,35,127
top17,2010-06,40,292
top17,2010-06,45,573
top17,2010-06,50,1030
top17,2010-06,55,1500
top17,2010-06,60,2128
top17,2010-06,65,2294
top17,2010-06,70,2572
top17,2010-06,75,2824
top17,2010-06,80,2950
top17,2010-06,85,2345
top17,2010-06,90,1163
top17,2010-06,95,351
top17,2010-06,100,43
top17,2010-07,1,12
top17,2010-07,5,20
top17,2010-07,10,12
top17,2010-07,15,15
top17,2010-07,20,31
top17,2010-07,25,50
top17,2010-07,30,76
top17,2010-07,35,140
top17,2010-07,40,268
top17,2010-07,45,638
top17,2010-07,50,1106
top17,2010-07,55,1615
top17,2010-07,60,2252
top17,2010-07,65,2494
top17,2010-07,70,2494
top17,2010-07,75,2870
top17,2010-07,80,3063
top17,2010-07,85,2455
top17,2010-07,90,1244
top17,2010-07,95,339
top17,2010-07,100,44
top17,2010-08,1,13
top17,2010-08,5,11
top17,2010-08,10,13
top17,2010-08,15,28
top17,2010-08,20,46
top17,2010-08,25,41
top17,2010-08,30,73
top17,2010-08,35,137
top17,2010-08,40,288
top17,2010-08,45,603
top17,2010-08,50,1142
top17,2010-08,55,1518
top17,2010-08,60,2238
top17,2010-08,65,2415
top17,2010-08,70,2605
top17,2010-08,75,2926
top17,2010-08,80,3013
top17,2010-08,85,2456
top17,2010-08,90,1235
top17,2010-08,95,331
top17,2010-08,100,52
top17,2010-09,1,18
top17,2010-09,5,17
top17,2010-09,10,20
top17,2010-09,15,15
top17,2010-09,20,42
top17,2010-09,25,41
top17,2010-09,30,81
top17,2010-09,35,113
top17,2010-09,40,252
top17,2010-09,45,592
top17,2010-09,50,1073
top17,2010-09,55,1610
top17,2010-09,60,2081
top17,2010-09,65,2357
top17,2010-09,70,2511
top17,2010-09,75,2825
top17,2010-09,80,2995
top17,2010-09,85,2518
top17,2010-09,90,1212
top17,2010-09,95,347
top17,2010-09,100,48
top17,2010-10,1,10
top17,2010-10,5,24
top17,2010-10,10,19
top17,2010-10,15,20
top17,2010-10,20,42
top17,2010-10,25,41
top17,2010-10,30,73
top17,2010-10,35,140
top17,2010-10,40,258
top17,2010-10,45,581
top17,2010-10,50,1073
top17,2010-10,55,1618
top17,2010-10,60,2270
top17,2010-10,65,2519
top17,2010-10,70,2650
top17,2010-10,75,2939
top17,2010-10,80,3186
top17,2010-10,85,2632
top17,2010-10,90,1277
top17,2010-10,95,342
top17,2010-10,100,59
top17,2010-11,1,13
top17,2010-11,10,19
top17,2010-11,15,17
top17,2010-11,20,28
top17,2010-11,25,70
top17,2010-11,30,77
top17,2010-11,35,138
top17,2010-11,40,268
top17,2010-11,45,576
top17,2010-11,50,1028
top17,2010-11,55,1557
top17,2010-11,60,2137
top17,2010-11,65,2308
top17,2010-11,70,2580
top17,2010-11,75,2829
top17,2010-11,80,3064
top17,2010-11,85,2520
top17,2010-11,90,1225
top17,2010-11,95,343
top17,2010-11,100,50
top17,2010-12,1,23
top17,2010-12,5,12
top17,2010-12,10,20
top17,2010-12,15,20
top17,2010-12,20,35
top17,2010-12,25,57
top17,2010-12,30,82
top17,2010-12,35,137
top17,2010-12,40,275
top17,2010-12,45,591
top17,2010-12,50,1109
top17,2010-12,55,1652
top17,2010-12,60,2143
top17,2010-12,65,2523
top17,2010-12,70,2660
top17,2010-12,75,2924
top17,2010-12,80,3269
top17,2010-12,85,2741
top17,2010-12,90,1367
top17,2010-12,95,360
top17,2010-12,100,46
top17,2011-01,1,15
top17,2011-01,5,18
top17,2011-01,10,13
top17,2011-01,15,30
top17,2011-01,20,26
top17,2011-01,25,52
top17,2011-01,30,87
top17,2011-01,35,121
top17,2011-01,40,274
top17,2011-01,45,628
top17,2011-01,50,1151
top17,2011-01,55,1618
top17,2011-01,60,2206
top17,2011-01,65,2508
top17,2011-01,70,2710
top17,2011-01,75,2946
top17,2011-01,80,3181
top17,2011-01,85,2793
top17,2011-01,90,1350
top17,2011-01,95,417
top17,2011-01,100,52
top17,2011-02,1,12
top17,2011-02,5,19
top17,2011-02,10,19
top17,2011-02,15,27
top17,2011-02,20,23
top17,2011-02,25,41
top17,2011-02,30,69
top17,2011-02,35,121
top17,2011-02,40,273
top17,2011-02,45,563
top17,2011-02,50,1033
top17,2011-02,55,1551
top17,2011-02,60,2008
top17,2011-02,65,2305
top17,2011-02,70,2439
top17,2011-02,75,2803
top17,2011-02,80,2847
top17,2011-02,85,2419
top17,2011-02,90,1223
top17,2011-02,95,353
top17,2011-02,100,38
top17,2011-03,1,13
top17,2011-03,5,16
top17,2011-03,10,12
top17,2011-03,15,22
top17,2011-03,20,41
top17,2011-03,25,51
top17,2011-03,30,86
top17,2011-03,35,143
top17,2011-03,40,281
top17,2011-03,45,585
top17,2011-03,50,1142
top17,2011-03,55,1734
top17,2011-03,60,2241
top17,2011-03,65,2464
top17,2011-03,70,2610
top17,2011-03,75,2988
top17,2011-03,80,3233
top17,2011-03,85,2547
top17,2011-03,90,1281
top17,2011-03,95,353
top17,2011-03,100,52
top17,2011-04,1,14
top17,2011-04,5,14
top17,2011-04,10,13
top17,2011-04,15,27
top17,2011-04,20,27
top17,2011-04,25,37
top17,2011-04,30,78
top17,2011-04,35,115
top17,2011-04,40,277
top17,2011-04,45,519
top17,2011-04,50,1050
top17,2011-04,55,1549
top17,2011-04,60,2191
top17,2011-04,65,2260
top17,2011-04,70,2555
top17,2011-04,75,2711
top17,2011-04,80,3058
top17,2011-04,85,2441
top17,2011-04,90,1257
top17,2011-04,95,313
top17,2011-04,100,50
top17,2011-05,1,13
top17,2011-05,5,16
top17,2011-05,15,23
top17,2011-05,20,44
top17,2011-05,25,44
top17,2011-05,30,72
top17,2011-05,35,137
top17,2011-05,40,282
top17,2011-05,45,555
top17,2011-05,50,1039
top17,2011-05,55,1631
top17,2011-05,60,2232
top17,2011-05,65,2411
top17,2011-05,70,2562
top17,2011-05,75,2790
top17,2011-05,80,2985
top17,2011-05,85,2511
top17,2011-05,90,1239
top17,2011-05,95,322
top17,2011-05,100,48
top17,2011-06,1,12
top17,2011-06,5,16
top17,2011-06,10,14
top17,2011-06,15,23
top17,2011-06,20,38
top17,2011-06,25,43
top17,2011-06,30,72
top17,2011-06,35,121
top17,2011-06,40,242
top17,2011-06,45,547
top17,2011-06,50,1039
top17,2011-06,55,1592
top17,2011-06,60,2169
top17,2011-06,65,2362
top17,2011-06,70,2504
top17,2011-06,75,2693
top17,2011-06,80,2925
top17,2011-06,85,2397
top17,2011-06,90,1249
top17,2011-06,95,365
top17,2011-06,100,41
top17,2011-07,1,11
top17,2011-07,5,17
top17,2011-07,10,18
top17,2011-07,15,25
top17,2011-07,20,38
top17,2011-07,25,42
top17,2011-07,30,75
top17,2011-07,35,126
top17,2011-07,40,235
top17,2011-07,45,561
top17,2011-07,50,1077
top17,2011-07,55,1603
top17,2011-07,60,2299
top17,2011-07,65,2349
top17,2011-07,70,2652
top17,2011-07,75,2859
top17,2011-07,80,2958
top17,2011-07,85,2538
top17,2011-07,90,1317
top17,2011-07,95,365
top17,2011-07,100,42
top17,2011-08,1,13
top17,2011-08,5,19
top17,2011-08,10,13
top17,2011-08,15,33
top17,2011-08,20,39
top17,2011-08,25,49
top17,2011-08,30,89
top17,2011-08,35,130
top17,2011-08,40,292
top17,2011-08,45,560
top17,2011-08,50,1082
top17,2011-08,55,1590
top17,2011-08,60,2267
top17,2011-08,65,2397
top17,2011-08,70,2638
top17,2011-08,75,2744
top17,2011-08,80,3070
top17,2011-08,85,2522
top17,2011-08,90,1281
top17,2011-08,95,342
top17,2011-08,100,45
top17,2011-09,1,12
top17,2011-09,5,20
top17,2011-09,10,17
top17,2011-09,15,15
top17,2011-09,20,30
top17,2011-09,25,45
top17,2011-09,30,68
top17,2011-09,35,153
top17,2011-09,40,272
top17,2011-09,45,558
top17,2011-09,50,1041
top17,2011-09,55,1583
top17,2011-09,60,2189
top17,2011-09,65,2388
top17,2011-09,70,2564
top17,2011-09,75,2784
top17,2011-09,80,2912
top17,2011-09,85,2486
top17,2011-09,90,1258
top17,2011-09,95,304
top17,2011-09,100,46
top17,2011-10,5,15
top17,2011-10,10,14
top17,2011-10,15,25
top17,2011-10,20,31
top17,2011-10,25,57
top17,2011-10,30,64
top17,2011-10,35,139
top17,2011-10,40,269
top17,2011-10,45,562
top17,2011-10,50,1070
top17,2011-10,55,1618
top17,2011-10,60,2211
top17,2011-10,65,2515
top17,2011-10,70,2615
top17,2011-10,75,2907
top17,2011-10,80,3026
top17,2011-10,85,2448
top17,2011-10,90,1363
top17,2011-10,95,386
top17,2011-10,100,39
top17,2011-11,1,12
top17,2011-11,10,14
top17,2011-11,15,19
top17,2011-11,20,33
top17,2011-11,25,50
top17,2011-11,30,78
top17,2011-11,35,117
top17,2011-11,40,280
top17,2011-11,45,499
top17,2011-11,50,1016
top17,2011-11,55,1571
top17,2011-11,60,2058
top17,2011-11,65,2508
top17,2011-11,70,2528
top17,2011-11,75,2736
top17,2011-11,80,3018
top17,2011-11,85,2472
top17,2011-11,90,1258
top17,2011-11,95,372
top17,2011-11,100,53
top17,2011-12,5,20
top17,2011-12,10,14
top17,2011-12,15,21
top17,2011-12,20,45
top17,2011-12,25,46
top17,2011-12,30,68
top17,2011-12,35,126
top17,2011-12,40,265
top17,2011-12,45,568
top17,2011-12,50,1086
top17,2011-12,55,1686
top17,2011-12,60,2345
top17,2011-12,65,2564
top17,2011-12,70,2612
top17,2011-12,75,2901
top17,2011-12,80,3147
top17,2011-12,85,2515
top17,2011-12,90,1299
top17,2011-12,95,339
top17,2011-12,100,44
top17,2012-01,1,19
top17,2012-01,5,19
top17,2012-01,10,13
top17,2012-01,15,20
top17,2012-01,20,37
top17,2012-01,25,56
top17,2012-01,30,85
top17,2012-01,35,130
top17,2012-01,40,268
top17,2012-01,45,576
top17,2012-01,50,1174
top17,2012-01,55,1662
top17,2012-01,60,2237
top17,2012-01,65,2581
top17,2012-01,70,2757
top17,2012-01,75,2886
top17,2012-01,80,3148
top17,2012-01,85,2621
top17,2012-01,90,1365
top17,2012-01,95,398
top17,2012-01,100,50
top17,2012-02,1,17
top17,2012-02,5,19
top17,2012-02,10,14
top17,2012-02,15,23
top17,2012-02,20,37
top17,2012-02,25,39
top17,2012-02,30,83
top17,2012-02,35,124
top17,2012-02,40,241
top17,2012-02,45,536
top17,2012-02,50,1025
top17,2012-02,55,1585
top17,2012-02,60,2100
top17,2012-02,65,2398
top17,2012-02,70,2512
top17,2012-02,75,2729
top17,2012-02,80,2895
top17,2012-02,85,2359
top17,2012-02,90,1274
top17,2012-02,95,362
top17,2012-02,100,46
top17,2012-03,1,12
top17,2012-03,5,15
top17,2012-03,10,20
top17,2012-03,15,23
top17,2012-03,20,32
top17,2012-03,25,49
top17,2012-03,30,77
top17,2012-03,35,120
top17,2012-03,40,267
top17,2012-03,45,570
top17,2012-03,50,1042
top17,2012-03,55,1602
top17,2012-03,60,2121
top17,2012-03,65,2574
top17,2012-03,70,2676
top17,2012-03,75,2897
top17,2012-03,80,3048
top17,2012-03,85,2556
top17,2012-03,90,1323
top17,2012-03,95,406
top17,2012-03,100,45
top17,2012-04,1,13
top17,2012-04,5,17
top17,2012-04,10,20
top17,2012-04,15,30
top17,2012-04,20,28
top17,2012-04,25,46
top17,2012-04,30,71
top17,2012-04,35,116
top17,2012-04,40,257
top17,2012-04,45,504
top17,2012-04,50,1004
top17,2012-04,55,1509
top17,2012-04,60,2199
top17,2012-04,65,2451
top17,2012-04,70,2583
top17,2012-04,75,2661
top17,2012-04,80,2904
top17,2012-04,85,2456
top17,2012-04,90,1296
top17,2012-04,95,339
top17,2012-04,100,43
top17,2012-05,1,18
top17,2012-05,5,15
top17,2012-05,10,12
top17,2012-05,15,21
top17,2012-05,20,41
top17,2012-05,25,39
top17,2012-05,30,63
top17,2012-05,35,119
top17,2012-05,40,272
top17,2012-05,45,545
top17,2012-05,50,1072
top17,2012-05,55,1633
top17,2012-05,60,2204
top17,2012-05,65,2594
top17,2012-05,70,2671
top17,2012-05,75,2831
top17,2012-05,80,3005
top17,2012-05,85,2590
top17,2012-05,90,1287
top17,2012-05,95,350
top17,2012-05,100,54
top17,2012-06,1,10
top17,2012-06,5,20
top17,2012-06,10,19
top17,2012-06,15,19
top17,2012-06,20,36
top17,2012-06,25,41
top17,2012-06,30,66
top17,2012-06,35,128
top17,2012-06,40,266
top17,2012-06,45,547
top17,2012-06,50,978
top17,2012-06,55,1582
top17,2012-06,60,2100
top17,2012-06,65,2465
top17,2012-06,70,2624
top17,2012-06,75,2630
top17,2012-06,80,2959
top17,2012-06,85,2359
top17,2012-06,90,1220
top17,2012-06,95,331
top17,2012-06,100,47
top17,2012-07,1,11
top17,2012-07,5,15
top17,2012-07,10,14
top17,2012-07,15,17
top17,2012-07,20,34
top17,2012-07,25,60
top17,2012-07,30,94
top17,2012-07,35,108
top17,2012-07,40,244
top17,2012-07,45,541
top17,2012-07,50,1081
top17,2012-07,55,1594
top17,2012-07,60,2157
top17,2012-07,65,2603
top17,2012-07,70,2647
top17,2012-07,75,2773
top17,2012-07,80,2892
top17,2012-07,85,2489
top17,2012-07,90,1294
top17,2012-07,95,371
top17,2012-07,100,47
top17,2012-08,1,13
top17,2012-08,5,14
top17,2012-08,10,21
top17,2012-08,15,20
top17,2012-08,20,37
top17,2012-08,25,45
top17,2012-08,30,80
top17,2012-08,35,125
top17,2012-08,40,263
top17,2012-08,45,552
top17,2012-08,50,1038
top17,2012-08,55,1671
top17,2012-08,60,2220
top17,2012-08,65,2642
top17,2012-08,70,2698
top17,2012-08,75,2806
top17,2012-08,80,2954
top17,2012-08,85,2499
top17,2012-08,90,1343
top17,2012-08,95,359
top17,2012-08,100,48
top17,2012-09,1,17
top17,2012-09,5,11
top17,2012-09,10,23
top17,2012-09,15,23
top17,2012-09,20,43
top17,2012-09,25,44
top17,2012-09,30,66
top17,2012-09,35,111
top17,2012-09,40,265
top17,2012-09,45,526
top17,2012-09,50,1024
top17,2012-09,55,1562
top17,2012-09,60,2117
top17,2012-09,65,2539
top17,2012-09,70,2648
top17,2012-09,75,2690
top17,2012-09,80,2791
top17,2012-09,85,2451
top17,2012-09,90,1300
top17,2012-09,95,362
top17,2012-09,100,50
top17,2012-10,1,14
top17,2012-10,5,16
top17,2012-10,10,14
top17,2012-10,15,21
top17,2012-10,20,32
top17,2012-10,25,52
top17,2012-10,30,73
top17,2012-10,35,127
top17,2012-10,40,249
top17,2012-10,45,538
top17,2012-10,50,1077
top17,2012-10,55,1645
top17,2012-10,60,2159
top17,2012-10,65,2709
top17,2012-10,70,2771
top17,2012-10,75,2965
top17,2012-10,80,2977
top17,2012-10,85,2544
top17,2012-10,90,1357
top17,2012-10,95,369
top17,2012-10,100,58
top17,2012-11,1,13
top17,2012-11,5,12
top17,2012-11,10,16
top17,2012-11,15,35
top17,2012-11,20,33
top17,2012-11,25,51
top17,2012-11,30,86
top17,2012-11,35,131
top17,2012-11,40,236
top17,2012-11,45,522
top17,2012-11,50,1034
top17,2012-11,55,1599
top17,2012-11,60,2100
top17,2012-11,65,2476
top17,2012-11,70,2718
top17,2012-11,75,2832
top17,2012-11,80,2943
top17,2012-11,85,2552
top17,2012-11,90,1324
top17,2012-11,95,344
top17,2012-11,100,59
top17,2012-12,5,14
top17,2012-12,10,21
top17,2012-12,15,20
top17,2012-12,20,41
top17,2012-12,25,63
top17,2012-12,30,92
top17,2012-12,35,137
top17,2012-12,40,290
top17,2012-12,45,562
top17,2012-12,50,1065
top17,2012-12,55,1706
top17,2012-12,60,2238
top17,2012-12,65,2709
top17,2012-12,70,2907
top17,2012-12,75,2953
top17,2012-12,80,3036
top17,2012-12,85,2634
top17,2012-12,90,1411
top17,2012-12,95,402
top17,2012-12,100,67
top17,2013-01,1,14
top17,2013-01,5,17
top17,2013-01,10,14
top17,2013-01,15,20
top17,2013-01,20,39
top17,2013-01,25,53
top17,2013-01,30,87
top17,2013-01,35,126
top17,2013-01,40,297
top17,2013-01,45,575
top17,2013-01,50,1073
top17,2013-01,55,1660
top17,2013-01,60,2251
top17,2013-01,65,2696
top17,2013-01,70,2984
top17,2013-01,75,3052
top17,2013-01,80,3167
top17,2013-01,85,2843
top17,2013-01,90,1585
top17,2013-01,95,413
top17,2013-01,100,52
top17,2013-02,1,11
top17,2013-02,5,15
top17,2013-02,10,12
top17,2013-02,15,18
top17,2013-02,20,36
top17,2013-02,25,34
top17,2013-02,30,70
top17,2013-02,35,115
top17,2013-02,40,268
top17,2013-02,45,482
top17,2013-02,50,955
top17,2013-02,55,1571
top17,2013-02,60,2055
top17,2013-02,65,2398
top17,2013-02,70,2583
top17,2013-02,75,2565
top17,2013-02,80,2816
top17,2013-02,85,2318
top17,2013-02,90,1309
top17,2013-02,95,366
top17,2013-02,100,49
top17,2013-03,1,13
top17,2013-03,10,12
top17,2013-03,15,26
top17,2013-03,20,31
top17,2013-03,25,46
top17,2013-03,30,81
top17,2013-03,35,116
top17,2013-03,40,251
top17,2013-03,45,542
top17,2013-03,50,1062
top17,2013-03,55,1647
top17,2013-03,60,2228
top17,2013-03,65,2615
top17,2013-03,70,2798
top17,2013-03,75,2848
top17,2013-03,80,3078
top17,2013-03,85,2579
top17,2013-03,90,1350
top17,2013-03,95,377
top17,2013-03,100,44
top17,2013-04,5,15
top17,2013-04,10,14
top17,2013-04,15,24
top17,2013-04,20,28
top17,2013-04,25,57
top17,2013-04,30,89
top17,2013-04,35,131
top17,2013-04,40,265
top17,2013-04,45,497
top17,2013-04,50,993
top17,2013-04,55,1560
top17,2013-04,60,2084
top17,2013-04,65,2527
top17,2013-04,70,2812
top17,2013-04,75,2770
top17,2013-04,80,2758
top17,2013-04,85,2366
top17,2013-04,90,1317
top17,2013-04,95,369
top17,2013-04,100,65
top17,2013-05,1,12
top17,2013-05,5,16
top17,2013-05,10,12
top17,2013-05,15,18
top17,2013-05,20,23
top17,2013-05,25,50
top17,2013-05,30,62
top17,2013-05,35,133
top17,2013-05,40,250
top17,2013-05,45,518
top17,2013-05,50,1019
top17,2013-05,55,1649
top17,2013-05,60,2199
top17,2013-05,65,2572
top17,2013-05,70,2687
top17,2013-05,75,2799
top17,2013-05,80,2915
top17,2013-05,85,2392
top17,2013-05,90,1322
top17,2013-05,95,350
top17,2013-05,100,66
top17,2013-06,5,15
top17,2013-06,10,15
top17,2013-06,15,29
top17,2013-06,20,35
top17,2013-06,25,46
top17,2013-06,30,83
top17,2013-06,35,113
top17,2013-06,40,286
top17,2013-06,45,491
top17,2013-06,50,986
top17,2013-06,55,1584
top17,2013-06,60,2086
top17,2013-06,65,2486
top17,2013-06,70,2592
top17,2013-06,75,2573
top17,2013-06,80,2788
top17,2013-06,85,2395
top17,2013-06,90,1211
top17,2013-06,95,342
top17,2013-06,100,61
top17,2013-07,5,20
top17,2013-07,10,14
top17,2013-07,15,21
top17,2013-07,20,36
top17,2013-07,25,45
top17,2013-07,30,90
top17,2013-07,35,126
top17,2013-07,40,229
top17,2013-07,45,455
top17,2013-07,50,1104
top17,2013-07,55,1648
top17,2013-07,60,2198
top17,2013-07,65,2618
top17,2013-07,70,2722
top17,2013-07,75,2749
top17,2013-07,80,2902
top17,2013-07,85,2450
top17,2013-07,90,1335
top17,2013-07,95,367
top17,2013-07,100,52
top17,2013-08,1,10
top17,2013-08,5,18
top17,2013-08,10,23
top17,2013-08,15,29
top17,2013-08,20,33
top17,2013-08,25,47
top17,2013-08,30,88
top17,2013-08,35,128
top17,2013-08,40,248
top17,2013-08,45,496
top17,2013-08,50,1054
top17,2013-08,55,1670
top17,2013-08,60,2182
top17,2013-08,65,2605
top17,2013-08,70,2794
top17,2013-08,75,2764
top17,2013-08,80,2935
top17,2013-08,85,2416
top17,2013-08,90,1344
top17,2013-08,95,411
top17,2013-08,100,52
top17,2013-09,1,13
top17,2013-09,5,13
top17,2013-09,10,15
top17,2013-09,15,19
top17,2013-09,20,30
top17,2013-09,25,41
top17,2013-09,30,81
top17,2013-09,35,130
top17,2013-09,40,260
top17,2013-09,45,500
top17,2013-09,50,1009
top17,2013-09,55,1524
top17,2013-09,60,2072
top17,2013-09,65,2501
top17,2013-09,70,2636
top17,2013-09,75,2771
top17,2013-09,80,2784
top17,2013-09,85,2523
top17,2013-09,90,1297
top17,2013-09,95,363
top17,2013-09,100,51
top17,2013-10,5,17
top17,2013-10,10,17
top17,2013-10,15,18
top17,2013-10,20,31
top17,2013-10,25,58
top17,2013-10,30,66
top17,2013-10,35,132
top17,2013-10,40,279
top17,2013-10,45,514
top17,2013-10,50,1040
top17,2013-10,55,1661
top17,2013-10,60,2220
top17,2013-10,65,2606
top17,2013-10,70,2802
top17,2013-10,75,2845
top17,2013-10,80,2934
top17,2013-10,85,2590
top17,2013-10,90,1389
top17,2013-10,95,401
top17,2013-10,100,49
top17,2013-11,5,13
top17,2013-11,10,12
top17,2013-11,15,24
top17,2013-11,20,34
