year,q,age,pop
1995,3,54,37250
1995,3,55,34210
1995,3,56,31920
1995,3,57,30610
1995,3,58,29720
1995,3,59,28230
1995,3,60,27800
1995,3,61,27480
1995,3,62,27800
1995,3,63,28080
1995,3,64,28770
1995,3,65,28020
1995,3,66,27570
1995,3,67,26920
1995,3,68,26460
1995,3,69,25710
1995,3,70,24870
1995,3,71,23470
1995,3,72,22700
1995,3,73,22050
1995,3,74,21290
1995,3,75,18510
1995,3,76,16330
1995,3,77,15670
1995,3,78,15580
1995,3,79,14070
1995,3,80,13530
1995,3,81,12200
1995,3,82,11060
1995,3,83,9560
1995,3,84,8270
1995,3,85,7190
1995,3,86,6260
1995,3,87,5020
1995,3,88,4280
1995,3,89,3520
1995,3,90,2770
1995,3,91,2190
1995,3,92,1670
1995,3,93,1290
1995,3,94,980
1995,3,95,2100
1995,4,0,57810
1995,4,1,58050
1995,4,2,59010
1995,4,3,60390
1995,4,4,61520
1995,4,5,60350
1995,4,6,58580
1995,4,7,57530
1995,4,8,54790
1995,4,9,54280
1995,4,10,53590
1995,4,11,52960
1995,4,12,52490
1995,4,13,52630
1995,4,14,53950
1995,4,15,53620
1995,4,16,53270
1995,4,17,52520
1995,4,18,54370
1995,4,19,54610
1995,4,20,56160
1995,4,21,57250
1995,4,22,57460
1995,4,23,58310
1995,4,24,58050
1995,4,25,56650
1995,4,26,56590
1995,4,27,55620
1995,4,28,55460
1995,4,29,55630
1995,4,30,57270
1995,4,31,59980
1995,4,32,61540
1995,4,33,61840
1995,4,34,61150
1995,4,35,59720
1995,4,36,58700
1995,4,37,56550
1995,4,38,55710
1995,4,39,54740
1995,4,40,53360
1995,4,41,52350
1995,4,42,50860
1995,4,43,50270
1995,4,44,49780
1995,4,45,49790
1995,4,46,49540
1995,4,47,49630
1995,4,48,49060
1995,4,49,42830
1995,4,50,40060
1995,4,51,37760
1995,4,52,35500
1995,4,53,37830
1995,4,54,37550
1995,4,55,34980
1995,4,56,32320
1995,4,57,30860
1995,4,58,29880
1995,4,59,28620
1995,4,60,27660
1995,4,61,27540
1995,4,62,27620
1995,4,63,27810
1995,4,64,28670
1995,4,65,28090
1995,4,66,27510
1995,4,67,27020
1995,4,68,26400
1995,4,69,25760
1995,4,70,25010
1995,4,71,23580
1995,4,72,22640
1995,4,73,22180
1995,4,74,21070
1995,4,75,19550
1995,4,76,16220
1995,4,77,15630
1995,4,78,15480
1995,4,79,14240
1995,4,80,13410
1995,4,81,12350
1995,4,82,11100
1995,4,83,9780
1995,4,84,8300
1995,4,85,7240
1995,4,86,6320
1995,4,87,5140
1995,4,88,4280
1995,4,89,3580
1995,4,90,2790
1995,4,91,2220
1995,4,92,1700
1995,4,93,1280
1995,4,94,1000
1995,4,95,2110
1996,1,0,57810
1996,1,1,57960
1996,1,2,59100
1996,1,3,59970
1996,1,4,61660
1996,1,5,60950
1996,1,6,59120
1996,1,7,58070
1996,1,8,55580
1996,1,9,54480
1996,1,10,53940
1996,1,11,53260
1996,1,12,52710
1996,1,13,52680
1996,1,14,53890
1996,1,15,53860
1996,1,16,53760
1996,1,17,52620
1996,1,18,53930
1996,1,19,54710
1996,1,20,55620
1996,1,21,56940
1996,1,22,57060
1996,1,23,57930
1996,1,24,58190
1996,1,25,56710
1996,1,26,56810
1996,1,27,56090
1996,1,28,55690
1996,1,29,55810
1996,1,30,57090
1996,1,31,59570
1996,1,32,61580
1996,1,33,62140
1996,1,34,61660
1996,1,35,60340
1996,1,36,59220
1996,1,37,57180
1996,1,38,56020
1996,1,39,55300
1996,1,40,53780
1996,1,41,52910
1996,1,42,51120
1996,1,43,50680
1996,1,44,49830
1996,1,45,50000
1996,1,46,49520
1996,1,47,49750
1996,1,48,49660
1996,1,49,44220
1996,1,50,40820
1996,1,51,38310
1996,1,52,35540
1996,1,53,37400
1996,1,54,37700
1996,1,55,35810
1996,1,56,32750
1996,1,57,31140
1996,1,58,30040
1996,1,59,28980
1996,1,60,27610
1996,1,61,27620
1996,1,62,27410
1996,1,63,27670
1996,1,64,28400
1996,1,65,28190
1996,1,66,27480
1996,1,67,27120
1996,1,68,26290
1996,1,69,25830
1996,1,70,25080
1996,1,71,23740
1996,1,72,22670
1996,1,73,22180
1996,1,74,20980
1996,1,75,20260
1996,1,76,16360
1996,1,77,15640
1996,1,78,15280
1996,1,79,14470
1996,1,80,13260
1996,1,81,12530
1996,1,82,11110
1996,1,83,9970
1996,1,84,8370
1996,1,85,7310
1996,1,86,6340
1996,1,87,5280
1996,1,88,4290
1996,1,89,3620
1996,1,90,2830
1996,1,91,2240
1996,1,92,1740
1996,1,93,1290
1996,1,94,1010
1996,1,95,2130
1996,2,0,57700
1996,2,1,58020
1996,2,2,59060
1996,2,3,59680
1996,2,4,61580
1996,2,5,61520
1996,2,6,59750
1996,2,7,58460
1996,2,8,56530
1996,2,9,54660
1996,2,10,54290
1996,2,11,53570
1996,2,12,53010
1996,2,13,52780
1996,2,14,53700
1996,2,15,54160
1996,2,16,54100
1996,2,17,52940
1996,2,18,53470
1996,2,19,54820
1996,2,20,55170
1996,2,21,56560
1996,2,22,56780
1996,2,23,57480
1996,2,24,58150
1996,2,25,56970
1996,2,26,56910
1996,2,27,56530
1996,2,28,55940
1996,2,29,56090
1996,2,30,57040
1996,2,31,59140
1996,2,32,61520
1996,2,33,62350
1996,2,34,62190
1996,2,35,60960
1996,2,36,59660
1996,2,37,57940
1996,2,38,56380
1996,2,39,55760
1996,2,40,54320
1996,2,41,53320
1996,2,42,51600
1996,2,43,50980
1996,2,44,50030
1996,2,45,50080
1996,2,46,49650
1996,2,47,49810
1996,2,48,49810
1996,2,49,46020
1996,2,50,41430
1996,2,51,38760
1996,2,52,36170
1996,2,53,36630
1996,2,54,37800
1996,2,55,36580
1996,2,56,33300
1996,2,57,31440
1996,2,58,30210
1996,2,59,29260
1996,2,60,27710
1996,2,61,27620
1996,2,62,27250
1996,2,63,27580
1996,2,64,28040
1996,2,65,28260
1996,2,66,27500
1996,2,67,27100
1996,2,68,26290
1996,2,69,25850
1996,2,70,25080
1996,2,71,23960
1996,2,72,22710
1996,2,73,22070
1996,2,74,21090
1996,2,75,20530
1996,2,76,16850
1996,2,77,15640
1996,2,78,15050
1996,2,79,14660
1996,2,80,13150
1996,2,81,12650
1996,2,82,11150
1996,2,83,10090
1996,2,84,8510
1996,2,85,7370
1996,2,86,6360
1996,2,87,5390
1996,2,88,4320
1996,2,89,3640
1996,2,90,2880
1996,2,91,2250
1996,2,92,1770
1996,2,93,1300
1996,2,94,1000
1996,2,95,2150
1996,3,0,57500
1996,3,1,58140
1996,3,2,58850
1996,3,3,59620
1996,3,4,61320
1996,3,5,61930
1996,3,6,60410
1996,3,7,58820
1996,3,8,57440
1996,3,9,54930
1996,3,10,54620
1996,3,11,53890
1996,3,12,53330
1996,3,13,52940
1996,3,14,53440
1996,3,15,54500
1996,3,16,54250
1996,3,17,53420
1996,3,18,53100
1996,3,19,54830
1996,3,20,54830
1996,3,21,56150
1996,3,22,56550
1996,3,23,56980
1996,3,24,57930
1996,3,25,57380
1996,3,26,56890
1996,3,27,56910
1996,3,28,56240
1996,3,29,56440
1996,3,30,57020
1996,3,31,58800
1996,3,32,61370
1996,3,33,62480
1996,3,34,62600
1996,3,35,61620
1996,3,36,60050
1996,3,37,58770
1996,3,38,56750
1996,3,39,56160
1996,3,40,54880
1996,3,41,53660
1996,3,42,52220
1996,3,43,51180
1996,3,44,50320
1996,3,45,50130
1996,3,46,49870
1996,3,47,49790
1996,3,48,49780
1996,3,49,47860
1996,3,50,41970
1996,3,51,39320
1996,3,52,36980
1996,3,53,35860
1996,3,54,37810
1996,3,55,37110
1996,3,56,34050
1996,3,57,31730
1996,3,58,30430
1996,3,59,29480
1996,3,60,27970
1996,3,61,27530
1996,3,62,27190
1996,3,63,27460
1996,3,64,27690
1996,3,65,28300
1996,3,66,27520
1996,3,67,27050
1996,3,68,26360
1996,3,69,25850
1996,3,70,25050
1996,3,71,24190
1996,3,72,22780
1996,3,73,21950
1996,3,74,21270
1996,3,75,20420
1996,3,76,17740
1996,3,77,15530
1996,3,78,14890
1996,3,79,14710
1996,3,80,13190
1996,3,81,12630
1996,3,82,11260
1996,3,83,10140
1996,3,84,8690
1996,3,85,7410
1996,3,86,6370
1996,3,87,5480
1996,3,88,4370
1996,3,89,3650
1996,3,90,2930
1996,3,91,2260
1996,3,92,1790
1996,3,93,1320
1996,3,94,990
1996,3,95,2170
1996,4,0,57360
1996,4,1,58190
1996,4,2,58610
1996,4,3,59630
1996,4,4,60990
1996,4,5,62170
1996,4,6,61030
1996,4,7,59230
1996,4,8,58180
1996,4,9,55440
1996,4,10,54900
1996,4,11,54220
1996,4,12,53590
1996,4,13,53130
1996,4,14,53300
1996,4,15,54690
1996,4,16,54370
1996,4,17,53900
1996,4,18,52920
1996,4,19,54610
1996,4,20,54660
1996,4,21,55700
1996,4,22,56300
1996,4,23,56500
1996,4,24,57630
1996,4,25,57740
1996,4,26,56860
1996,4,27,57260
1996,4,28,56600
1996,4,29,56740
1996,4,30,57110
1996,4,31,58530
1996,4,32,61020
1996,4,33,62640
1996,4,34,62910
1996,4,35,62190
1996,4,36,60580
1996,4,37,59400
1996,4,38,57270
1996,4,39,56430
1996,4,40,55480
1996,4,41,54010
1996,4,42,52850
1996,4,43,51320
1996,4,44,50690
1996,4,45,50160
1996,4,46,50100
1996,4,47,49730
1996,4,48,49810
1996,4,49,49160
1996,4,50,42860
1996,4,51,40040
1996,4,52,37690
1996,4,53,35410
1996,4,54,37690
1996,4,55,37420
1996,4,56,34820
1996,4,57,32140
1996,4,58,30690
1996,4,59,29650
1996,4,60,28360
1996,4,61,27400
1996,4,62,27250
1996,4,63,27290
1996,4,64,27430
1996,4,65,28220
1996,4,66,27590
1996,4,67,26990
1996,4,68,26450
1996,4,69,25800
1996,4,70,25100
1996,4,71,24320
1996,4,72,22900
1996,4,73,21890
1996,4,74,21390
1996,4,75,20220
1996,4,76,18720
1996,4,77,15420
1996,4,78,14830
1996,4,79,14620
1996,4,80,13350
1996,4,81,12520
1996,4,82,11420
1996,4,83,10160
1996,4,84,8890
1996,4,85,7440
1996,4,86,6420
1996,4,87,5520
1996,4,88,4460
1996,4,89,3650
1996,4,90,2980
1996,4,91,2280
1996,4,92,1800
1996,4,93,1340
1996,4,94,990
1996,4,95,2200
1997,1,0,57170
1997,1,1,58140
1997,1,2,58460
1997,1,3,59670
1997,1,4,60560
1997,1,5,62260
1997,1,6,61600
1997,1,7,59740
1997,1,8,58680
1997,1,9,56210
1997,1,10,55110
1997,1,11,54550
1997,1,12,53870
1997,1,13,53300
1997,1,14,53340
1997,1,15,54610
1997,1,16,54560
1997,1,17,54300
1997,1,18,52980
1997,1,19,54140
1997,1,20,54720
1997,1,21,55140
1997,1,22,56010
1997,1,23,56110
1997,1,24,57240
1997,1,25,57900
1997,1,26,56920
1997,1,27,57480
1997,1,28,57090
1997,1,29,56930
1997,1,30,57280
1997,1,31,58370
1997,1,32,60590
1997,1,33,62630
1997,1,34,63180
1997,1,35,62650
1997,1,36,61170
1997,1,37,59890
1997,1,38,57860
1997,1,39,56700
1997,1,40,56010
1997,1,41,54420
1997,1,42,53380
1997,1,43,51530
1997,1,44,51090
1997,1,45,50200
1997,1,46,50290
1997,1,47,49700
1997,1,48,49900
1997,1,49,49770
1997,1,50,44260
1997,1,51,40800
1997,1,52,38250
1997,1,53,35460
1997,1,54,37270
1997,1,55,37590
1997,1,56,35660
1997,1,57,32590
1997,1,58,30980
1997,1,59,29820
1997,1,60,28730
1997,1,61,27370
1997,1,62,27350
1997,1,63,27090
1997,1,64,27300
1997,1,65,27970
1997,1,66,27690
1997,1,67,26960
1997,1,68,26560
1997,1,69,25690
1997,1,70,25170
1997,1,71,24390
1997,1,72,23060
1997,1,73,21920
1997,1,74,21380
1997,1,75,20150
1997,1,76,19400
1997,1,77,15560
1997,1,78,14830
1997,1,79,14440
1997,1,80,13570
1997,1,81,12370
1997,1,82,11590
1997,1,83,10160
1997,1,84,9060
1997,1,85,7500
1997,1,86,6490
1997,1,87,5540
1997,1,88,4570
1997,1,89,3650
1997,1,90,3020
1997,1,91,2320
1997,1,92,1800
1997,1,93,1360
1997,1,94,1000
1997,1,95,2210
1997,2,0,56990
1997,2,1,57960
1997,2,2,58470
1997,2,3,59550
1997,2,4,60220
1997,2,5,62110
1997,2,6,62130
1997,2,7,60320
1997,2,8,59030
1997,2,9,57110
1997,2,10,55300
1997,2,11,54870
1997,2,12,54130
1997,2,13,53530
1997,2,14,53400
1997,2,15,54370
1997,2,16,54810
1997,2,17,54550
1997,2,18,53230
1997,2,19,53620
1997,2,20,54770
1997,2,21,54630
1997,2,22,55610
1997,2,23,55810
1997,2,24,56740
1997,2,25,57810
1997,2,26,57140
1997,2,27,57530
1997,2,28,57500
1997,2,29,57130
1997,2,30,57500
1997,2,31,58270
1997,2,32,60120
1997,2,33,62490
1997,2,34,63330
1997,2,35,63090
1997,2,36,61740
1997,2,37,60270
1997,2,38,58580
1997,2,39,57000
1997,2,40,56390
1997,2,41,54920
1997,2,42,53730
1997,2,43,51940
1997,2,44,51360
1997,2,45,50370
1997,2,46,50350
1997,2,47,49820
1997,2,48,49920
1997,2,49,49910
1997,2,50,46070
1997,2,51,41410
1997,2,52,38700
1997,2,53,36100
1997,2,54,36510
1997,2,55,37700
1997,2,56,36450
1997,2,57,33170
1997,2,58,31290
1997,2,59,30020
1997,2,60,29040
1997,2,61,27510
1997,2,62,27390
1997,2,63,26950
1997,2,64,27230
1997,2,65,27640
1997,2,66,27790
1997,2,67,26990
1997,2,68,26550
1997,2,69,25700
1997,2,70,25200
1997,2,71,24400
1997,2,72,23310
1997,2,73,21970
1997,2,74,21280
1997,2,75,20270
1997,2,76,19660
1997,2,77,16050
1997,2,78,14830
1997,2,79,14220
1997,2,80,13760
1997,2,81,12280
1997,2,82,11710
1997,2,83,10210
1997,2,84,9150
1997,2,85,7630
1997,2,86,6550
1997,2,87,5570
1997,2,88,4660
1997,2,89,3680
1997,2,90,3040
1997,2,91,2370
1997,2,92,1810
1997,2,93,1370
1997,2,94,1010
1997,2,95,2240
1997,3,0,56950
1997,3,1,57720
1997,3,2,58530
1997,3,3,59270
1997,3,4,60100
1997,3,5,61780
1997,3,6,62480
1997,3,7,60950
1997,3,8,59340
1997,3,9,57970
1997,3,10,55580
1997,3,11,55170
1997,3,12,54410
1997,3,13,53780
1997,3,14,53500
1997,3,15,54070
1997,3,16,55080
1997,3,17,54640
1997,3,18,53630
1997,3,19,53190
1997,3,20,54710
1997,3,21,54220
1997,3,22,55170
1997,3,23,55520
1997,3,24,56160
1997,3,25,57510
1997,3,26,57480
1997,3,27,57450
1997,3,28,57820
1997,3,29,57360
1997,3,30,57760
1997,3,31,58180
1997,3,32,59700
1997,3,33,62230
1997,3,34,63370
1997,3,35,63400
1997,3,36,62310
1997,3,37,60590
1997,3,38,59340
1997,3,39,57300
1997,3,40,56700
1997,3,41,55410
1997,3,42,54010
1997,3,43,52480
1997,3,44,51500
1997,3,45,50620
1997,3,46,50360
1997,3,47,50010
1997,3,48,49870
1997,3,49,49850
1997,3,50,47900
1997,3,51,41960
1997,3,52,39250
1997,3,53,36930
1997,3,54,35750
1997,3,55,37730
1997,3,56,37000
1997,3,57,33930
1997,3,58,31610
1997,3,59,30270
1997,3,60,29280
1997,3,61,27800
1997,3,62,27360
1997,3,63,26920
1997,3,64,27140
1997,3,65,27310
1997,3,66,27850
1997,3,67,27030
1997,3,68,26490
1997,3,69,25790
1997,3,70,25200
1997,3,71,24380
1997,3,72,23540
1997,3,73,22060
1997,3,74,21180
1997,3,75,20460
1997,3,76,19580
1997,3,77,16930
1997,3,78,14750
1997,3,79,14080
1997,3,80,13810
1997,3,81,12310
1997,3,82,11700
1997,3,83,10330
1997,3,84,9190
1997,3,85,7800
1997,3,86,6600
1997,3,87,5610
1997,3,88,4750
1997,3,89,3720
1997,3,90,3050
1997,3,91,2420
1997,3,92,1820
1997,3,93,1390
1997,3,94,1030
1997,3,95,2270
1997,4,0,56930
1997,4,1,57520
1997,4,2,58520
1997,4,3,58970
1997,4,4,60040
1997,4,5,61390
1997,4,6,62640
1997,4,7,61540
1997,4,8,59700
1997,4,9,58640
1997,4,10,56040
1997,4,11,55430
1997,4,12,54690
1997,4,13,53980
1997,4,14,53600
1997,4,15,53860
1997,4,16,55210
1997,4,17,54710
1997,4,18,54040
1997,4,19,52970
1997,4,20,54430
1997,4,21,54000
1997,4,22,54650
1997,4,23,55200
1997,4,24,55580
1997,4,25,57070
1997,4,26,57710
1997,4,27,57290
1997,4,28,58050
1997,4,29,57630
1997,4,30,57920
1997,4,31,58190
1997,4,32,59340
1997,4,33,61780
1997,4,34,63400
1997,4,35,63610
1997,4,36,62780
1997,4,37,61050
1997,4,38,59870
1997,4,39,57760
1997,4,40,56880
1997,4,41,55910
1997,4,42,54290
1997,4,43,53050
1997,4,44,51570
1997,4,45,50940
1997,4,46,50340
1997,4,47,50210
1997,4,48,49770
1997,4,49,49830
1997,4,50,49190
1997,4,51,42860
1997,4,52,39950
1997,4,53,37640
1997,4,54,35300
1997,4,55,37600
1997,4,56,37320
1997,4,57,34720
1997,4,58,32040
1997,4,59,30550
1997,4,60,29470
1997,4,61,28210
1997,4,62,27260
1997,4,63,27020
1997,4,64,26990
1997,4,65,27060
1997,4,66,27770
1997,4,67,27110
1997,4,68,26440
1997,4,69,25890
1997,4,70,25160
1997,4,71,24420
1997,4,72,23650
1997,4,73,22200
1997,4,74,21130
1997,4,75,20580
1997,4,76,19410
1997,4,77,17910
1997,4,78,14670
1997,4,79,14030
1997,4,80,13720
1997,4,81,12460
1997,4,82,11600
1997,4,83,10490
1997,4,84,9200
1997,4,85,8000
1997,4,86,6630
1997,4,87,5670
1997,4,88,4800
1997,4,89,3790
1997,4,90,3050
1997,4,91,2470
1997,4,92,1840
1997,4,93,1410
1997,4,94,1050
1997,4,95,2310
1998,1,0,57060
1998,1,1,57290
1998,1,2,58410
1998,1,3,58760
1998,1,4,60010
1998,1,5,60880
1998,1,6,62620
1998,1,7,62070
1998,1,8,60150
1998,1,9,59060
1998,1,10,56730
1998,1,11,55610
1998,1,12,54960
1998,1,13,54210
1998,1,14,53650
1998,1,15,53820
1998,1,16,55060
1998,1,17,54840
1998,1,18,54360
1998,1,19,52960
1998,1,20,53900
1998,1,21,53990
1998,1,22,54000
1998,1,23,54820
1998,1,24,55080
1998,1,25,56550
1998,1,26,57720
1998,1,27,57180
1998,1,28,58100
1998,1,29,57980
1998,1,30,57970
1998,1,31,58250
1998,1,32,59050
1998,1,33,61250
1998,1,34,63240
1998,1,35,63790
1998,1,36,63140
1998,1,37,61580
1998,1,38,60240
1998,1,39,58270
1998,1,40,57090
1998,1,41,56330
1998,1,42,54640
1998,1,43,53520
1998,1,44,51690
1998,1,45,51270
1998,1,46,50330
1998,1,47,50350
1998,1,48,49700
1998,1,49,49870
1998,1,50,49760
1998,1,51,44260
1998,1,52,40690
1998,1,53,38200
1998,1,54,35350
1998,1,55,37160
1998,1,56,37490
1998,1,57,35560
1998,1,58,32500
1998,1,59,30860
1998,1,60,29660
1998,1,61,28600
1998,1,62,27240
1998,1,63,27150
1998,1,64,26820
1998,1,65,26940
1998,1,66,27530
1998,1,67,27220
1998,1,68,26400
1998,1,69,25990
1998,1,70,25070
1998,1,71,24490
1998,1,72,23710
1998,1,73,22380
1998,1,74,21180
1998,1,75,20580
1998,1,76,19350
1998,1,77,18600
1998,1,78,14830
1998,1,79,14040
1998,1,80,13540
1998,1,81,12650
1998,1,82,11480
1998,1,83,10660
1998,1,84,9200
1998,1,85,8160
1998,1,86,6690
1998,1,87,5750
1998,1,88,4820
1998,1,89,3890
1998,1,90,3040
1998,1,91,2510
1998,1,92,1870
1998,1,93,1420
1998,1,94,1070
1998,1,95,2360
1998,2,0,57300
1998,2,1,57060
1998,2,2,58180
1998,2,3,58720
1998,2,4,59840
1998,2,5,60480
1998,2,6,62370
1998,2,7,62520
1998,2,8,60680
1998,2,9,59350
1998,2,10,57530
1998,2,11,55760
1998,2,12,55220
1998,2,13,54440
1998,2,14,53780
1998,2,15,53790
1998,2,16,54750
1998,2,17,55000
1998,2,18,54520
1998,2,19,53120
1998,2,20,53320
1998,2,21,53970
1998,2,22,53410
1998,2,23,54320
1998,2,24,54670
1998,2,25,55940
1998,2,26,57510
1998,2,27,57230
1998,2,28,58000
1998,2,29,58250
1998,2,30,58020
1998,2,31,58360
1998,2,32,58840
1998,2,33,60670
1998,2,34,62940
1998,2,35,63830
1998,2,36,63490
1998,2,37,62090
1998,2,38,60530
1998,2,39,58880
1998,2,40,57330
1998,2,41,56620
1998,2,42,55090
1998,2,43,53810
1998,2,44,52000
1998,2,45,51450
1998,2,46,50440
1998,2,47,50360
1998,2,48,49780
1998,2,49,49840
1998,2,50,49860
1998,2,51,46050
1998,2,52,41290
1998,2,53,38640
1998,2,54,35990
1998,2,55,36380
1998,2,56,37600
1998,2,57,36340
1998,2,58,33090
1998,2,59,31190
1998,2,60,29890
1998,2,61,28910
1998,2,62,27380
1998,2,63,27230
1998,2,64,26690
1998,2,65,26890
1998,2,66,27210
1998,2,67,27320
1998,2,68,26440
1998,2,69,25960
1998,2,70,25090
1998,2,71,24520
1998,2,72,23690
1998,2,73,22610
1998,2,74,21250
1998,2,75,20490
1998,2,76,19460
1998,2,77,18870
1998,2,78,15330
1998,2,79,14040
1998,2,80,13330
1998,2,81,12810
1998,2,82,11410
1998,2,83,10770
1998,2,84,9260
1998,2,85,8240
1998,2,86,6820
1998,2,87,5790
1998,2,88,4860
1998,2,89,3970
1998,2,90,3060
1998,2,91,2530
1998,2,92,1910
1998,2,93,1440
1998,2,94,1080
1998,2,95,2400
1998,3,0,57420
1998,3,1,56990
1998,3,2,57870
1998,3,3,58720
1998,3,4,59500
1998,3,5,60300
1998,3,6,61960
1998,3,7,62780
1998,3,8,61260
1998,3,9,59600
1998,3,10,58280
1998,3,11,56000
1998,3,12,55460
1998,3,13,54670
1998,3,14,53950
1998,3,15,53800
1998,3,16,54400
1998,3,17,55190
1998,3,18,54490
1998,3,19,53430
1998,3,20,52850
1998,3,21,53820
1998,3,22,52900
1998,3,23,53760
1998,3,24,54270
1998,3,25,55270
1998,3,26,57080
1998,3,27,57390
1998,3,28,57780
1998,3,29,58410
1998,3,30,58090
1998,3,31,58470
1998,3,32,58640
1998,3,33,60140
1998,3,34,62550
1998,3,35,63750
1998,3,36,63740
1998,3,37,62600
1998,3,38,60770
1998,3,39,59540
1998,3,40,57570
1998,3,41,56860
1998,3,42,55520
1998,3,43,54060
1998,3,44,52470
1998,3,45,51530
1998,3,46,50630
1998,3,47,50330
1998,3,48,49930
1998,3,49,49760
1998,3,50,49760
1998,3,51,47840
1998,3,52,41840
1998,3,53,39180
1998,3,54,36830
1998,3,55,35600
1998,3,56,37620
1998,3,57,36890
1998,3,58,33850
1998,3,59,31520
1998,3,60,30160
1998,3,61,29150
1998,3,62,27670
1998,3,63,27210
1998,3,64,26680
1998,3,65,26820
1998,3,66,26900
1998,3,67,27390
1998,3,68,26500
1998,3,69,25900
1998,3,70,25190
1998,3,71,24540
1998,3,72,23670
1998,3,73,22830
1998,3,74,21350
1998,3,75,20400
1998,3,76,19640
1998,3,77,18810
1998,3,78,16180
1998,3,79,13970
1998,3,80,13200
1998,3,81,12860
1998,3,82,11460
1998,3,83,10770
1998,3,84,9400
1998,3,85,8280
1998,3,86,6990
1998,3,87,5820
1998,3,88,4890
1998,3,89,4050
1998,3,90,3110
1998,3,91,2550
1998,3,92,1960
1998,3,93,1450
1998,3,94,1090
1998,3,95,2460
1998,4,0,57360
1998,4,1,56930
1998,4,2,57610
1998,4,3,58660
1998,4,4,59130
1998,4,5,60180
1998,4,6,61500
1998,4,7,62840
1998,4,8,61800
1998,4,9,59910
1998,4,10,58860
1998,4,11,56410
1998,4,12,55680
1998,4,13,54910
1998,4,14,54110
1998,4,15,53810
1998,4,16,54150
1998,4,17,55250
1998,4,18,54480
1998,4,19,53720
1998,4,20,52570
1998,4,21,53460
1998,4,22,52570
1998,4,23,53130
1998,4,24,53840
1998,4,25,54600
1998,4,26,56540
1998,4,27,57480
1998,4,28,57520
1998,4,29,58520
1998,4,30,58200
1998,4,31,58460
1998,4,32,58550
1998,4,33,59650
1998,4,34,61990
1998,4,35,63640
1998,4,36,63900
1998,4,37,63000
1998,4,38,61180
1998,4,39,59960
1998,4,40,57950
1998,4,41,57010
1998,4,42,55970
1998,4,43,54310
1998,4,44,52970
1998,4,45,51520
1998,4,46,50910
1998,4,47,50280
1998,4,48,50100
1998,4,49,49630
1998,4,50,49690
1998,4,51,49080
1998,4,52,42730
1998,4,53,39850
1998,4,54,37570
1998,4,55,35130
1998,4,56,37480
1998,4,57,37210
1998,4,58,34630
1998,4,59,31950
1998,4,60,30460
1998,4,61,29350
1998,4,62,28080
1998,4,63,27130
1998,4,64,26790
1998,4,65,26710
1998,4,66,26670
1998,4,67,27330
1998,4,68,26610
1998,4,69,25840
1998,4,70,25290
1998,4,71,24510
1998,4,72,23730
1998,4,73,22940
1998,4,74,21510
1998,4,75,20360
1998,4,76,19750
1998,4,77,18640
1998,4,78,17120
1998,4,79,13910
1998,4,80,13170
1998,4,81,12780
1998,4,82,11600
1998,4,83,10700
1998,4,84,9570
1998,4,85,8300
1998,4,86,7180
1998,4,87,5850
1998,4,88,4950
1998,4,89,4110
1998,4,90,3190
1998,4,91,2550
1998,4,92,2010
1998,4,93,1470
1998,4,94,1110
1998,4,95,2510
1999,1,0,57010
1999,1,1,57030
1999,1,2,57300
1999,1,3,58470
1999,1,4,58860
1999,1,5,60100
1999,1,6,60950
1999,1,7,62730
1999,1,8,62280
1999,1,9,60320
1999,1,10,59220
1999,1,11,57030
1999,1,12,55850
1999,1,13,55120
1999,1,14,54320
1999,1,15,53790
1999,1,16,54090
1999,1,17,55060
1999,1,18,54560
1999,1,19,53970
1999,1,20,52520
1999,1,21,52900
1999,1,22,52450
1999,1,23,52380
1999,1,24,53360
1999,1,25,53980
1999,1,26,55910
1999,1,27,57370
1999,1,28,57310
1999,1,29,58470
1999,1,30,58400
1999,1,31,58350
1999,1,32,58520
1999,1,33,59250
1999,1,34,61390
1999,1,35,63350
1999,1,36,64030
1999,1,37,63300
1999,1,38,61670
1999,1,39,60260
1999,1,40,58370
1999,1,41,57160
1999,1,42,56340
1999,1,43,54620
1999,1,44,53400
1999,1,45,51570
1999,1,46,51190
1999,1,47,50250
1999,1,48,50230
1999,1,49,49540
1999,1,50,49700
1999,1,51,49610
1999,1,52,44120
1999,1,53,40560
1999,1,54,38130
1999,1,55,35180
1999,1,56,37020
1999,1,57,37390
1999,1,58,35460
1999,1,59,32410
1999,1,60,30770
1999,1,61,29560
1999,1,62,28470
1999,1,63,27120
1999,1,64,26950
1999,1,65,26550
1999,1,66,26580
1999,1,67,27110
1999,1,68,26760
1999,1,69,25820
1999,1,70,25390
1999,1,71,24440
1999,1,72,23810
1999,1,73,23000
1999,1,74,21680
1999,1,75,20420
1999,1,76,19740
1999,1,77,18570
1999,1,78,17770
1999,1,79,14070
1999,1,80,13200
1999,1,81,12630
1999,1,82,11770
1999,1,83,10610
1999,1,84,9750
1999,1,85,8320
1999,1,86,7330
1999,1,87,5910
1999,1,88,5020
1999,1,89,4150
1999,1,90,3290
1999,1,91,2540
1999,1,92,2060
1999,1,93,1500
1999,1,94,1130
1999,1,95,2560
1999,2,0,56480
1999,2,1,57220
1999,2,2,57000
1999,2,3,58170
1999,2,4,58740
1999,2,5,59870
1999,2,6,60500
1999,2,7,62410
1999,2,8,62670
1999,2,9,60800
1999,2,10,59450
1999,2,11,57740
1999,2,12,56000
