state,age,year,dead,pop
Oklahoma,75-84,2001,9936,158473
Oklahoma,75-84,2002,10089,159695
Oklahoma,75-84,2003,10039,160477
Oklahoma,75-84,2004,9411,161202
Oklahoma,75-84,2005,9989,161620
Oklahoma,75-84,2006,9568,162817
Oklahoma,75-84,2007,9716,162714
Oklahoma,75-84,2008,9773,162830
Oklahoma,75-84,2009,9134,162693
Oklahoma,75-84,2010,9259,164335
Oklahoma,75-84,2011,9224,165953
Oklahoma,75-84,2012,9055,166241
Oklahoma,75-84,2013,9286,168643
Oklahoma,75-84,2014,9310,171741
Oklahoma,75-84,2015,9551,174624
Oklahoma,75-84,2016,9449,177678
Oklahoma,75-84,2017,9847,180725
Oklahoma,85+,1999,9521,56895
Oklahoma,85+,2000,9701,57175
Oklahoma,85+,2001,9444,56198
Oklahoma,85+,2002,9426,55435
Oklahoma,85+,2003,9633,55358
Oklahoma,85+,2004,9051,55135
Oklahoma,85+,2005,9512,55747
Oklahoma,85+,2006,9309,57278
Oklahoma,85+,2007,9380,58422
Oklahoma,85+,2008,9609,59610
Oklahoma,85+,2009,8955,61168
Oklahoma,85+,2010,9657,61912
Oklahoma,85+,2011,9828,64397
Oklahoma,85+,2012,9657,65560
Oklahoma,85+,2013,9997,66959
Oklahoma,85+,2014,9820,68092
Oklahoma,85+,2015,10170,69449
Oklahoma,85+,2016,9906,70570
Oklahoma,85+,2017,10461,71367
Oregon,0,1999,261,43923
Oregon,0,2000,255,44189
Oregon,0,2001,246,45629
Oregon,0,2002,260,44936
Oregon,0,2003,256,45225
Oregon,0,2004,251,44391
Oregon,0,2005,269,45313
Oregon,0,2006,267,46380
Oregon,0,2007,284,48445
Oregon,0,2008,253,47701
Oregon,0,2009,227,46701
Oregon,0,2010,225,46042
Oregon,0,2011,208,46460
Oregon,0,2012,240,45237
Oregon,0,2013,224,45258
Oregon,0,2014,234,45383
Oregon,0,2015,232,46266
Oregon,0,2016,211,46900
Oregon,0,2017,236,46616
Oregon,1-4,1999,49,177536
Oregon,1-4,2000,61,178816
Oregon,1-4,2001,39,178370
Oregon,1-4,2002,57,179913
Oregon,1-4,2003,70,180352
Oregon,1-4,2004,51,180127
Oregon,1-4,2005,47,180804
Oregon,1-4,2006,53,182254
Oregon,1-4,2007,45,184490
Oregon,1-4,2008,48,188352
Oregon,1-4,2009,35,190819
Oregon,1-4,2010,42,191514
Oregon,1-4,2011,53,190168
Oregon,1-4,2012,39,187279
Oregon,1-4,2013,39,184764
Oregon,1-4,2014,33,184080
Oregon,1-4,2015,28,184524
Oregon,1-4,2016,39,188900
Oregon,1-4,2017,50,189352
Oregon,5-14,1999,95,474759
Oregon,5-14,2000,76,476572
Oregon,5-14,2001,78,476782
Oregon,5-14,2002,82,477204
Oregon,5-14,2003,77,476268
Oregon,5-14,2004,76,472572
Oregon,5-14,2005,68,470263
Oregon,5-14,2006,78,472258
Oregon,5-14,2007,66,472864
Oregon,5-14,2008,63,475935
Oregon,5-14,2009,62,478107
Oregon,5-14,2010,52,479767
Oregon,5-14,2011,63,479689
Oregon,5-14,2012,60,480436
Oregon,5-14,2013,51,480554
Oregon,5-14,2014,57,481212
Oregon,5-14,2015,55,483459
Oregon,5-14,2016,56,484383
Oregon,5-14,2017,74,489255
Oregon,15-24,1999,292,469939
Oregon,15-24,2000,334,474833
Oregon,15-24,2001,303,485239
Oregon,15-24,2002,332,493652
Oregon,15-24,2003,346,497759
Oregon,15-24,2004,351,498466
Oregon,15-24,2005,341,502391
Oregon,15-24,2006,361,506289
Oregon,15-24,2007,326,509048
Oregon,15-24,2008,334,510555
Oregon,15-24,2009,293,510178
Oregon,15-24,2010,270,507908
Oregon,15-24,2011,299,511993
Oregon,15-24,2012,292,512676
Oregon,15-24,2013,292,514457
Oregon,15-24,2014,320,512226
Oregon,15-24,2015,301,512391
Oregon,15-24,2016,355,514122
Oregon,15-24,2017,341,511478
Oregon,25-34,1999,424,466884
Oregon,25-34,2000,387,470695
Oregon,25-34,2001,431,472656
Oregon,25-34,2002,443,478282
Oregon,25-34,2003,413,481061
Oregon,25-34,2004,393,479431
Oregon,25-34,2005,452,481819
Oregon,25-34,2006,438,488957
Oregon,25-34,2007,446,499535
Oregon,25-34,2008,419,509820
Oregon,25-34,2009,449,520329
Oregon,25-34,2010,409,524144
Oregon,25-34,2011,463,530505
Oregon,25-34,2012,481,533081
Oregon,25-34,2013,468,535780
Oregon,25-34,2014,493,544037
Oregon,25-34,2015,510,556974
Oregon,25-34,2016,551,574842
Oregon,25-34,2017,552,587032
Oregon,35-44,1999,926,533397
Oregon,35-44,2000,902,526574
Oregon,35-44,2001,909,520127
Oregon,35-44,2002,927,513540
Oregon,35-44,2003,938,506688
Oregon,35-44,2004,945,502400
Oregon,35-44,2005,888,503737
Oregon,35-44,2006,861,505786
Oregon,35-44,2007,833,505171
Oregon,35-44,2008,853,502739
Oregon,35-44,2009,805,500286
Oregon,35-44,2010,756,499525
Oregon,35-44,2011,805,500775
Oregon,35-44,2012,750,505748
Oregon,35-44,2013,750,511750
Oregon,35-44,2014,809,516534
Oregon,35-44,2015,839,524109
Oregon,35-44,2016,776,531899
Oregon,35-44,2017,858,547174
Oregon,45-54,1999,1849,494990
Oregon,45-54,2000,1838,507155
Oregon,45-54,2001,1979,527723
Oregon,45-54,2002,2067,532776
Oregon,45-54,2003,2100,538913
Oregon,45-54,2004,2139,541989
Oregon,45-54,2005,2193,546035
Oregon,45-54,2006,2220,550403
Oregon,45-54,2007,2276,551628
Oregon,45-54,2008,2163,548986
Oregon,45-54,2009,2197,543859
Oregon,45-54,2010,2127,539075
Oregon,45-54,2011,2044,530021
Oregon,45-54,2012,2043,520579
Oregon,45-54,2013,1951,513313
Oregon,45-54,2014,1972,512246
Oregon,45-54,2015,1965,515250
Oregon,45-54,2016,1964,515568
Oregon,45-54,2017,1807,515456
Oregon,55-64,1999,2646,295963
Oregon,55-64,2000,2697,304388
Oregon,55-64,2001,2870,318978
Oregon,55-64,2002,3051,345146
Oregon,55-64,2003,3297,366967
Oregon,55-64,2004,3156,388633
Oregon,55-64,2005,3363,412758
Oregon,55-64,2006,3518,436836
Oregon,55-64,2007,3677,457934
Oregon,55-64,2008,3769,476616
Oregon,55-64,2009,4044,495581
Oregon,55-64,2010,4009,509566
Oregon,55-64,2011,4198,529187
Oregon,55-64,2012,4225,532698
Oregon,55-64,2013,4405,536794
Oregon,55-64,2014,4534,540634
Oregon,55-64,2015,4532,545128
Oregon,55-64,2016,4539,547973
Oregon,55-64,2017,4608,547596
Oregon,65-74,1999,5211,220102
Oregon,65-74,2000,5039,219342
Oregon,65-74,2001,5055,219501
Oregon,65-74,2002,5091,221293
Oregon,65-74,2003,4983,224691
Oregon,65-74,2004,4781,229390
Oregon,65-74,2005,4818,235327
Oregon,65-74,2006,4781,243942
Oregon,65-74,2007,4805,253626
Oregon,65-74,2008,5017,267162
Oregon,65-74,2009,5007,280741
Oregon,65-74,2010,5138,290041
Oregon,65-74,2011,5359,305265
Oregon,65-74,2012,5555,330757
Oregon,65-74,2013,6068,353003
Oregon,65-74,2014,6229,374008
Oregon,65-74,2015,6760,395106
Oregon,65-74,2016,6949,415647
Oregon,65-74,2017,7167,431723
Oregon,75-84,1999,9067,160263
Oregon,75-84,2000,9116,161404
Oregon,75-84,2001,9172,163704
Oregon,75-84,2002,9364,166182
Oregon,75-84,2003,8968,167030
Oregon,75-84,2004,8824,167905
Oregon,75-84,2005,8685,168620
Oregon,75-84,2006,8577,168721
Oregon,75-84,2007,8405,168069
Oregon,75-84,2008,8344,166903
Oregon,75-84,2009,7896,165663
Oregon,75-84,2010,7899,165620
Oregon,75-84,2011,7987,166799
Oregon,75-84,2012,7657,168729
Oregon,75-84,2013,8009,171570
Oregon,75-84,2014,7865,176339
Oregon,75-84,2015,8326,181441
Oregon,75-84,2016,8214,187977
Oregon,75-84,2017,8682,193659
Oregon,85+,1999,8602,56185
Oregon,85+,2000,8846,57431
Oregon,85+,2001,9076,59228
Oregon,85+,2002,9444,60500
Oregon,85+,2003,9463,62422
Oregon,85+,2004,9343,64159
Oregon,85+,2005,9965,66135
Oregon,85+,2006,10226,69057
Oregon,85+,2007,10237,71607
Oregon,85+,2008,10704,73979
Oregon,85+,2009,10621,76336
Oregon,85+,2010,10963,77872
Oregon,85+,2011,11309,80997
Oregon,85+,2012,11417,82133
Oregon,85+,2013,11682,82822
Oregon,85+,2014,11605,83540
Oregon,85+,2015,12157,84329
Oregon,85+,2016,12124,85254
Oregon,85+,2017,12249,83435
Pennsylvania,0,1999,1058,140732
Pennsylvania,0,2000,1039,141431
Pennsylvania,0,2001,1033,144877
Pennsylvania,0,2002,1091,141144
Pennsylvania,0,2003,1070,142682
Pennsylvania,0,2004,1049,144015
Pennsylvania,0,2005,1061,142248
Pennsylvania,0,2006,1138,144516
Pennsylvania,0,2007,1139,147687
Pennsylvania,0,2008,1100,147162
Pennsylvania,0,2009,1052,144233
Pennsylvania,0,2010,1039,141550
Pennsylvania,0,2011,935,143032
Pennsylvania,0,2012,991,140868
Pennsylvania,0,2013,938,142561
Pennsylvania,0,2014,838,141898
Pennsylvania,0,2015,862,141872
Pennsylvania,0,2016,857,140495
Pennsylvania,0,2017,841,138354
Pennsylvania,1-4,1999,183,591206
Pennsylvania,1-4,2000,161,586373
Pennsylvania,1-4,2001,180,575324
Pennsylvania,1-4,2002,159,576556
Pennsylvania,1-4,2003,163,576046
Pennsylvania,1-4,2004,164,578311
Pennsylvania,1-4,2005,172,579917
Pennsylvania,1-4,2006,154,576959
Pennsylvania,1-4,2007,165,579034
Pennsylvania,1-4,2008,165,582469
Pennsylvania,1-4,2009,140,585991
Pennsylvania,1-4,2010,128,587988
Pennsylvania,1-4,2011,135,580854
Pennsylvania,1-4,2012,145,578835
Pennsylvania,1-4,2013,114,573343
Pennsylvania,1-4,2014,130,573186
Pennsylvania,1-4,2015,129,573047
Pennsylvania,1-4,2016,150,571270
Pennsylvania,1-4,2017,111,570475
Pennsylvania,5-14,1999,293,1695037
Pennsylvania,5-14,2000,287,1691794
Pennsylvania,5-14,2001,270,1677335
Pennsylvania,5-14,2002,294,1661335
Pennsylvania,5-14,2003,255,1643219
Pennsylvania,5-14,2004,248,1622496
Pennsylvania,5-14,2005,244,1598226
Pennsylvania,5-14,2006,227,1584175
Pennsylvania,5-14,2007,223,1568918
Pennsylvania,5-14,2008,187,1557084
Pennsylvania,5-14,2009,188,1549812
Pennsylvania,5-14,2010,180,1544786
Pennsylvania,5-14,2011,190,1533139
Pennsylvania,5-14,2012,179,1527450
Pennsylvania,5-14,2013,170,1518107
Pennsylvania,5-14,2014,151,1507711
Pennsylvania,5-14,2015,180,1496122
Pennsylvania,5-14,2016,193,1486119
Pennsylvania,5-14,2017,187,1484107
Pennsylvania,15-24,1999,1293,1589025
Pennsylvania,15-24,2000,1233,1597072
Pennsylvania,15-24,2001,1347,1629523
Pennsylvania,15-24,2002,1393,1656251
Pennsylvania,15-24,2003,1407,1681792
Pennsylvania,15-24,2004,1358,1701550
Pennsylvania,15-24,2005,1505,1723068
Pennsylvania,15-24,2006,1471,1745555
Pennsylvania,15-24,2007,1382,1758553
Pennsylvania,15-24,2008,1358,1766166
Pennsylvania,15-24,2009,1223,1777306
Pennsylvania,15-24,2010,1321,1779212
Pennsylvania,15-24,2011,1308,1770524
Pennsylvania,15-24,2012,1345,1756001
Pennsylvania,15-24,2013,1243,1726198
Pennsylvania,15-24,2014,1217,1704507
Pennsylvania,15-24,2015,1268,1683766
Pennsylvania,15-24,2016,1401,1664519
Pennsylvania,15-24,2017,1476,1647958
Pennsylvania,25-34,1999,1662,1589669
Pennsylvania,25-34,2000,1659,1560486
Pennsylvania,25-34,2001,1555,1514109
Pennsylvania,25-34,2002,1630,1493954
Pennsylvania,25-34,2003,1569,1485351
Pennsylvania,25-34,2004,1577,1476744
Pennsylvania,25-34,2005,1657,1468043
Pennsylvania,25-34,2006,1765,1460972
Pennsylvania,25-34,2007,1677,1464778
Pennsylvania,25-34,2008,1680,1480932
Pennsylvania,25-34,2009,1730,1498783
Pennsylvania,25-34,2010,1653,1511119
Pennsylvania,25-34,2011,1949,1547015
Pennsylvania,25-34,2012,1941,1576531
Pennsylvania,25-34,2013,1914,1611833
Pennsylvania,25-34,2014,1973,1640158
Pennsylvania,25-34,2015,2349,1663067
Pennsylvania,25-34,2016,2830,1677711
Pennsylvania,25-34,2017,3076,1688589
Pennsylvania,35-44,1999,3815,1957775
Pennsylvania,35-44,2000,3869,1948076
Pennsylvania,35-44,2001,3836,1921049
Pennsylvania,35-44,2002,3904,1887796
Pennsylvania,35-44,2003,3674,1851432
Pennsylvania,35-44,2004,3623,1817800
Pennsylvania,35-44,2005,3500,1789121
Pennsylvania,35-44,2006,3510,1763952
Pennsylvania,35-44,2007,3119,1732534
Pennsylvania,35-44,2008,3087,1692869
Pennsylvania,35-44,2009,2979,1647361
Pennsylvania,35-44,2010,2825,1615669
Pennsylvania,35-44,2011,2870,1576123
Pennsylvania,35-44,2012,2803,1549892
Pennsylvania,35-44,2013,2836,1529401
Pennsylvania,35-44,2014,2773,1512781
Pennsylvania,35-44,2015,2869,1499308
Pennsylvania,35-44,2016,3286,1481167
Pennsylvania,35-44,2017,3470,1485441
Pennsylvania,45-54,1999,6877,1659066
Pennsylvania,45-54,2000,7182,1705032
Pennsylvania,45-54,2001,7564,1775122
Pennsylvania,45-54,2002,7521,1792738
Pennsylvania,45-54,2003,7597,1824279
Pennsylvania,45-54,2004,7709,1857366
Pennsylvania,45-54,2005,8037,1887459
Pennsylvania,45-54,2006,7925,1914680
Pennsylvania,45-54,2007,7793,1929914
Pennsylvania,45-54,2008,7923,1937827
Pennsylvania,45-54,2009,8098,1943598
Pennsylvania,45-54,2010,7900,1940404
Pennsylvania,45-54,2011,7881,1915798
Pennsylvania,45-54,2012,7522,1880836
Pennsylvania,45-54,2013,7399,1840179
Pennsylvania,45-54,2014,7277,1804769
Pennsylvania,45-54,2015,7409,1773653
Pennsylvania,45-54,2016,7376,1735172
Pennsylvania,45-54,2017,7175,1699108
Pennsylvania,55-64,1999,11442,1120735
Pennsylvania,55-64,2000,11493,1131625
Pennsylvania,55-64,2001,11399,1152727
Pennsylvania,55-64,2002,11667,1219528
Pennsylvania,55-64,2003,12018,1272073
Pennsylvania,55-64,2004,12051,1322301
Pennsylvania,55-64,2005,12541,1374904
Pennsylvania,55-64,2006,12745,1427051
Pennsylvania,55-64,2007,13068,1477670
Pennsylvania,55-64,2008,13155,1518364
Pennsylvania,55-64,2009,13470,1573126
Pennsylvania,55-64,2010,13647,1622344
Pennsylvania,55-64,2011,14599,1694836
Pennsylvania,55-64,2012,14268,1710262
Pennsylvania,55-64,2013,14735,1740849
Pennsylvania,55-64,2014,15142,1767678
Pennsylvania,55-64,2015,15456,1791880
Pennsylvania,55-64,2016,15678,1804053
Pennsylvania,55-64,2017,15902,1811818
Pennsylvania,65-74,1999,24839,982084
Pennsylvania,65-74,2000,23534,969272
Pennsylvania,65-74,2001,22849,947556
Pennsylvania,65-74,2002,21948,930983
Pennsylvania,65-74,2003,21305,917611
Pennsylvania,65-74,2004,20444,908362
Pennsylvania,65-74,2005,19893,900628
Pennsylvania,65-74,2006,19005,901501
Pennsylvania,65-74,2007,18489,912321
Pennsylvania,65-74,2008,19196,941536
Pennsylvania,65-74,2009,18920,966040
Pennsylvania,65-74,2010,19181,979538
Pennsylvania,65-74,2011,19328,999936
Pennsylvania,65-74,2012,19951,1062996
Pennsylvania,65-74,2013,20683,1110501
Pennsylvania,65-74,2014,21343,1152669
Pennsylvania,65-74,2015,22485,1196628
Pennsylvania,65-74,2016,22958,1237006
Pennsylvania,65-74,2017,23623,1279284
Pennsylvania,75-84,1999,41633,706241
Pennsylvania,75-84,2000,42215,712326
Pennsylvania,75-84,2001,41374,719871
Pennsylvania,75-84,2002,41280,725059
Pennsylvania,75-84,2003,41211,727719
Pennsylvania,75-84,2004,39848,725290
Pennsylvania,75-84,2005,39626,721731
Pennsylvania,75-84,2006,37376,716384
Pennsylvania,75-84,2007,36711,707974
Pennsylvania,75-84,2008,36540,696409
Pennsylvania,75-84,2009,34691,681169
Pennsylvania,75-84,2010,33286,674093
Pennsylvania,75-84,2011,33293,665290
Pennsylvania,75-84,2012,32114,657813
Pennsylvania,75-84,2013,32086,651434
Pennsylvania,75-84,2014,31106,650623
Pennsylvania,75-84,2015,31374,649332
Pennsylvania,75-84,2016,30846,652247
Pennsylvania,75-84,2017,31434,664974
Pennsylvania,85+,1999,37176,232235
Pennsylvania,85+,2000,38129,237567
Pennsylvania,85+,2001,38304,241477
Pennsylvania,85+,2002,39327,245687
Pennsylvania,85+,2003,39487,252454
Pennsylvania,85+,2004,39534,256487
Pennsylvania,85+,2005,41282,264645
Pennsylvania,85+,2006,40206,275064
Pennsylvania,85+,2007,41322,284554
Pennsylvania,85+,2008,43059,291467
Pennsylvania,85+,2009,42274,299439
Pennsylvania,85+,2010,43425,305676
Pennsylvania,85+,2011,45746,316339
Pennsylvania,85+,2012,45711,322052
Pennsylvania,85+,2013,47002,329395
Pennsylvania,85+,2014,46463,331229
Pennsylvania,85+,2015,48194,333828
Pennsylvania,85+,2016,47437,334468
Pennsylvania,85+,2017,48329,335429
Pennsylvania,NS,1999,12,
Pennsylvania,NS,2000,12,
Pennsylvania,NS,2001,18,
Pennsylvania,NS,2003,13,
Pennsylvania,NS,2004,35,
Pennsylvania,NS,2005,14,
Pennsylvania,NS,2006,17,
Pennsylvania,NS,2007,16,
Pennsylvania,NS,2008,12,
Pennsylvania,NS,2009,15,
Pennsylvania,NS,2010,11,
Pennsylvania,NS,2012,11,
Pennsylvania,NS,2014,21,
Pennsylvania,NS,2015,23,
Pennsylvania,NS,2016,28,
Pennsylvania,NS,2017,32,
Rhode Island,0,1999,71,12244
Rhode Island,0,2000,79,12206
Rhode Island,0,2001,86,12464
Rhode Island,0,2002,90,12338
Rhode Island,0,2003,88,12641
Rhode Island,0,2004,68,12993
Rhode Island,0,2005,82,12003
Rhode Island,0,2006,76,11875
Rhode Island,0,2007,91,12094
Rhode Island,0,2008,71,11796
Rhode Island,0,2009,71,11033
Rhode Island,0,2010,79,10959
Rhode Island,0,2011,70,11009
Rhode Island,0,2012,71,10729
Rhode Island,0,2013,70,10912
Rhode Island,0,2014,48,10981
Rhode Island,0,2015,62,11065
Rhode Island,0,2016,62,10846
Rhode Island,0,2017,66,10923
Rhode Island,1-4,1999,12,52027
Rhode Island,1-4,2001,16,50996
Rhode Island,1-4,2003,10,50648
Rhode Island,1-4,2004,13,50125
Rhode Island,1-4,2005,15,49662
Rhode Island,1-4,2006,11,48411
Rhode Island,1-4,2010,10,46489
Rhode Island,1-4,2015,11,44063
Rhode Island,5-14,1999,25,142317
Rhode Island,5-14,2000,25,143275
Rhode Island,5-14,2001,13,143488
Rhode Island,5-14,2002,21,143099
Rhode Island,5-14,2003,16,142048
Rhode Island,5-14,2005,22,135594
Rhode Island,5-14,2006,18,131945
Rhode Island,5-14,2007,11,128989
Rhode Island,5-14,2008,18,126948
Rhode Island,5-14,2009,20,125320
Rhode Island,5-14,2010,10,124264
Rhode Island,5-14,2011,13,122798
Rhode Island,5-14,2012,17,121631
Rhode Island,5-14,2013,10,120434
Rhode Island,5-14,2014,12,119018
Rhode Island,5-14,2016,14,115687
Rhode Island,5-14,2017,12,114981
Rhode Island,15-24,1999,70,143500
Rhode Island,15-24,2000,89,147258
Rhode Island,15-24,2001,84,151338
Rhode Island,15-24,2002,83,154975
Rhode Island,15-24,2003,102,156141
Rhode Island,15-24,2004,91,158682
Rhode Island,15-24,2005,77,160268
Rhode Island,15-24,2006,84,161905
Rhode Island,15-24,2007,72,162011
Rhode Island,15-24,2008,78,162179
Rhode Island,15-24,2009,82,163213
Rhode Island,15-24,2010,67,162213
Rhode Island,15-24,2011,58,161793
Rhode Island,15-24,2012,59,160236
Rhode Island,15-24,2013,67,156875
Rhode Island,15-24,2014,68,156068
Rhode Island,15-24,2015,84,153492
Rhode Island,15-24,2016,73,152362
Rhode Island,15-24,2017,71,151326
Rhode Island,25-34,1999,104,143663
Rhode Island,25-34,2000,98,140326
Rhode Island,25-34,2001,125,137032
Rhode Island,25-34,2002,107,136219
Rhode Island,25-34,2003,154,136066
Rhode Island,25-34,2004,97,135243
Rhode Island,25-34,2005,82,131683
Rhode Island,25-34,2006,100,128875
Rhode Island,25-34,2007,104,126899
Rhode Island,25-34,2008,105,127188
Rhode Island,25-34,2009,99,126651
Rhode Island,25-34,2010,111,126962
Rhode Island,25-34,2011,118,128813
Rhode Island,25-34,2012,118,131184
Rhode Island,25-34,2013,122,135303
Rhode Island,25-34,2014,142,138771
Rhode Island,25-34,2015,173,141516
Rhode Island,25-34,2016,165,143107
Rhode Island,25-34,2017,170,145146
Rhode Island,35-44,1999,306,169805
Rhode Island,35-44,2000,309,170310
Rhode Island,35-44,2001,303,169880
Rhode Island,35-44,2002,310,168597
Rhode Island,35-44,2003,315,166646
Rhode Island,35-44,2004,251,163972
Rhode Island,35-44,2005,266,160411
Rhode Island,35-44,2006,238,155795
Rhode Island,35-44,2007,236,150924
Rhode Island,35-44,2008,239,145423
Rhode Island,35-44,2009,220,140223
Rhode Island,35-44,2010,212,136860
Rhode Island,35-44,2011,202,132072
Rhode Island,35-44,2012,195,128947
Rhode Island,35-44,2013,194,126471
Rhode Island,35-44,2014,194,125259
Rhode Island,35-44,2015,193,124128
Rhode Island,35-44,2016,227,122946
Rhode Island,35-44,2017,236,123492
Rhode Island,45-54,1999,482,137211
Rhode Island,45-54,2000,513,141863
Rhode Island,45-54,2001,562,148366
Rhode Island,45-54,2002,557,150219
Rhode Island,45-54,2003,593,153478
Rhode Island,45-54,2004,610,156031
Rhode Island,45-54,2005,575,157832
Rhode Island,45-54,2006,609,159996
Rhode Island,45-54,2007,576,161203
Rhode Island,45-54,2008,613,162107
Rhode Island,45-54,2009,623,162676
Rhode Island,45-54,2010,592,162350
Rhode Island,45-54,2011,559,159963
Rhode Island,45-54,2012,540,157715
Rhode Island,45-54,2013,612,155104
Rhode Island,45-54,2014,579,152630
Rhode Island,45-54,2015,523,149831
Rhode Island,45-54,2016,524,146757
Rhode Island,45-54,2017,492,143400
Rhode Island,55-64,1999,790,86875
Rhode Island,55-64,2000,775,88989
Rhode Island,55-64,2001,795,92134
Rhode Island,55-64,2002,916,98687
Rhode Island,55-64,2003,851,103626
Rhode Island,55-64,2004,867,108229
Rhode Island,55-64,2005,914,112190
Rhode Island,55-64,2006,908,116178
Rhode Island,55-64,2007,976,119726
Rhode Island,55-64,2008,971,122375
Rhode Island,55-64,2009,970,126712
Rhode Island,55-64,2010,1000,130589
Rhode Island,55-64,2011,1083,135676
Rhode Island,55-64,2012,1027,136882
Rhode Island,55-64,2013,1084,139878
Rhode Island,55-64,2014,1069,142384
Rhode Island,55-64,2015,1161,144825
Rhode Island,55-64,2016,1163,146895
Rhode Island,55-64,2017,1151,148578
Rhode Island,65-74,1999,1733,75002
Rhode Island,65-74,2000,1664,73684
Rhode Island,65-74,2001,1642,71718
Rhode Island,65-74,2002,1555,70024
Rhode Island,65-74,2003,1471,68871
Rhode Island,65-74,2004,1449,68002
Rhode Island,65-74,2005,1390,67147
Rhode Island,65-74,2006,1307,66896
Rhode Island,65-74,2007,1273,67877
Rhode Island,65-74,2008,1317,70415
Rhode Island,65-74,2009,1255,72518
Rhode Island,65-74,2010,1328,73879
Rhode Island,65-74,2011,1283,76485
Rhode Island,65-74,2012,1355,82035
Rhode Island,65-74,2013,1485,86137
Rhode Island,65-74,2014,1495,89651
Rhode Island,65-74,2015,1549,93354
Rhode Island,65-74,2016,1527,96933
Rhode Island,65-74,2017,1730,100410
Rhode Island,75-84,1999,3028,57256
Rhode Island,75-84,2000,3188,57821
Rhode Island,75-84,2001,3144,58437
Rhode Island,75-84,2002,3234,58907
Rhode Island,75-84,2003,3058,58631
Rhode Island,75-84,2004,2962,58427
Rhode Island,75-84,2005,2960,57527
Rhode Island,75-84,2006,2852,56664
Rhode Island,75-84,2007,2734,54910
Rhode Island,75-84,2008,2665,53604
Rhode Island,75-84,2009,2494,52255
Rhode Island,75-84,2010,2514,51252
Rhode Island,75-84,2011,2351,50150
Rhode Island,75-84,2012,2168,49030
