age,cause,state,date,dead
0-64,C00-C97,Massachusetts,2019-03,272
0-64,C00-C97,Michigan,2019-03,526
0-64,C00-C97,Minnesota,2019-03,223
0-64,C00-C97,Mississippi,2019-03,172
0-64,C00-C97,Missouri,2019-03,358
0-64,C00-C97,Montana,2019-03,44
0-64,C00-C97,Nebraska,2019-03,75
0-64,C00-C97,Nevada,2019-03,137
0-64,C00-C97,New Hampshire,2019-03,66
0-64,C00-C97,New Jersey,2019-03,358
0-64,C00-C97,New Mexico,2019-03,81
0-64,C00-C97,New York,2019-03,770
0-64,C00-C97,North Carolina,2019-03,538
0-64,C00-C97,North Dakota,2019-03,20
0-64,C00-C97,Ohio,2019-03,629
0-64,C00-C97,Oklahoma,2019-03,223
0-64,C00-C97,Oregon,2019-03,191
0-64,C00-C97,Pennsylvania,2019-03,641
0-64,C00-C97,Rhode Island,2019-03,46
0-64,C00-C97,South Carolina,2019-03,277
0-64,C00-C97,South Dakota,2019-03,35
0-64,C00-C97,Tennessee,2019-03,392
0-64,C00-C97,Texas,2019-03,1202
0-64,C00-C97,Utah,2019-03,104
0-64,C00-C97,Vermont,2019-03,38
0-64,C00-C97,Virginia,2019-03,356
0-64,C00-C97,Washington,2019-03,328
0-64,C00-C97,West Virginia,2019-03,130
0-64,C00-C97,Wisconsin,2019-03,248
0-64,C00-C97,Wyoming,2019-03,20
0-64,C00-C97,Alabama,2019-04,245
0-64,C00-C97,Alaska,2019-04,21
0-64,C00-C97,Arizona,2019-04,255
0-64,C00-C97,Arkansas,2019-04,151
0-64,C00-C97,California,2019-04,1439
0-64,C00-C97,Colorado,2019-04,198
0-64,C00-C97,Connecticut,2019-04,127
0-64,C00-C97,Delaware,2019-04,38
0-64,C00-C97,District of Columbia,2019-04,32
0-64,C00-C97,Florida,2019-04,987
0-64,C00-C97,Georgia,2019-04,487
0-64,C00-C97,Hawaii,2019-04,54
0-64,C00-C97,Idaho,2019-04,63
0-64,C00-C97,Illinois,2019-04,527
0-64,C00-C97,Indiana,2019-04,323
0-64,C00-C97,Iowa,2019-04,146
0-64,C00-C97,Kansas,2019-04,131
0-64,C00-C97,Kentucky,2019-04,271
0-64,C00-C97,Louisiana,2019-04,236
0-64,C00-C97,Maine,2019-04,70
0-64,C00-C97,Maryland,2019-04,265
0-64,C00-C97,Massachusetts,2019-04,249
0-64,C00-C97,Michigan,2019-04,471
0-64,C00-C97,Minnesota,2019-04,236
0-64,C00-C97,Mississippi,2019-04,194
0-64,C00-C97,Missouri,2019-04,309
0-64,C00-C97,Montana,2019-04,36
0-64,C00-C97,Nebraska,2019-04,80
0-64,C00-C97,Nevada,2019-04,153
0-64,C00-C97,New Hampshire,2019-04,70
0-64,C00-C97,New Jersey,2019-04,339
0-64,C00-C97,New Mexico,2019-04,74
0-64,C00-C97,New York,2019-04,797
0-64,C00-C97,North Carolina,2019-04,508
0-64,C00-C97,North Dakota,2019-04,31
0-64,C00-C97,Ohio,2019-04,575
0-64,C00-C97,Oklahoma,2019-04,210
0-64,C00-C97,Oregon,2019-04,195
0-64,C00-C97,Pennsylvania,2019-04,621
0-64,C00-C97,Rhode Island,2019-04,47
0-64,C00-C97,South Carolina,2019-04,276
0-64,C00-C97,South Dakota,2019-04,35
0-64,C00-C97,Tennessee,2019-04,378
0-64,C00-C97,Texas,2019-04,1127
0-64,C00-C97,Utah,2019-04,75
0-64,C00-C97,Vermont,2019-04,33
0-64,C00-C97,Virginia,2019-04,361
0-64,C00-C97,Washington,2019-04,314
0-64,C00-C97,West Virginia,2019-04,109
0-64,C00-C97,Wisconsin,2019-04,241
0-64,C00-C97,Wyoming,2019-04,22
0-64,C00-C97,Alabama,2019-05,289
0-64,C00-C97,Alaska,2019-05,23
0-64,C00-C97,Arizona,2019-05,286
0-64,C00-C97,Arkansas,2019-05,168
0-64,C00-C97,California,2019-05,1479
0-64,C00-C97,Colorado,2019-05,200
0-64,C00-C97,Connecticut,2019-05,127
0-64,C00-C97,Delaware,2019-05,48
0-64,C00-C97,District of Columbia,2019-05,31
0-64,C00-C97,Florida,2019-05,1072
0-64,C00-C97,Georgia,2019-05,519
0-64,C00-C97,Hawaii,2019-05,52
0-64,C00-C97,Idaho,2019-05,61
0-64,C00-C97,Illinois,2019-05,584
0-64,C00-C97,Indiana,2019-05,360
0-64,C00-C97,Iowa,2019-05,138
0-64,C00-C97,Kansas,2019-05,143
0-64,C00-C97,Kentucky,2019-05,259
0-64,C00-C97,Louisiana,2019-05,265
0-64,C00-C97,Maine,2019-05,72
0-64,C00-C97,Maryland,2019-05,259
0-64,C00-C97,Massachusetts,2019-05,244
0-64,C00-C97,Michigan,2019-05,530
0-64,C00-C97,Minnesota,2019-05,229
0-64,C00-C97,Mississippi,2019-05,186
0-64,C00-C97,Missouri,2019-05,331
0-64,C00-C97,Montana,2019-05,38
0-64,C00-C97,Nebraska,2019-05,77
0-64,C00-C97,Nevada,2019-05,115
0-64,C00-C97,New Hampshire,2019-05,73
0-64,C00-C97,New Jersey,2019-05,325
0-64,C00-C97,New Mexico,2019-05,103
0-64,C00-C97,New York,2019-05,816
0-64,C00-C97,North Carolina,2019-05,518
0-64,C00-C97,North Dakota,2019-05,35
0-64,C00-C97,Ohio,2019-05,609
0-64,C00-C97,Oklahoma,2019-05,242
0-64,C00-C97,Oregon,2019-05,185
0-64,C00-C97,Pennsylvania,2019-05,601
0-64,C00-C97,Rhode Island,2019-05,60
0-64,C00-C97,South Carolina,2019-05,288
0-64,C00-C97,South Dakota,2019-05,33
0-64,C00-C97,Tennessee,2019-05,396
0-64,C00-C97,Texas,2019-05,1144
0-64,C00-C97,Utah,2019-05,97
0-64,C00-C97,Vermont,2019-05,31
0-64,C00-C97,Virginia,2019-05,369
0-64,C00-C97,Washington,2019-05,331
0-64,C00-C97,West Virginia,2019-05,143
0-64,C00-C97,Wisconsin,2019-05,270
0-64,C00-C97,Wyoming,2019-05,22
0-64,C00-C97,Alabama,2019-06,260
0-64,C00-C97,Alaska,2019-06,22
0-64,C00-C97,Arizona,2019-06,271
0-64,C00-C97,Arkansas,2019-06,151
0-64,C00-C97,California,2019-06,1346
0-64,C00-C97,Colorado,2019-06,199
0-64,C00-C97,Connecticut,2019-06,130
0-64,C00-C97,Delaware,2019-06,38
0-64,C00-C97,District of Columbia,2019-06,20
0-64,C00-C97,Florida,2019-06,1023
0-64,C00-C97,Georgia,2019-06,487
0-64,C00-C97,Hawaii,2019-06,49
0-64,C00-C97,Idaho,2019-06,55
0-64,C00-C97,Illinois,2019-06,576
0-64,C00-C97,Indiana,2019-06,361
0-64,C00-C97,Iowa,2019-06,133
0-64,C00-C97,Kansas,2019-06,137
0-64,C00-C97,Kentucky,2019-06,286
0-64,C00-C97,Louisiana,2019-06,258
0-64,C00-C97,Maine,2019-06,77
0-64,C00-C97,Maryland,2019-06,262
0-64,C00-C97,Massachusetts,2019-06,276
0-64,C00-C97,Michigan,2019-06,497
0-64,C00-C97,Minnesota,2019-06,206
0-64,C00-C97,Mississippi,2019-06,176
0-64,C00-C97,Missouri,2019-06,291
0-64,C00-C97,Montana,2019-06,44
0-64,C00-C97,Nebraska,2019-06,93
0-64,C00-C97,Nevada,2019-06,117
0-64,C00-C97,New Hampshire,2019-06,65
0-64,C00-C97,New Jersey,2019-06,370
0-64,C00-C97,New Mexico,2019-06,75
0-64,C00-C97,New York,2019-06,796
0-64,C00-C97,North Carolina,2019-06,512
0-64,C00-C97,North Dakota,2019-06,26
0-64,C00-C97,Ohio,2019-06,601
0-64,C00-C97,Oklahoma,2019-06,202
0-64,C00-C97,Oregon,2019-06,158
0-64,C00-C97,Pennsylvania,2019-06,614
0-64,C00-C97,Rhode Island,2019-06,51
0-64,C00-C97,South Carolina,2019-06,272
0-64,C00-C97,South Dakota,2019-06,33
0-64,C00-C97,Tennessee,2019-06,399
0-64,C00-C97,Texas,2019-06,1127
0-64,C00-C97,Utah,2019-06,73
0-64,C00-C97,Vermont,2019-06,32
0-64,C00-C97,Virginia,2019-06,392
0-64,C00-C97,Washington,2019-06,300
0-64,C00-C97,West Virginia,2019-06,140
0-64,C00-C97,Wisconsin,2019-06,277
0-64,C00-C97,Wyoming,2019-06,17
0-64,C00-C97,Alabama,2019-07,248
0-64,C00-C97,Alaska,2019-07,27
0-64,C00-C97,Arizona,2019-07,281
0-64,C00-C97,Arkansas,2019-07,155
0-64,C00-C97,California,2019-07,1393
0-64,C00-C97,Colorado,2019-07,201
0-64,C00-C97,Connecticut,2019-07,153
0-64,C00-C97,Delaware,2019-07,44
0-64,C00-C97,District of Columbia,2019-07,28
0-64,C00-C97,Florida,2019-07,1039
0-64,C00-C97,Georgia,2019-07,486
0-64,C00-C97,Hawaii,2019-07,43
0-64,C00-C97,Idaho,2019-07,52
0-64,C00-C97,Illinois,2019-07,571
0-64,C00-C97,Indiana,2019-07,357
0-64,C00-C97,Iowa,2019-07,139
0-64,C00-C97,Kansas,2019-07,135
0-64,C00-C97,Kentucky,2019-07,282
0-64,C00-C97,Louisiana,2019-07,276
0-64,C00-C97,Maine,2019-07,88
0-64,C00-C97,Maryland,2019-07,301
0-64,C00-C97,Massachusetts,2019-07,298
0-64,C00-C97,Michigan,2019-07,524
0-64,C00-C97,Minnesota,2019-07,234
0-64,C00-C97,Mississippi,2019-07,200
0-64,C00-C97,Missouri,2019-07,351
0-64,C00-C97,Montana,2019-07,50
0-64,C00-C97,Nebraska,2019-07,85
0-64,C00-C97,Nevada,2019-07,127
0-64,C00-C97,New Hampshire,2019-07,71
0-64,C00-C97,New Jersey,2019-07,373
0-64,C00-C97,New Mexico,2019-07,89
0-64,C00-C97,New York,2019-07,792
0-64,C00-C97,North Carolina,2019-07,474
0-64,C00-C97,North Dakota,2019-07,28
0-64,C00-C97,Ohio,2019-07,622
0-64,C00-C97,Oklahoma,2019-07,243
0-64,C00-C97,Oregon,2019-07,179
0-64,C00-C97,Pennsylvania,2019-07,589
0-64,C00-C97,Rhode Island,2019-07,56
0-64,C00-C97,South Carolina,2019-07,246
0-64,C00-C97,South Dakota,2019-07,38
0-64,C00-C97,Tennessee,2019-07,372
0-64,C00-C97,Texas,2019-07,1151
0-64,C00-C97,Utah,2019-07,91
0-64,C00-C97,Vermont,2019-07,24
0-64,C00-C97,Virginia,2019-07,370
0-64,C00-C97,Washington,2019-07,312
0-64,C00-C97,West Virginia,2019-07,99
0-64,C00-C97,Wisconsin,2019-07,254
0-64,C00-C97,Wyoming,2019-07,33
0-64,C00-C97,Alabama,2019-08,288
0-64,C00-C97,Alaska,2019-08,28
0-64,C00-C97,Arizona,2019-08,290
0-64,C00-C97,Arkansas,2019-08,160
0-64,C00-C97,California,2019-08,1397
0-64,C00-C97,Colorado,2019-08,165
0-64,C00-C97,Connecticut,2019-08,141
0-64,C00-C97,Delaware,2019-08,52
0-64,C00-C97,District of Columbia,2019-08,32
0-64,C00-C97,Florida,2019-08,1002
0-64,C00-C97,Georgia,2019-08,467
0-64,C00-C97,Hawaii,2019-08,55
0-64,C00-C97,Idaho,2019-08,75
0-64,C00-C97,Illinois,2019-08,542
0-64,C00-C97,Indiana,2019-08,330
0-64,C00-C97,Iowa,2019-08,142
0-64,C00-C97,Kansas,2019-08,132
0-64,C00-C97,Kentucky,2019-08,270
0-64,C00-C97,Louisiana,2019-08,259
0-64,C00-C97,Maine,2019-08,76
0-64,C00-C97,Maryland,2019-08,282
0-64,C00-C97,Massachusetts,2019-08,280
0-64,C00-C97,Michigan,2019-08,498
0-64,C00-C97,Minnesota,2019-08,223
0-64,C00-C97,Mississippi,2019-08,180
0-64,C00-C97,Missouri,2019-08,332
0-64,C00-C97,Montana,2019-08,31
0-64,C00-C97,Nebraska,2019-08,90
0-64,C00-C97,Nevada,2019-08,133
0-64,C00-C97,New Hampshire,2019-08,61
0-64,C00-C97,New Jersey,2019-08,341
0-64,C00-C97,New Mexico,2019-08,91
0-64,C00-C97,New York,2019-08,821
0-64,C00-C97,North Carolina,2019-08,451
0-64,C00-C97,North Dakota,2019-08,22
0-64,C00-C97,Ohio,2019-08,623
0-64,C00-C97,Oklahoma,2019-08,198
0-64,C00-C97,Oregon,2019-08,183
0-64,C00-C97,Pennsylvania,2019-08,652
0-64,C00-C97,Rhode Island,2019-08,45
0-64,C00-C97,South Carolina,2019-08,264
0-64,C00-C97,South Dakota,2019-08,47
0-64,C00-C97,Tennessee,2019-08,408
0-64,C00-C97,Texas,2019-08,1182
0-64,C00-C97,Utah,2019-08,72
0-64,C00-C97,Vermont,2019-08,30
0-64,C00-C97,Virginia,2019-08,375
0-64,C00-C97,Washington,2019-08,293
0-64,C00-C97,West Virginia,2019-08,120
0-64,C00-C97,Wisconsin,2019-08,294
0-64,C00-C97,Wyoming,2019-08,18
0-64,C00-C97,Alabama,2019-09,245
0-64,C00-C97,Alaska,2019-09,30
0-64,C00-C97,Arizona,2019-09,261
0-64,C00-C97,Arkansas,2019-09,158
0-64,C00-C97,California,2019-09,1414
0-64,C00-C97,Colorado,2019-09,181
0-64,C00-C97,Connecticut,2019-09,119
0-64,C00-C97,Delaware,2019-09,63
0-64,C00-C97,District of Columbia,2019-09,33
0-64,C00-C97,Florida,2019-09,971
0-64,C00-C97,Georgia,2019-09,480
0-64,C00-C97,Hawaii,2019-09,59
0-64,C00-C97,Idaho,2019-09,63
0-64,C00-C97,Illinois,2019-09,550
0-64,C00-C97,Indiana,2019-09,319
0-64,C00-C97,Iowa,2019-09,155
0-64,C00-C97,Kansas,2019-09,146
0-64,C00-C97,Kentucky,2019-09,282
0-64,C00-C97,Louisiana,2019-09,242
0-64,C00-C97,Maine,2019-09,69
0-64,C00-C97,Maryland,2019-09,254
0-64,C00-C97,Massachusetts,2019-09,252
0-64,C00-C97,Michigan,2019-09,476
0-64,C00-C97,Minnesota,2019-09,215
0-64,C00-C97,Mississippi,2019-09,191
0-64,C00-C97,Missouri,2019-09,313
0-64,C00-C97,Montana,2019-09,30
0-64,C00-C97,Nebraska,2019-09,67
0-64,C00-C97,Nevada,2019-09,107
0-64,C00-C97,New Hampshire,2019-09,59
0-64,C00-C97,New Jersey,2019-09,335
0-64,C00-C97,New Mexico,2019-09,87
0-64,C00-C97,New York,2019-09,750
0-64,C00-C97,North Carolina,2019-09,490
0-64,C00-C97,North Dakota,2019-09,23
0-64,C00-C97,Ohio,2019-09,618
0-64,C00-C97,Oklahoma,2019-09,223
0-64,C00-C97,Oregon,2019-09,180
0-64,C00-C97,Pennsylvania,2019-09,609
0-64,C00-C97,Rhode Island,2019-09,47
0-64,C00-C97,South Carolina,2019-09,238
0-64,C00-C97,South Dakota,2019-09,33
0-64,C00-C97,Tennessee,2019-09,356
0-64,C00-C97,Texas,2019-09,1105
0-64,C00-C97,Utah,2019-09,62
0-64,C00-C97,Vermont,2019-09,37
0-64,C00-C97,Virginia,2019-09,354
0-64,C00-C97,Washington,2019-09,294
0-64,C00-C97,West Virginia,2019-09,120
0-64,C00-C97,Wisconsin,2019-09,249
0-64,C00-C97,Wyoming,2019-09,33
0-64,C00-C97,Alabama,2019-10,260
0-64,C00-C97,Alaska,2019-10,15
0-64,C00-C97,Arizona,2019-10,286
0-64,C00-C97,Arkansas,2019-10,168
0-64,C00-C97,California,2019-10,1453
0-64,C00-C97,Colorado,2019-10,188
0-64,C00-C97,Connecticut,2019-10,144
0-64,C00-C97,Delaware,2019-10,38
0-64,C00-C97,District of Columbia,2019-10,23
0-64,C00-C97,Florida,2019-10,1006
0-64,C00-C97,Georgia,2019-10,489
0-64,C00-C97,Hawaii,2019-10,65
0-64,C00-C97,Idaho,2019-10,70
0-64,C00-C97,Illinois,2019-10,567
0-64,C00-C97,Indiana,2019-10,361
0-64,C00-C97,Iowa,2019-10,152
0-64,C00-C97,Kansas,2019-10,143
0-64,C00-C97,Kentucky,2019-10,266
0-64,C00-C97,Louisiana,2019-10,245
0-64,C00-C97,Maine,2019-10,81
0-64,C00-C97,Maryland,2019-10,260
0-64,C00-C97,Massachusetts,2019-10,242
0-64,C00-C97,Michigan,2019-10,519
0-64,C00-C97,Minnesota,2019-10,226
0-64,C00-C97,Mississippi,2019-10,197
0-64,C00-C97,Missouri,2019-10,298
0-64,C00-C97,Montana,2019-10,54
0-64,C00-C97,Nebraska,2019-10,89
0-64,C00-C97,Nevada,2019-10,125
0-64,C00-C97,New Hampshire,2019-10,72
0-64,C00-C97,New Jersey,2019-10,343
0-64,C00-C97,New Mexico,2019-10,84
0-64,C00-C97,New York,2019-10,777
0-64,C00-C97,North Carolina,2019-10,527
0-64,C00-C97,North Dakota,2019-10,35
0-64,C00-C97,Ohio,2019-10,633
0-64,C00-C97,Oklahoma,2019-10,219
0-64,C00-C97,Oregon,2019-10,191
0-64,C00-C97,Pennsylvania,2019-10,628
0-64,C00-C97,Rhode Island,2019-10,40
0-64,C00-C97,South Carolina,2019-10,272
0-64,C00-C97,South Dakota,2019-10,45
0-64,C00-C97,Tennessee,2019-10,365
0-64,C00-C97,Texas,2019-10,1218
0-64,C00-C97,Utah,2019-10,79
0-64,C00-C97,Vermont,2019-10,39
0-64,C00-C97,Virginia,2019-10,369
0-64,C00-C97,Washington,2019-10,289
0-64,C00-C97,West Virginia,2019-10,117
0-64,C00-C97,Wisconsin,2019-10,240
0-64,C00-C97,Wyoming,2019-10,26
0-64,C00-C97,Alabama,2019-11,245
0-64,C00-C97,Alaska,2019-11,40
0-64,C00-C97,Arizona,2019-11,269
0-64,C00-C97,Arkansas,2019-11,173
0-64,C00-C97,California,2019-11,1384
0-64,C00-C97,Colorado,2019-11,184
0-64,C00-C97,Connecticut,2019-11,147
0-64,C00-C97,Delaware,2019-11,54
0-64,C00-C97,District of Columbia,2019-11,32
0-64,C00-C97,Florida,2019-11,911
0-64,C00-C97,Georgia,2019-11,462
0-64,C00-C97,Hawaii,2019-11,61
0-64,C00-C97,Idaho,2019-11,56
0-64,C00-C97,Illinois,2019-11,552
0-64,C00-C97,Indiana,2019-11,329
0-64,C00-C97,Iowa,2019-11,124
0-64,C00-C97,Kansas,2019-11,140
0-64,C00-C97,Kentucky,2019-11,252
0-64,C00-C97,Louisiana,2019-11,248
0-64,C00-C97,Maine,2019-11,73
0-64,C00-C97,Maryland,2019-11,294
0-64,C00-C97,Massachusetts,2019-11,263
0-64,C00-C97,Michigan,2019-11,491
0-64,C00-C97,Minnesota,2019-11,237
0-64,C00-C97,Mississippi,2019-11,179
0-64,C00-C97,Missouri,2019-11,314
0-64,C00-C97,Montana,2019-11,43
0-64,C00-C97,Nebraska,2019-11,69
0-64,C00-C97,Nevada,2019-11,116
0-64,C00-C97,New Hampshire,2019-11,66
0-64,C00-C97,New Jersey,2019-11,343
0-64,C00-C97,New Mexico,2019-11,87
0-64,C00-C97,New York,2019-11,786
0-64,C00-C97,North Carolina,2019-11,473
0-64,C00-C97,North Dakota,2019-11,27
0-64,C00-C97,Ohio,2019-11,649
0-64,C00-C97,Oklahoma,2019-11,219
0-64,C00-C97,Oregon,2019-11,173
0-64,C00-C97,Pennsylvania,2019-11,638
0-64,C00-C97,Rhode Island,2019-11,48
0-64,C00-C97,South Carolina,2019-11,269
0-64,C00-C97,South Dakota,2019-11,40
0-64,C00-C97,Tennessee,2019-11,355
0-64,C00-C97,Texas,2019-11,1198
0-64,C00-C97,Utah,2019-11,85
0-64,C00-C97,Vermont,2019-11,30
0-64,C00-C97,Virginia,2019-11,375
0-64,C00-C97,Washington,2019-11,291
0-64,C00-C97,West Virginia,2019-11,129
0-64,C00-C97,Wisconsin,2019-11,266
0-64,C00-C97,Wyoming,2019-11,26
0-64,C00-C97,Alabama,2019-12,240
0-64,C00-C97,Alaska,2019-12,29
0-64,C00-C97,Arizona,2019-12,282
0-64,C00-C97,Arkansas,2019-12,142
0-64,C00-C97,California,2019-12,1416
0-64,C00-C97,Colorado,2019-12,200
0-64,C00-C97,Connecticut,2019-12,150
0-64,C00-C97,Delaware,2019-12,39
0-64,C00-C97,District of Columbia,2019-12,28
0-64,C00-C97,Florida,2019-12,1010
0-64,C00-C97,Georgia,2019-12,474
0-64,C00-C97,Hawaii,2019-12,54
0-64,C00-C97,Idaho,2019-12,74
0-64,C00-C97,Illinois,2019-12,590
0-64,C00-C97,Indiana,2019-12,319
0-64,C00-C97,Iowa,2019-12,146
0-64,C00-C97,Kansas,2019-12,132
0-64,C00-C97,Kentucky,2019-12,278
0-64,C00-C97,Louisiana,2019-12,272
0-64,C00-C97,Maine,2019-12,83
0-64,C00-C97,Maryland,2019-12,271
0-64,C00-C97,Massachusetts,2019-12,289
0-64,C00-C97,Michigan,2019-12,516
0-64,C00-C97,Minnesota,2019-12,222
0-64,C00-C97,Mississippi,2019-12,187
0-64,C00-C97,Missouri,2019-12,287
0-64,C00-C97,Montana,2019-12,51
0-64,C00-C97,Nebraska,2019-12,72
0-64,C00-C97,Nevada,2019-12,121
0-64,C00-C97,New Hampshire,2019-12,68
0-64,C00-C97,New Jersey,2019-12,348
0-64,C00-C97,New Mexico,2019-12,90
0-64,C00-C97,New York,2019-12,840
0-64,C00-C97,North Carolina,2019-12,492
0-64,C00-C97,North Dakota,2019-12,36
0-64,C00-C97,Ohio,2019-12,608
0-64,C00-C97,Oklahoma,2019-12,220
0-64,C00-C97,Oregon,2019-12,182
0-64,C00-C97,Pennsylvania,2019-12,663
0-64,C00-C97,Rhode Island,2019-12,57
0-64,C00-C97,South Carolina,2019-12,239
0-64,C00-C97,South Dakota,2019-12,43
0-64,C00-C97,Tennessee,2019-12,420
0-64,C00-C97,Texas,2019-12,1138
0-64,C00-C97,Utah,2019-12,85
0-64,C00-C97,Vermont,2019-12,33
0-64,C00-C97,Virginia,2019-12,370
0-64,C00-C97,Washington,2019-12,291
0-64,C00-C97,West Virginia,2019-12,107
0-64,C00-C97,Wisconsin,2019-12,232
0-64,C00-C97,Wyoming,2019-12,32
0-64,C00-C97,Alabama,2020-01,271
0-64,C00-C97,Alaska,2020-01,38
0-64,C00-C97,Arizona,2020-01,295
0-64,C00-C97,Arkansas,2020-01,179
0-64,C00-C97,California,2020-01,1443
0-64,C00-C97,Colorado,2020-01,209
0-64,C00-C97,Connecticut,2020-01,144
0-64,C00-C97,Delaware,2020-01,38
0-64,C00-C97,District of Columbia,2020-01,25
0-64,C00-C97,Florida,2020-01,1030
0-64,C00-C97,Georgia,2020-01,483
0-64,C00-C97,Hawaii,2020-01,39
0-64,C00-C97,Idaho,2020-01,73
0-64,C00-C97,Illinois,2020-01,586
0-64,C00-C97,Indiana,2020-01,336
0-64,C00-C97,Iowa,2020-01,138
0-64,C00-C97,Kansas,2020-01,134
0-64,C00-C97,Kentucky,2020-01,259
0-64,C00-C97,Louisiana,2020-01,268
0-64,C00-C97,Maine,2020-01,82
0-64,C00-C97,Maryland,2020-01,281
0-64,C00-C97,Massachusetts,2020-01,279
0-64,C00-C97,Michigan,2020-01,510
0-64,C00-C97,Minnesota,2020-01,252
0-64,C00-C97,Mississippi,2020-01,205
0-64,C00-C97,Missouri,2020-01,302
0-64,C00-C97,Montana,2020-01,45
0-64,C00-C97,Nebraska,2020-01,86
0-64,C00-C97,Nevada,2020-01,150
0-64,C00-C97,New Hampshire,2020-01,72
0-64,C00-C97,New Jersey,2020-01,364
0-64,C00-C97,New Mexico,2020-01,79
0-64,C00-C97,New York,2020-01,832
0-64,C00-C97,North Carolina,2020-01,533
0-64,C00-C97,North Dakota,2020-01,37
0-64,C00-C97,Ohio,2020-01,647
0-64,C00-C97,Oklahoma,2020-01,211
0-64,C00-C97,Oregon,2020-01,185
0-64,C00-C97,Pennsylvania,2020-01,680
0-64,C00-C97,Rhode Island,2020-01,30
0-64,C00-C97,South Carolina,2020-01,294
0-64,C00-C97,South Dakota,2020-01,53
0-64,C00-C97,Tennessee,2020-01,418
0-64,C00-C97,Texas,2020-01,1249
0-64,C00-C97,Utah,2020-01,99
0-64,C00-C97,Vermont,2020-01,25
0-64,C00-C97,Virginia,2020-01,407
0-64,C00-C97,Washington,2020-01,316
0-64,C00-C97,West Virginia,2020-01,115
0-64,C00-C97,Wisconsin,2020-01,278
0-64,C00-C97,Wyoming,2020-01,23
0-64,C00-C97,Alabama,2020-02,294
0-64,C00-C97,Alaska,2020-02,26
0-64,C00-C97,Arizona,2020-02,264
0-64,C00-C97,Arkansas,2020-02,150
0-64,C00-C97,California,2020-02,1421
0-64,C00-C97,Colorado,2020-02,179
0-64,C00-C97,Connecticut,2020-02,131
0-64,C00-C97,Delaware,2020-02,40
0-64,C00-C97,District of Columbia,2020-02,27
0-64,C00-C97,Florida,2020-02,931
0-64,C00-C97,Georgia,2020-02,484
0-64,C00-C97,Hawaii,2020-02,51
0-64,C00-C97,Idaho,2020-02,62
0-64,C00-C97,Illinois,2020-02,550
0-64,C00-C97,Indiana,2020-02,383
0-64,C00-C97,Iowa,2020-02,127
0-64,C00-C97,Kansas,2020-02,147
0-64,C00-C97,Kentucky,2020-02,285
0-64,C00-C97,Louisiana,2020-02,246
0-64,C00-C97,Maine,2020-02,75
0-64,C00-C97,Maryland,2020-02,258
0-64,C00-C97,Massachusetts,2020-02,237
0-64,C00-C97,Michigan,2020-02,470
0-64,C00-C97,Minnesota,2020-02,214
0-64,C00-C97,Mississippi,2020-02,176
0-64,C00-C97,Missouri,2020-02,277
0-64,C00-C97,Montana,2020-02,47
0-64,C00-C97,Nebraska,2020-02,86
0-64,C00-C97,Nevada,2020-02,119
0-64,C00-C97,New Hampshire,2020-02,55
0-64,C00-C97,New Jersey,2020-02,343
0-64,C00-C97,New Mexico,2020-02,71
0-64,C00-C97,New York,2020-02,769
0-64,C00-C97,North Carolina,2020-02,462
0-64,C00-C97,North Dakota,2020-02,33
0-64,C00-C97,Ohio,2020-02,556
0-64,C00-C97,Oklahoma,2020-02,211
0-64,C00-C97,Oregon,2020-02,157
0-64,C00-C97,Pennsylvania,2020-02,610
0-64,C00-C97,Rhode Island,2020-02,52
0-64,C00-C97,South Carolina,2020-02,250
0-64,C00-C97,South Dakota,2020-02,37
0-64,C00-C97,Tennessee,2020-02,362
0-64,C00-C97,Texas,2020-02,1122
0-64,C00-C97,Utah,2020-02,77
0-64,C00-C97,Vermont,2020-02,29
0-64,C00-C97,Virginia,2020-02,388
0-64,C00-C97,Washington,2020-02,257
0-64,C00-C97,West Virginia,2020-02,120
0-64,C00-C97,Wisconsin,2020-02,245
0-64,C00-C97,Wyoming,2020-02,26
0-64,C00-C97,Alabama,2020-03,276
0-64,C00-C97,Alaska,2020-03,23
0-64,C00-C97,Arizona,2020-03,251
0-64,C00-C97,Arkansas,2020-03,167
0-64,C00-C97,California,2020-03,1468
0-64,C00-C97,Colorado,2020-03,190
0-64,C00-C97,Connecticut,2020-03,143
0-64,C00-C97,Delaware,2020-03,47
0-64,C00-C97,District of Columbia,2020-03,33
0-64,C00-C97,Florida,2020-03,1002
0-64,C00-C97,Georgia,2020-03,492
0-64,C00-C97,Hawaii,2020-03,54
0-64,C00-C97,Idaho,2020-03,59
0-64,C00-C97,Illinois,2020-03,568
0-64,C00-C97,Indiana,2020-03,360
0-64,C00-C97,Iowa,2020-03,147
0-64,C00-C97,Kansas,2020-03,120
0-64,C00-C97,Kentucky,2020-03,285
0-64,C00-C97,Louisiana,2020-03,242
0-64,C00-C97,Maine,2020-03,82
0-64,C00-C97,Maryland,2020-03,286
0-64,C00-C97,Massachusetts,2020-03,271
0-64,C00-C97,Michigan,2020-03,471
0-64,C00-C97,Minnesota,2020-03,229
0-64,C00-C97,Mississippi,2020-03,208
0-64,C00-C97,Missouri,2020-03,293
0-64,C00-C97,Montana,2020-03,53
0-64,C00-C97,Nebraska,2020-03,78
0-64,C00-C97,Nevada,2020-03,105
0-64,C00-C97,New Hampshire,2020-03,67
0-64,C00-C97,New Jersey,2020-03,378
