date,type,age,reports,dead
2021-07-20,Moderna,65,124,5
2021-07-20,Moderna,85,16,3
2021-07-20,Pfizer,,96,0
2021-07-20,Pfizer,12,42,0
2021-07-20,Pfizer,18,2440,9
2021-07-20,Pfizer,2,2,0
2021-07-20,Pfizer,65,486,20
2021-07-20,Pfizer,85,92,15
2021-07-21,AstraZeneca,,38,0
2021-07-21,AstraZeneca,18,332,2
2021-07-21,AstraZeneca,65,131,4
2021-07-21,AstraZeneca,85,3,0
2021-07-21,Moderna,,37,0
2021-07-21,Moderna,12,1,0
2021-07-21,Moderna,18,722,7
2021-07-21,Moderna,65,121,10
2021-07-21,Moderna,85,13,3
2021-07-21,Pfizer,,224,2
2021-07-21,Pfizer,12,26,0
2021-07-21,Pfizer,18,1492,5
2021-07-21,Pfizer,2,2,0
2021-07-21,Pfizer,65,274,9
2021-07-21,Pfizer,85,31,2
2021-07-22,AstraZeneca,,54,0
2021-07-22,AstraZeneca,18,392,7
2021-07-22,AstraZeneca,65,111,2
2021-07-22,AstraZeneca,85,4,0
2021-07-22,Janssen,18,2,0
2021-07-22,Moderna,,33,0
2021-07-22,Moderna,12,1,0
2021-07-22,Moderna,18,536,4
2021-07-22,Moderna,65,88,18
2021-07-22,Moderna,85,16,8
2021-07-22,Pfizer,,170,4
2021-07-22,Pfizer,0,1,0
2021-07-22,Pfizer,12,27,0
2021-07-22,Pfizer,18,1705,5
2021-07-22,Pfizer,2,1,0
2021-07-22,Pfizer,65,288,14
2021-07-22,Pfizer,85,58,15
2021-07-23,AstraZeneca,,45,0
2021-07-23,AstraZeneca,12,1,0
2021-07-23,AstraZeneca,18,461,9
2021-07-23,AstraZeneca,65,144,11
2021-07-23,AstraZeneca,85,11,4
2021-07-23,Janssen,18,1,0
2021-07-23,Moderna,,27,0
2021-07-23,Moderna,18,502,0
2021-07-23,Moderna,65,72,1
2021-07-23,Moderna,85,9,2
2021-07-23,Pfizer,,162,1
2021-07-23,Pfizer,12,20,0
2021-07-23,Pfizer,18,1392,5
2021-07-23,Pfizer,2,1,0
2021-07-23,Pfizer,65,257,7
2021-07-23,Pfizer,85,54,6
2021-07-24,AstraZeneca,,234,5
2021-07-24,AstraZeneca,18,777,9
2021-07-24,AstraZeneca,2,1,0
2021-07-24,AstraZeneca,65,173,14
2021-07-24,AstraZeneca,85,5,2
2021-07-24,Moderna,,1,0
2021-07-24,Moderna,18,65,0
2021-07-24,Moderna,65,9,0
2021-07-24,Moderna,85,1,0
2021-07-24,Pfizer,,3,0
2021-07-24,Pfizer,12,3,0
2021-07-24,Pfizer,18,179,0
2021-07-24,Pfizer,65,39,1
2021-07-24,Pfizer,85,4,1
2021-07-25,AstraZeneca,,2,0
2021-07-25,AstraZeneca,18,38,0
2021-07-25,AstraZeneca,2,1,0
2021-07-25,AstraZeneca,65,11,0
2021-07-25,Moderna,,1,0
2021-07-25,Moderna,18,369,0
2021-07-25,Moderna,65,3,0
2021-07-25,Pfizer,,37,0
2021-07-25,Pfizer,12,14,0
2021-07-25,Pfizer,18,588,0
2021-07-25,Pfizer,65,43,1
2021-07-25,Pfizer,85,4,0
2021-07-26,AstraZeneca,,33,1
2021-07-26,AstraZeneca,18,366,7
2021-07-26,AstraZeneca,2,1,0
2021-07-26,AstraZeneca,65,118,2
2021-07-26,AstraZeneca,85,7,1
2021-07-26,Janssen,18,1,0
2021-07-26,Moderna,,39,0
2021-07-26,Moderna,18,419,2
2021-07-26,Moderna,65,66,1
2021-07-26,Moderna,85,3,0
2021-07-26,Pfizer,,190,1
2021-07-26,Pfizer,12,20,0
2021-07-26,Pfizer,18,1280,0
2021-07-26,Pfizer,2,2,0
2021-07-26,Pfizer,65,271,7
2021-07-26,Pfizer,85,49,6
2021-07-27,AstraZeneca,,40,0
2021-07-27,AstraZeneca,0,1,0
2021-07-27,AstraZeneca,18,376,2
2021-07-27,AstraZeneca,65,120,2
2021-07-27,AstraZeneca,85,6,0
2021-07-27,Moderna,,42,0
2021-07-27,Moderna,18,453,0
2021-07-27,Moderna,65,69,1
2021-07-27,Moderna,85,4,1
2021-07-27,Pfizer,,141,1
2021-07-27,Pfizer,12,14,0
2021-07-27,Pfizer,18,1425,3
2021-07-27,Pfizer,2,2,0
2021-07-27,Pfizer,65,267,6
2021-07-27,Pfizer,85,46,6
2021-07-28,AstraZeneca,,106,4
2021-07-28,AstraZeneca,0,39,0
2021-07-28,AstraZeneca,18,4337,7
2021-07-28,AstraZeneca,2,9,0
2021-07-28,AstraZeneca,3,14,0
2021-07-28,AstraZeneca,65,382,18
2021-07-28,AstraZeneca,85,16,2
2021-07-28,Janssen,18,1,0
2021-07-28,Moderna,,46,4
2021-07-28,Moderna,0,3,0
2021-07-28,Moderna,12,2,0
2021-07-28,Moderna,18,946,5
2021-07-28,Moderna,2,2,0
2021-07-28,Moderna,3,1,0
2021-07-28,Moderna,65,152,2
2021-07-28,Moderna,85,9,1
2021-07-28,Pfizer,,236,19
2021-07-28,Pfizer,0,5,0
2021-07-28,Pfizer,12,38,0
2021-07-28,Pfizer,18,3020,22
2021-07-28,Pfizer,2,1,0
2021-07-28,Pfizer,3,2,0
2021-07-28,Pfizer,65,819,47
2021-07-28,Pfizer,85,170,16
2021-07-29,AstraZeneca,,38,2
2021-07-29,AstraZeneca,12,1,0
2021-07-29,AstraZeneca,18,523,5
2021-07-29,AstraZeneca,65,173,3
2021-07-29,AstraZeneca,85,8,0
2021-07-29,Moderna,,18,2
2021-07-29,Moderna,0,1,0
2021-07-29,Moderna,12,1,0
2021-07-29,Moderna,18,572,5
2021-07-29,Moderna,65,87,5
2021-07-29,Moderna,85,6,1
2021-07-29,Pfizer,,136,3
2021-07-29,Pfizer,0,1,0
2021-07-29,Pfizer,12,36,1
2021-07-29,Pfizer,18,1486,9
2021-07-29,Pfizer,2,2,0
2021-07-29,Pfizer,65,377,24
2021-07-29,Pfizer,85,75,12
2021-07-30,AstraZeneca,,43,0
2021-07-30,AstraZeneca,0,1,0
2021-07-30,AstraZeneca,18,527,6
2021-07-30,AstraZeneca,65,171,4
2021-07-30,AstraZeneca,85,9,1
2021-07-30,Moderna,,19,0
2021-07-30,Moderna,18,513,2
2021-07-30,Moderna,65,65,4
2021-07-30,Moderna,85,14,2
2021-07-30,Pfizer,,175,0
2021-07-30,Pfizer,0,1,0
2021-07-30,Pfizer,12,22,0
2021-07-30,Pfizer,18,1361,11
2021-07-30,Pfizer,2,3,0
2021-07-30,Pfizer,65,293,11
2021-07-30,Pfizer,85,40,11
2021-07-31,AstraZeneca,,210,2
2021-07-31,AstraZeneca,18,505,6
2021-07-31,AstraZeneca,2,1,0
2021-07-31,AstraZeneca,65,140,11
2021-07-31,AstraZeneca,85,10,3
2021-07-31,Moderna,,2,0
2021-07-31,Moderna,18,77,1
2021-07-31,Moderna,65,4,0
2021-07-31,Moderna,85,1,1
2021-07-31,Pfizer,,4,0
2021-07-31,Pfizer,12,6,0
2021-07-31,Pfizer,18,232,1
2021-07-31,Pfizer,65,22,0
2021-07-31,Pfizer,85,7,1
2021-08-01,AstraZeneca,,2,0
2021-08-01,AstraZeneca,18,18,0
2021-08-01,AstraZeneca,65,10,0
2021-08-01,Moderna,,1,0
2021-08-01,Moderna,18,50,0
2021-08-01,Moderna,65,1,0
2021-08-01,Pfizer,,8,0
2021-08-01,Pfizer,12,2,0
2021-08-01,Pfizer,18,133,0
2021-08-01,Pfizer,65,7,0
2021-08-01,Pfizer,85,1,0
2021-08-02,AstraZeneca,,66,0
2021-08-02,AstraZeneca,18,669,2
2021-08-02,AstraZeneca,2,1,0
2021-08-02,AstraZeneca,3,1,0
2021-08-02,AstraZeneca,65,126,7
2021-08-02,AstraZeneca,85,10,1
2021-08-02,Moderna,,24,2
2021-08-02,Moderna,12,1,0
2021-08-02,Moderna,18,478,4
2021-08-02,Moderna,65,91,4
2021-08-02,Moderna,85,7,3
2021-08-02,Pfizer,,160,1
2021-08-02,Pfizer,0,1,0
2021-08-02,Pfizer,12,43,0
2021-08-02,Pfizer,18,1469,6
2021-08-02,Pfizer,65,290,15
2021-08-02,Pfizer,85,60,12
2021-08-03,AstraZeneca,,44,0
2021-08-03,AstraZeneca,0,1,0
2021-08-03,AstraZeneca,18,601,2
2021-08-03,AstraZeneca,65,135,3
2021-08-03,AstraZeneca,85,11,1
2021-08-03,Moderna,,38,0
2021-08-03,Moderna,18,515,0
2021-08-03,Moderna,2,1,0
2021-08-03,Moderna,65,77,3
2021-08-03,Moderna,85,10,2
2021-08-03,Pfizer,,164,3
2021-08-03,Pfizer,12,35,0
2021-08-03,Pfizer,18,1462,7
2021-08-03,Pfizer,2,1,0
2021-08-03,Pfizer,3,1,0
2021-08-03,Pfizer,65,344,23
2021-08-03,Pfizer,85,67,23
2021-08-04,AstraZeneca,,56,0
2021-08-04,AstraZeneca,18,548,2
2021-08-04,AstraZeneca,3,1,0
2021-08-04,AstraZeneca,65,165,3
2021-08-04,AstraZeneca,85,5,1
2021-08-04,Janssen,18,1,0
2021-08-04,Janssen,65,1,0
2021-08-04,Moderna,,47,0
2021-08-04,Moderna,0,1,0
2021-08-04,Moderna,18,629,1
2021-08-04,Moderna,2,1,0
2021-08-04,Moderna,65,85,5
2021-08-04,Moderna,85,11,2
2021-08-04,Pfizer,,125,4
2021-08-04,Pfizer,12,37,0
2021-08-04,Pfizer,18,1465,11
2021-08-04,Pfizer,65,248,24
2021-08-04,Pfizer,85,48,24
2021-08-05,AstraZeneca,,78,0
2021-08-05,AstraZeneca,18,419,4
2021-08-05,AstraZeneca,2,1,0
2021-08-05,AstraZeneca,65,115,2
2021-08-05,AstraZeneca,85,4,3
2021-08-05,Janssen,18,1,0
2021-08-05,Moderna,,60,1
2021-08-05,Moderna,18,610,1
2021-08-05,Moderna,2,1,0
2021-08-05,Moderna,65,84,10
2021-08-05,Moderna,85,4,2
2021-08-05,Pfizer,,117,3
2021-08-05,Pfizer,0,1,0
2021-08-05,Pfizer,12,45,0
2021-08-05,Pfizer,18,1420,11
2021-08-05,Pfizer,2,2,0
2021-08-05,Pfizer,3,1,0
2021-08-05,Pfizer,65,263,34
2021-08-05,Pfizer,85,56,22
2021-08-06,AstraZeneca,,55,0
2021-08-06,AstraZeneca,18,450,2
2021-08-06,AstraZeneca,65,153,13
2021-08-06,AstraZeneca,85,3,2
2021-08-06,Moderna,,10,0
2021-08-06,Moderna,18,357,5
2021-08-06,Moderna,65,71,10
2021-08-06,Moderna,85,7,4
2021-08-06,Pfizer,,148,2
2021-08-06,Pfizer,12,37,0
2021-08-06,Pfizer,18,1536,7
2021-08-06,Pfizer,2,3,0
2021-08-06,Pfizer,65,319,14
2021-08-06,Pfizer,85,52,5
2021-08-07,AstraZeneca,,162,3
2021-08-07,AstraZeneca,12,1,0
2021-08-07,AstraZeneca,18,551,8
2021-08-07,AstraZeneca,2,1,0
2021-08-07,AstraZeneca,65,113,8
2021-08-07,AstraZeneca,85,5,3
2021-08-07,Moderna,,2,0
2021-08-07,Moderna,18,96,0
2021-08-07,Moderna,65,5,2
2021-08-07,Moderna,85,1,0
2021-08-07,Pfizer,,6,1
2021-08-07,Pfizer,12,5,0
2021-08-07,Pfizer,18,237,0
2021-08-07,Pfizer,65,28,1
2021-08-07,Pfizer,85,13,0
2021-08-08,AstraZeneca,18,28,0
2021-08-08,AstraZeneca,65,4,0
2021-08-08,Moderna,,4,0
2021-08-08,Moderna,18,53,0
2021-08-08,Moderna,65,4,0
2021-08-08,Pfizer,,9,0
2021-08-08,Pfizer,12,4,0
2021-08-08,Pfizer,18,175,0
2021-08-08,Pfizer,65,14,1
2021-08-08,Pfizer,85,8,0
2021-08-09,AstraZeneca,,39,0
2021-08-09,AstraZeneca,18,463,7
2021-08-09,AstraZeneca,65,100,8
2021-08-09,AstraZeneca,85,6,0
2021-08-09,Janssen,65,1,0
2021-08-09,Moderna,,14,0
2021-08-09,Moderna,18,338,4
2021-08-09,Moderna,65,44,3
2021-08-09,Moderna,85,6,1
2021-08-09,Pfizer,,166,2
2021-08-09,Pfizer,0,2,1
2021-08-09,Pfizer,12,51,0
2021-08-09,Pfizer,18,1497,9
2021-08-09,Pfizer,2,3,0
2021-08-09,Pfizer,65,294,15
2021-08-09,Pfizer,85,61,11
2021-08-10,AstraZeneca,,61,1
2021-08-10,AstraZeneca,18,564,7
2021-08-10,AstraZeneca,65,96,1
2021-08-10,AstraZeneca,85,3,0
2021-08-10,Janssen,18,4,0
2021-08-10,Janssen,65,1,0
2021-08-10,Moderna,,21,0
2021-08-10,Moderna,18,430,1
2021-08-10,Moderna,65,45,1
2021-08-10,Moderna,85,4,0
2021-08-10,Pfizer,,184,1
2021-08-10,Pfizer,0,1,0
2021-08-10,Pfizer,12,88,0
2021-08-10,Pfizer,18,1781,8
2021-08-10,Pfizer,2,1,0
2021-08-10,Pfizer,65,321,2
2021-08-10,Pfizer,85,73,5
2021-08-11,AstraZeneca,,58,0
2021-08-11,AstraZeneca,18,640,2
2021-08-11,AstraZeneca,65,95,3
2021-08-11,AstraZeneca,85,3,0
2021-08-11,Janssen,18,2,0
2021-08-11,Moderna,,20,3
2021-08-11,Moderna,12,2,0
2021-08-11,Moderna,18,461,1
2021-08-11,Moderna,3,1,0
2021-08-11,Moderna,65,65,2
2021-08-11,Moderna,85,2,0
2021-08-11,Pfizer,,147,1
2021-08-11,Pfizer,0,1,0
2021-08-11,Pfizer,12,60,0
2021-08-11,Pfizer,18,1642,1
2021-08-11,Pfizer,2,2,0
2021-08-11,Pfizer,65,243,5
2021-08-11,Pfizer,85,51,3
2021-08-12,AstraZeneca,,53,0
2021-08-12,AstraZeneca,0,2,0
2021-08-12,AstraZeneca,12,1,0
2021-08-12,AstraZeneca,18,618,6
2021-08-12,AstraZeneca,65,118,7
2021-08-12,AstraZeneca,85,4,1
2021-08-12,Janssen,18,2,0
2021-08-12,Moderna,,16,0
2021-08-12,Moderna,12,3,0
2021-08-12,Moderna,18,535,1
2021-08-12,Moderna,65,66,4
2021-08-12,Moderna,85,7,2
2021-08-12,Pfizer,,180,3
2021-08-12,Pfizer,0,1,0
2021-08-12,Pfizer,12,49,0
2021-08-12,Pfizer,18,1685,8
2021-08-12,Pfizer,2,2,0
2021-08-12,Pfizer,65,346,23
2021-08-12,Pfizer,85,83,9
2021-08-13,AstraZeneca,,29,0
2021-08-13,AstraZeneca,18,424,6
2021-08-13,AstraZeneca,65,95,3
2021-08-13,AstraZeneca,85,14,3
2021-08-13,Janssen,18,2,0
2021-08-13,Moderna,,42,1
2021-08-13,Moderna,12,3,0
2021-08-13,Moderna,18,585,7
2021-08-13,Moderna,65,110,14
2021-08-13,Moderna,85,11,3
2021-08-13,Pfizer,,192,3
2021-08-13,Pfizer,12,54,0
2021-08-13,Pfizer,18,1656,9
2021-08-13,Pfizer,2,3,0
2021-08-13,Pfizer,65,248,9
2021-08-13,Pfizer,85,49,7
2021-08-14,AstraZeneca,,140,1
2021-08-14,AstraZeneca,18,406,3
2021-08-14,AstraZeneca,65,96,4
2021-08-14,AstraZeneca,85,3,1
2021-08-14,Moderna,,8,0
2021-08-14,Moderna,18,141,0
2021-08-14,Moderna,65,30,3
2021-08-14,Moderna,85,4,4
2021-08-14,Pfizer,,5,0
2021-08-14,Pfizer,12,6,0
2021-08-14,Pfizer,18,254,0
2021-08-14,Pfizer,2,1,0
2021-08-14,Pfizer,65,29,0
2021-08-14,Pfizer,85,8,0
2021-08-15,AstraZeneca,,1,0
2021-08-15,AstraZeneca,18,33,0
2021-08-15,AstraZeneca,65,4,0
2021-08-15,AstraZeneca,85,1,0
2021-08-15,Moderna,,3,0
2021-08-15,Moderna,12,2,0
2021-08-15,Moderna,18,76,0
2021-08-15,Moderna,65,1,0
2021-08-15,Pfizer,,5,0
2021-08-15,Pfizer,12,4,0
2021-08-15,Pfizer,18,172,0
2021-08-15,Pfizer,65,16,0
2021-08-15,Pfizer,85,13,0
2021-08-16,AstraZeneca,,25,2
2021-08-16,AstraZeneca,18,371,4
2021-08-16,AstraZeneca,65,79,5
2021-08-16,AstraZeneca,85,7,0
2021-08-16,Moderna,,29,1
2021-08-16,Moderna,12,5,0
2021-08-16,Moderna,18,532,8
2021-08-16,Moderna,65,76,6
2021-08-16,Moderna,85,3,0
2021-08-16,Pfizer,,156,4
2021-08-16,Pfizer,12,84,0
2021-08-16,Pfizer,18,1398,8
2021-08-16,Pfizer,2,1,0
2021-08-16,Pfizer,3,1,0
2021-08-16,Pfizer,65,271,19
2021-08-16,Pfizer,85,44,6
2021-08-17,AstraZeneca,,32,0
2021-08-17,AstraZeneca,18,514,3
2021-08-17,AstraZeneca,65,109,8
2021-08-17,AstraZeneca,85,5,0
2021-08-17,Moderna,,40,1
2021-08-17,Moderna,12,4,0
2021-08-17,Moderna,18,691,5
2021-08-17,Moderna,65,111,7
2021-08-17,Moderna,85,9,3
2021-08-17,Pfizer,,125,1
2021-08-17,Pfizer,12,79,0
2021-08-17,Pfizer,18,1481,3
2021-08-17,Pfizer,2,1,0
2021-08-17,Pfizer,65,268,18
2021-08-17,Pfizer,85,43,12
2021-08-18,AstraZeneca,,27,0
2021-08-18,AstraZeneca,18,501,3
2021-08-18,AstraZeneca,65,86,2
2021-08-18,AstraZeneca,85,5,0
2021-08-18,Janssen,18,1,0
2021-08-18,Moderna,,47,0
2021-08-18,Moderna,0,1,0
2021-08-18,Moderna,12,3,0
2021-08-18,Moderna,18,889,10
2021-08-18,Moderna,65,172,15
2021-08-18,Moderna,85,25,6
2021-08-18,Pfizer,,138,5
2021-08-18,Pfizer,12,37,0
2021-08-18,Pfizer,18,1509,6
2021-08-18,Pfizer,3,2,0
2021-08-18,Pfizer,65,191,10
2021-08-18,Pfizer,85,46,14
2021-08-19,AstraZeneca,,24,1
2021-08-19,AstraZeneca,18,378,3
2021-08-19,AstraZeneca,65,119,6
2021-08-19,AstraZeneca,85,3,0
2021-08-19,Moderna,,26,1
2021-08-19,Moderna,12,11,0
2021-08-19,Moderna,18,730,5
2021-08-19,Moderna,65,139,7
2021-08-19,Moderna,85,15,4
2021-08-19,Pfizer,,138,3
2021-08-19,Pfizer,12,58,0
2021-08-19,Pfizer,18,1639,6
2021-08-19,Pfizer,2,2,0
2021-08-19,Pfizer,65,332,21
2021-08-19,Pfizer,85,71,10
2021-08-20,AstraZeneca,,27,0
2021-08-20,AstraZeneca,18,283,4
2021-08-20,AstraZeneca,65,74,4
2021-08-20,AstraZeneca,85,4,1
2021-08-20,Moderna,,25,1
2021-08-20,Moderna,12,1,0
2021-08-20,Moderna,18,469,4
2021-08-20,Moderna,2,1,0
2021-08-20,Moderna,65,70,5
2021-08-20,Moderna,85,8,1
2021-08-20,Pfizer,,177,2
2021-08-20,Pfizer,0,1,0
2021-08-20,Pfizer,12,49,2
2021-08-20,Pfizer,18,1426,7
2021-08-20,Pfizer,2,2,0
2021-08-20,Pfizer,65,274,13
2021-08-20,Pfizer,85,61,10
2021-08-21,AstraZeneca,,81,1
2021-08-21,AstraZeneca,18,308,12
2021-08-21,AstraZeneca,2,1,0
2021-08-21,AstraZeneca,65,78,5
2021-08-21,AstraZeneca,85,2,0
2021-08-21,Moderna,12,2,0
2021-08-21,Moderna,18,198,0
2021-08-21,Moderna,65,20,2
2021-08-21,Moderna,85,1,0
2021-08-21,Pfizer,,10,0
2021-08-21,Pfizer,0,1,0
2021-08-21,Pfizer,12,10,0
2021-08-21,Pfizer,18,208,0
2021-08-21,Pfizer,2,1,0
2021-08-21,Pfizer,65,22,1
2021-08-21,Pfizer,85,6,0
2021-08-22,AstraZeneca,,3,0
2021-08-22,AstraZeneca,18,28,0
2021-08-22,AstraZeneca,65,4,0
2021-08-22,Moderna,,1,0
2021-08-22,Moderna,18,91,0
2021-08-22,Moderna,65,1,0
2021-08-22,Pfizer,,18,0
2021-08-22,Pfizer,12,8,0
2021-08-22,Pfizer,18,171,0
2021-08-22,Pfizer,65,17,0
2021-08-23,AstraZeneca,,47,3
2021-08-23,AstraZeneca,18,473,2
2021-08-23,AstraZeneca,65,123,8
2021-08-23,AstraZeneca,85,7,2
2021-08-23,Janssen,18,2,0
2021-08-23,Moderna,,62,0
2021-08-23,Moderna,12,9,0
2021-08-23,Moderna,18,615,1
2021-08-23,Moderna,65,73,2
2021-08-23,Moderna,85,10,0
2021-08-23,Pfizer,,139,1
2021-08-23,Pfizer,0,2,0
2021-08-23,Pfizer,12,76,0
2021-08-23,Pfizer,18,1638,7
2021-08-23,Pfizer,3,3,0
2021-08-23,Pfizer,65,204,4
2021-08-23,Pfizer,85,43,7
2021-08-24,AstraZeneca,,56,0
2021-08-24,AstraZeneca,18,611,3
2021-08-24,AstraZeneca,2,2,0
2021-08-24,AstraZeneca,65,187,2
2021-08-24,AstraZeneca,85,8,0
2021-08-24,Moderna,,29,0
2021-08-24,Moderna,12,15,0
2021-08-24,Moderna,18,676,2
2021-08-24,Moderna,2,1,0
2021-08-24,Moderna,65,78,3
2021-08-24,Moderna,85,6,1
2021-08-24,Pfizer,,131,1
2021-08-24,Pfizer,12,67,0
2021-08-24,Pfizer,18,2048,3
2021-08-24,Pfizer,3,1,0
2021-08-24,Pfizer,65,291,18
2021-08-24,Pfizer,85,53,12
2021-08-25,AstraZeneca,,50,0
2021-08-25,AstraZeneca,0,1,1
2021-08-25,AstraZeneca,12,1,0
2021-08-25,AstraZeneca,18,413,3
2021-08-25,AstraZeneca,65,113,1
2021-08-25,AstraZeneca,85,13,0
2021-08-25,Janssen,18,1,0
2021-08-25,Moderna,,25,1
2021-08-25,Moderna,12,7,0
2021-08-25,Moderna,18,841,17
2021-08-25,Moderna,65,219,21
2021-08-25,Moderna,85,28,5
2021-08-25,Pfizer,,145,3
2021-08-25,Pfizer,12,107,0
2021-08-25,Pfizer,18,1687,6
2021-08-25,Pfizer,2,1,0
2021-08-25,Pfizer,3,1,0
2021-08-25,Pfizer,65,278,17
2021-08-25,Pfizer,85,68,20
2021-08-26,AstraZeneca,,57,1
2021-08-26,AstraZeneca,12,1,0
2021-08-26,AstraZeneca,18,500,2
2021-08-26,AstraZeneca,3,2,0
2021-08-26,AstraZeneca,65,121,8
2021-08-26,AstraZeneca,85,5,1
2021-08-26,Janssen,,1,0
2021-08-26,Janssen,18,1,0
2021-08-26,Moderna,,27,0
2021-08-26,Moderna,0,1,0
2021-08-26,Moderna,12,7,0
2021-08-26,Moderna,18,625,3
2021-08-26,Moderna,65,63,4
2021-08-26,Moderna,85,7,2
2021-08-26,Pfizer,,160,3
2021-08-26,Pfizer,0,2,0
2021-08-26,Pfizer,12,71,0
2021-08-26,Pfizer,18,1701,7
2021-08-26,Pfizer,2,3,0
2021-08-26,Pfizer,3,2,0
2021-08-26,Pfizer,65,247,15
2021-08-26,Pfizer,85,67,11
2021-08-27,AstraZeneca,,60,0
2021-08-27,AstraZeneca,12,2,0
2021-08-27,AstraZeneca,18,478,4
2021-08-27,AstraZeneca,3,1,0
2021-08-27,AstraZeneca,65,121,5
2021-08-27,AstraZeneca,85,12,1
2021-08-27,Janssen,65,1,0
2021-08-27,Moderna,,40,1
2021-08-27,Moderna,12,13,0
2021-08-27,Moderna,18,636,3
2021-08-27,Moderna,65,84,5
2021-08-27,Moderna,85,7,0
2021-08-27,Pfizer,,140,2
2021-08-27,Pfizer,0,1,0
2021-08-27,Pfizer,12,75,2
2021-08-27,Pfizer,18,1501,7
2021-08-27,Pfizer,2,2,0
2021-08-27,Pfizer,3,1,0
2021-08-27,Pfizer,65,245,15
2021-08-27,Pfizer,85,49,14
2021-08-28,AstraZeneca,,17,0
2021-08-28,AstraZeneca,18,112,1
2021-08-28,AstraZeneca,65,16,2
2021-08-28,AstraZeneca,85,1,1
2021-08-28,Moderna,,1,0
2021-08-28,Moderna,12,2,0
2021-08-28,Moderna,18,104,0
2021-08-28,Moderna,65,6,0
2021-08-28,Pfizer,,10,0
2021-08-28,Pfizer,12,7,0
2021-08-28,Pfizer,18,252,1
2021-08-28,Pfizer,65,26,2
2021-08-28,Pfizer,85,4,0
2021-08-29,AstraZeneca,,5,0
2021-08-29,AstraZeneca,18,51,0
2021-08-29,AstraZeneca,65,5,1
2021-08-29,Moderna,,2,0
2021-08-29,Moderna,18,58,0
2021-08-29,Moderna,65,4,0
2021-08-29,Pfizer,,28,0
2021-08-29,Pfizer,12,23,0
2021-08-29,Pfizer,18,211,1
2021-08-29,Pfizer,65,13,1
2021-08-29,Pfizer,85,2,0
2021-08-30,AstraZeneca,,43,2
2021-08-30,AstraZeneca,18,390,8
2021-08-30,AstraZeneca,65,100,6
2021-08-30,AstraZeneca,85,8,2
2021-08-30,Janssen,18,1,0
2021-08-30,Moderna,,44,1
2021-08-30,Moderna,12,10,0
2021-08-30,Moderna,18,561,2
2021-08-30,Moderna,3,1,0
2021-08-30,Moderna,65,97,8
2021-08-30,Moderna,85,12,2
2021-08-30,Pfizer,,136,2
2021-08-30,Pfizer,12,87,0
2021-08-30,Pfizer,18,1437,11
2021-08-30,Pfizer,65,214,25
2021-08-30,Pfizer,85,48,12
2021-08-31,AstraZeneca,,39,1
2021-08-31,AstraZeneca,18,365,4
2021-08-31,AstraZeneca,65,121,1
2021-08-31,AstraZeneca,85,4,0
2021-08-31,Janssen,18,1,0
2021-08-31,Janssen,65,1,0
2021-08-31,Moderna,,31,1
2021-08-31,Moderna,12,23,0
2021-08-31,Moderna,18,633,0
2021-08-31,Moderna,2,2,0
2021-08-31,Moderna,65,77,8
2021-08-31,Moderna,85,2,0
2021-08-31,Pfizer,,151,1
2021-08-31,Pfizer,12,61,0
2021-08-31,Pfizer,18,1538,7
2021-08-31,Pfizer,2,1,0
2021-08-31,Pfizer,65,237,21
2021-08-31,Pfizer,85,61,9
2021-09-01,AstraZeneca,,39,1
2021-09-01,AstraZeneca,18,480,6
2021-09-01,AstraZeneca,65,135,3
2021-09-01,AstraZeneca,85,4,0
2021-09-01,Janssen,18,1,0
2021-09-01,Moderna,,31,1
2021-09-01,Moderna,12,4,0
2021-09-01,Moderna,18,923,14
2021-09-01,Moderna,2,1,0
2021-09-01,Moderna,65,226,20
2021-09-01,Moderna,85,31,12
2021-09-01,Pfizer,,172,4
2021-09-01,Pfizer,12,66,1
2021-09-01,Pfizer,18,1752,7
2021-09-01,Pfizer,2,1,0
2021-09-01,Pfizer,3,1,0
2021-09-01,Pfizer,65,240,19
2021-09-01,Pfizer,85,51,7
2021-09-02,AstraZeneca,,49,1
2021-09-02,AstraZeneca,0,2,0
2021-09-02,AstraZeneca,12,1,0
2021-09-02,AstraZeneca,18,769,1
2021-09-02,AstraZeneca,65,189,2
2021-09-02,AstraZeneca,85,7,0
2021-09-02,Janssen,,1,0
2021-09-02,Moderna,,25,1
2021-09-02,Moderna,0,2,0
2021-09-02,Moderna,12,6,0
2021-09-02,Moderna,18,796,3
2021-09-02,Moderna,65,122,9
2021-09-02,Moderna,85,10,1
2021-09-02,Pfizer,,159,1
2021-09-02,Pfizer,0,1,0
2021-09-02,Pfizer,12,78,1
2021-09-02,Pfizer,18,2460,9
2021-09-02,Pfizer,2,2,0
2021-09-02,Pfizer,65,405,8
2021-09-02,Pfizer,85,60,10
2021-09-03,AstraZeneca,,30,1
2021-09-03,AstraZeneca,18,380,12
2021-09-03,AstraZeneca,2,1,0
2021-09-03,AstraZeneca,65,105,7
2021-09-03,AstraZeneca,85,7,3
2021-09-03,Moderna,,25,0
2021-09-03,Moderna,12,12,0
2021-09-03,Moderna,18,837,10
2021-09-03,Moderna,65,137,22
2021-09-03,Moderna,85,16,7
2021-09-03,Pfizer,,138,4
2021-09-03,Pfizer,0,1,0
2021-09-03,Pfizer,12,86,0
2021-09-03,Pfizer,18,1819,6
2021-09-03,Pfizer,2,1,0
2021-09-03,Pfizer,65,181,13
